time_sec,frames
189.475,45474
189.85833333333332,45929
190.92083333333332,46167
191.37083333333334,46425
191.775,46671
192.3625,47157
192.8375,47659
193.4375,47819
194.16666666666666,48347
194.4625,48505
194.95,49041
196.4875,49213
197.95833333333334,50477
198.57916666666668,50650
199.24583333333334,51755
200.125,51841
200.68333333333334,52046
201.44583333333333,52389
202.10416666666666,52611
203.57916666666668,52931
204.3375,53235
205.05416666666667,53428
206.4875,53722
208.84583333333333,54026
209.49166666666667,54207
210.32083333333333,54509
211.04166666666666,54796
211.91666666666666,54981
212.61666666666667,55110
214.94166666666666,55267
215.64583333333334,55562
216.00416666666666,55609
216.42083333333332,55771
216.85833333333332,55873
217.47083333333333,56039
217.87916666666666,56195
218.2875,56326
218.775,56375
219.2125,56522
220.16666666666666,56636
220.54583333333332,56784
220.97916666666666,57069
221.8125,57260
222.22083333333333,57373
222.61666666666667,57521
223.475,57816
223.84166666666667,58007
224.27083333333334,58275
225.10833333333332,58554
225.47083333333333,58744
225.8625,58854
226.75833333333333,59028
227.12083333333334,59295
227.50833333333333,59352
228.31666666666666,59470
228.725,59679
229.0875,59769
229.625,60051
229.85416666666666,60416
230.27916666666667,60499
230.7875,60774
231.2,60858
231.50833333333333,61141
231.70416666666668,61219
231.87916666666666,61498
232.37916666666666,61589
232.80416666666667,61864
233.10416666666666,61952
233.34166666666667,62419
233.49583333333334,62620
233.95,62717
234.14583333333334,62910
234.44583333333333,63075
234.69166666666666,63167
234.89583333333334,63364
235.08333333333334,63443
235.50833333333333,63645
235.98333333333332,63911
236.23333333333332,64096
236.44166666666666,64385
236.6,64640
237.05833333333334,66794
237.55,66855
237.7875,67172
238.1375,67242
238.58333333333334,68301
239.05416666666667,69437
239.31666666666666,70553
239.52916666666667,71039
239.67083333333332,71219
240.15416666666667,71772
240.62083333333334,72563
240.9,73435
241.275,74201
241.69583333333333,74916
242.42916666666667,75595
242.65,76267
242.8125,76919
243.22083333333333,77580
243.69583333333333,77748
243.975,77992
244.38333333333333,78223
244.76666666666668,78383
245.225,78618
245.50833333333333,78855
245.74583333333334,79012
245.95,79250
246.35416666666666,79479
246.79166666666666,79638
247.0625,79876
247.3,80113
247.44583333333333,80401
247.79166666666666,80617
248.3375,80701
248.6625,80941
249.0375,81011
249.46666666666667,81227
249.82083333333333,81297
250.2125,81364
251.0,81506
251.34166666666667,81576
251.73333333333332,81775
252.07916666666668,81852
252.4875,81933
252.85,82059
253.225,82131
253.575,82215
253.97083333333333,82405
254.33333333333334,82490
254.75416666666666,82610
255.07916666666668,82681
255.50833333333333,82873
255.86666666666667,83019
256.2416666666667,83146
256.62083333333334,83220
257.0208333333333,83425
257.42083333333335,83496
257.76666666666665,45566
258.1333333333333,45821
258.5,46026
259.71666666666664,46281
260.07916666666665,46600
260.5625,46788
260.9166666666667,47510
261.25416666666666,48030
261.3208333333333,48164
261.6666666666667,48859
262.125,49557
262.4875,50123
262.8125,50278
262.81666666666666,50860
263.1958333333333,51028
263.67083333333335,51586
264.01666666666665,51941
264.34583333333336,52193
264.73333333333335,52291
265.1875,52506
265.55,52840
265.94166666666666,53035
266.29583333333335,53333
266.7416666666667,53634
267.06666666666666,53825
267.77916666666664,54113
268.2708333333333,54422
268.6375,54602
269.3333333333333,54894
278.30833333333334,55165
278.5625,55389
278.59166666666664,55488
279.8833333333333,55651
279.99583333333334,55945
280.175,56002
281.90416666666664,56148
284.26666666666665,56267
284.5875,56420
285.01666666666665,56696
288.92083333333335,56746
289.3208333333333,56894
289.7083333333333,57012
293.62083333333334,57153
293.97083333333336,57436
294.34583333333336,57487
295.60833333333335,57637
295.99583333333334,57749
296.40833333333336,57906
296.74583333333334,58183
299.05,58236
302.34583333333336,58373
305.9791666666667,58487
307.7,58652
309.17083333333335,58922
310.73333333333335,58979
311.48333333333335,59125
312.15,59230
313.60833333333335,59387
314.3208333333333,59601
314.9791666666667,59872
316.42083333333335,59957
317.1,60240
317.77916666666664,60322
319.17083333333335,60597
319.875,60684
320.49583333333334,60953
321.87916666666666,61040
322.5375,61322
323.25,61408
323.62916666666666,61685
323.95,61781
324.6666666666667,62040
324.96666666666664,62332
325.3,62535
325.9291666666667,62701
326.2583333333333,62800
326.59583333333336,62997
327.2708333333333,63076
327.575,63281
327.9166666666667,63536
328.5625,63732
328.8958333333333,63826
329.21666666666664,64018
329.87916666666666,64267
330.2083333333333,64473
330.54583333333335,66862
331.1625,67199
331.49583333333334,67657
331.825,68224
332.475,68404
332.81666666666666,69341
333.125,69530
333.8041666666667,70469
334.75416666666666,70643
335.00416666666666,70946
335.34166666666664,71138
335.62916666666666,73848
335.90416666666664,74576
335.93333333333334,74756
336.25416666666666,75266
336.62083333333334,75437
336.9791666666667,75941
337.25416666666666,76104
337.325,76601
337.54583333333335,76770
338.1791666666667,77251
338.4458333333333,77409
338.50416666666666,77671
338.7375,77920
339.01666666666665,78072
339.3208333333333,78302
339.60833333333335,78545
339.6375,78700
339.9,78935
340.19166666666666,79171
340.45416666666665,79331
340.7291666666667,79559
341.05,79794
341.37083333333334,79950
341.3875,80341
341.65,80482
341.9125,80551
341.9583333333333,80624
342.2125,80789
342.5625,80875
342.81666666666666,80958
343.1166666666667,81163
343.3541666666667,81241
343.6666666666667,81437
343.7083333333333,81513
343.9375,81646
344.2083333333333,81709
344.26666666666665,81929
344.50416666666666,81996
344.79583333333335,82070
345.1041666666667,82276
345.3041666666667,82348
345.8666666666667,82480
345.9125,82545
346.2125,82624
346.44166666666666,82751
346.47083333333336,82825
346.75,83008
347.01666666666665,83091
347.37083333333334,83153
347.6041666666667,83284
347.65416666666664,83369
347.9,83437
348.15,83556
348.4583333333333,83630
