Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,26.081,26.076333333,J2,0.0046666669999986254,,,,
,28.144,28.140333333,J2,0.0036666669999974033,2.064,116.27906976744185,116.27906976744185,29.069767441860463
,30.145,30.167,Dun,0.022000000000002018,2.0266666670000006,118.42105261210176,117.35006118977181,29.60526315302544
,32.177,32.177666666,Dun,0.0006666660000007596,2.0106666659999988,119.36339526504099,118.02117254819488,29.840848816260248
,34.208,34.153666666,Dun,0.054333333999998956,1.975999999999999,121.45748987854256,118.8802518807818,30.36437246963564
,36.08,36.079,Dun,0.0009999999999976694,1.9253333340000012,124.65373956902563,120.03494941843056,31.163434892256408
,37.958,37.975,J2,0.017000000000003013,1.8960000000000008,126.58227848101261,122.09559116114471,31.645569620253152
,39.932,39.927,Dun,0.005000000000002558,1.9519999999999982,122.95081967213126,123.00154457315061,30.737704918032815
,41.784,41.799,J2,0.015000000000000568,1.8719999999999999,128.2051282051282,124.76989116116806,32.05128205128205
,43.704,43.703,Dun,0.0009999999999976694,1.9040000000000035,126.05042016806699,125.68847721907295,31.512605042016748
,45.552,45.577666666,J2,0.02566666599999934,1.874666665999996,128.02275964723455,126.36228123471474,32.00568991180864
,47.513,47.505666666,J2,0.007333333999994807,1.9280000000000044,124.48132780082959,125.9420910986781,31.120331950207397
,49.361,49.375,J2,0.014000000000002899,1.8693333339999967,128.38801707261507,127.0295305787749,32.09700426815377
,51.308,51.292333333,J2,0.015666666999997858,1.917333333000002,125.17385259477975,126.42327545670518,31.293463148694936
,53.16,53.161666666,Dun,0.0016666660000055344,1.8693333330000002,128.388017141296,126.89079485135099,32.097004285324
,54.99,55.028333333,J2,0.03833333299999708,1.866666666999997,128.5714285484696,127.00052863159799,32.1428571371174
,56.863,56.852333333,J2,0.010666667000002406,1.823999999999998,131.57894736842118,128.42005254511633,32.894736842105296
,58.755,58.756333333,Dun,0.0013333329999980492,1.9040000000000035,126.05042016806699,127.9525331642067,31.512605042016748
,60.631,60.639,Dun,0.008000000000002672,1.8826666670000023,127.47875351850573,128.41351334895188,31.86968837962643
,62.503,62.505666666,Dun,0.002666666000003204,1.8666666660000004,128.5714286173469,128.45019564416208,32.142857154336724
