Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,48.531,48.532333333,Dun,0.0013333329999980492,,,,
,50.417,50.425666666,Dun,0.008666665999996326,1.893333333000001,126.76056340259862,126.76056340259862,31.690140850649655
,52.315,52.321666666,J2,0.006666666000000987,1.8960000000000008,126.58227848101261,126.67142094180562,31.645569620253152
,54.172,54.172333333,Dun,0.0003333330000003798,1.8506666669999987,129.68299709479783,127.6752796594697,32.42074927369946
,56.028,56.017666666,J2,0.010333334000002026,1.8453333329999992,130.05780349170124,128.2709106175276,32.51445087292531
,57.775,57.801666666,Dun,0.026666666000004113,1.784000000000006,134.5291479820623,129.52255809043453,33.63228699551558
,59.65,59.641666666,Dun,0.008333333999999581,1.8399999999999963,130.4347826086959,130.257401931654,32.60869565217398
,61.412,61.431,Dun,0.01899999999999835,1.7893333339999984,134.12816686507904,131.76657960846728,33.53204171626976
,63.197,63.209666666,Dun,0.012666665999994109,1.7786666659999995,134.9325337837079,132.81648694624928,33.733133445926974
,65.015,65.004333333,Dun,0.0106666669999953,1.7946666670000084,133.72956906877175,133.5508400616634,33.43239226719294
,66.745,66.743,J2,0.0020000000000095497,1.7386666669999897,138.03680978948762,134.25237242314844,34.509202447371905
,68.527,68.529666666,Dun,0.0026666659999960984,1.7866666660000021,134.3283582590776,135.03108755322478,33.5820895647694
,70.31,70.303,Dun,0.007000000000005002,1.7733333340000001,135.33834581378255,135.27312334296548,33.83458645344564
,72.038,72.055,J2,0.017000000000010118,1.7520000000000095,136.98630136986228,135.68387686019636,34.24657534246557
,73.816,73.809666666,Dun,0.006333334000004243,1.7546666659999914,136.7781155534878,136.29358615713957,34.19452888837195
,75.57,75.577666666,J2,0.007666666000005762,1.7680000000000007,135.74660633484157,135.83554546621036,33.93665158371039
,77.295,77.297666666,Dun,0.0026666659999960984,1.7199999999999989,139.53488372093034,136.87685055858088,34.883720930232585
,79.082,79.087,J2,0.005000000000009663,1.7893333340000055,134.12816686507853,136.6348147688401,33.53204171626963
,80.828,80.815,Dun,0.01300000000000523,1.7279999999999944,138.88888888888934,137.01533227264554,34.722222222222335
,82.57,82.561666666,Dun,0.008333333999999581,1.7466666659999959,137.4045802051166,137.14062520297128,34.35114505127915
