Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,11.207,11.207,Dun,0.0,,,,
,13.261,13.260333333,J2,0.000666666999999066,2.0533333329999994,116.88311690209144,116.88311690209144,29.22077922552286
,15.315,15.311,J2,0.0039999999999995595,2.0506666669999998,117.03511051413605,116.95911370811375,29.258777628534013
,17.36,17.356333333000002,Dun,0.0036666669999974033,2.045333333000002,117.34028685093539,117.08617142238762,29.335071712733846
,19.328,19.335,J2,0.0070000000000014495,1.9786666669999988,121.29380051865004,118.13807869645323,30.32345012966251
,21.364,21.332333333,Dun,0.03166666699999965,1.9973333330000003,120.16021363821096,118.54250568480477,30.04005340955274
,23.314,23.303,J2,0.010999999999999233,1.9706666669999997,121.78619754367624,119.52312181312172,30.44654938591906
,25.317,25.300333333,Dun,0.01666666699999908,1.9973333330000003,120.16021363821096,120.14814243793671,30.04005340955274
,27.295,27.260333333,Dun,0.034666667000003315,1.9599999999999973,122.4489795918369,121.16988098611702,30.612244897959226
,29.228,29.209666666,J2,0.018333334000001145,1.949333333000002,123.11901506893267,121.53492389617354,30.779753767233167
,31.174,31.156333333,Dun,0.017666667000000302,1.9466666669999988,123.28767121176588,122.16041541088453,30.82191780294147
,33.023,33.023,Dun,0.0,1.866666667000004,128.5714285484691,123.5174616118431,32.142857137117275
,34.857,34.857666666,J2,0.0006666660000007596,1.8346666659999968,130.81395353590645,125.6482095913822,32.70348838397661
,36.793,36.796333333,Dun,0.0033333330000004935,1.9386666669999997,123.7964236375866,125.91769840053215,30.94910590939665
,38.691,38.695,Dun,0.003999999999997783,1.8986666670000005,126.40449435983064,126.57479425871175,31.60112358995766
,40.641,40.628333333,Dun,0.012666666999997744,1.9333333330000002,124.13793105588584,126.74484622753573,31.03448276397146
,42.523,42.519,J2,0.0040000000000048885,1.8906666669999979,126.9393511764918,126.41843075314027,31.73483779412295
,44.44,44.447,J2,0.007000000000005002,1.9280000000000044,124.48132780082959,125.15190560612491,31.120331950207397
,46.387,46.369666667,Dun,0.017333333000003392,1.9226666669999943,124.82662965935775,125.35794681047912,31.206657414839437
,48.243,48.244333333,J2,0.0013333329999980492,1.874666666000003,128.02275964723407,125.68159986795982,32.00568991180852
,50.124,50.105666667,Dun,0.018333333000001062,1.8613333340000011,128.93982803404725,126.6419792635921,32.23495700851181
,51.923,51.951,Dun,0.027999999999998693,1.8453333329999992,130.05780349170124,127.265669726634,32.51445087292531
,53.815,53.815,J2,0.0,1.8639999999999972,128.75536480686714,128.1204771278415,32.188841201716784
,55.632,55.641666667,Dun,0.009666667000004736,1.826666667000005,131.38686128989255,129.43252345394845,32.84671532247314
,57.49,57.487,J2,0.0030000000000001137,1.8453333329999992,130.05780349170124,129.83953222284188,32.51445087292531
,59.338,59.329666667,Dun,0.008333333000003051,1.842666666999996,130.24602023693117,130.10077066341867,32.56150505923279
,61.17,61.172333333,Dun,0.0023333329999957186,1.8426666659999995,130.24602030761437,130.13841402660128,32.56150507690359
,63.006,63.036333333,J2,0.030333333000001517,1.8640000000000043,128.75536480686665,130.1384140266012,32.18884120171666
,64.873,64.887,Dun,0.013999999999995794,1.8506666669999987,129.68299709479783,129.79764118758226,32.42074927369946
,66.705,66.748333333,Dun,0.043333333000006746,1.8613333330000046,128.93982810331985,129.57404610990596,32.234957025829964
,68.589,68.607,J2,0.018000000000000682,1.8586666669999943,129.12482063681446,129.34980618988263,32.281205159203616
,70.472,70.473666666,J2,0.0016666660000055344,1.8666666660000004,128.5714286173469,129.01488785182914,32.142857154336724
,72.305,72.30833333300001,J2,0.0033333330000004935,1.8346666670000076,130.81395346460448,129.4266055833767,32.70348836615112
,74.171,74.167,J2,0.0040000000000048885,1.8586666669999943,129.12482063681446,129.31497029178004,32.281205159203616
,76.022,76.023,J2,0.000999999999990564,1.8559999999999945,129.3103448275866,129.38907363663338,32.32758620689665
,77.873,77.873666667,Dun,0.0006666669999901842,1.8506666669999987,129.68299709479783,129.50070892823004,32.42074927369946
,79.686,79.711,Dun,0.024999999999991473,1.8373333330000037,130.6240929119417,129.911241787149,32.65602322798542
,81.573,81.56433333300001,Dun,0.00866666699998575,1.853333333000009,129.49640290098793,129.64773167442573,32.37410072524698
,83.372,83.396333333,J2,0.02433333300000129,1.8319999999999936,131.00436681222752,130.0236409095083,32.75109170305688
,85.224,85.209666666,J2,0.014333333999999809,1.8133333330000028,132.35294120079996,130.63216018415096,33.08823530019999
,87.044,87.036333333,J2,0.007666666999995186,1.8266666669999978,131.38686128989306,130.97293302317001,32.846715322473266
,88.854,88.852333333,Dun,0.001666666999994959,1.8160000000000025,132.15859030836987,131.27983250245566,33.03964757709247
,90.638,90.620333333,J2,0.017666667000000302,1.7680000000000007,135.74660633484157,132.52987318922638,33.93665158371039
,92.372,92.380333333,J2,0.008333332999995946,1.759999999999991,136.36363636363706,133.6017270995083,34.090909090909264
,94.204,94.196333333,Dun,0.007666666999995186,1.8160000000000025,132.15859030836987,133.56285692102227,33.03964757709247
m,95.953,95.953666666,J2,0.0006666660000007596,1.7573333330000054,136.57056148265713,134.59959695957508,34.14264037066428
,97.723,97.721666667,Dun,0.0013333330000051546,1.76800000099999,135.74660625806263,135.31720014951367,33.93665156451566
,99.484,99.505666666,J2,0.021666666000001555,1.7839999990000024,134.5291480574713,135.0737084940396,33.632287014367826
,101.253,101.279,Dun,0.02599999999999625,1.7733333340000001,135.33834581378255,134.86865038406867,33.83458645344564
,103.053,103.068333333,J2,0.015333333000000948,1.7893333330000019,134.12816694003865,135.26256571040244,33.53204173500966
,104.872,104.863,J2,0.009000000000000341,1.7946666670000013,133.72956906877226,134.6943672276255,33.432392267193066
,106.654,106.657666666,J2,0.0036666660000008733,1.7946666659999977,133.72956914328753,134.29095980467045,33.432392285821884
,108.471,108.468333333,Dun,0.002666666999999734,1.8106666670000067,132.5478644822256,133.89470308962132,33.1369661205564
,110.204,110.244333333,Dun,0.04033333300000663,1.7759999999999962,135.1351351351354,133.8540609538919,33.78378378378385
,112.021,112.047,Dun,0.02599999999999625,1.802666666999997,133.1360946499381,133.65564649587176,33.28402366248452
,113.804,113.812333333,J2,0.008333332999995946,1.765333333000001,135.9516616570905,134.10006501353544,33.98791541427263
,115.538,115.553666666,J2,0.015666666000001328,1.741333333,137.82542115961436,134.9192354168008,34.45635528990359
,117.337,117.332333333,Dun,0.004666667000009284,1.778666666999996,134.93253370784655,135.396169261925,33.733133426961636
,119.086,119.063,Dun,0.022999999999996135,1.7306666670000084,138.6748844108863,136.1041191170752,34.66872110272158
,120.804,120.828333333,Dun,0.02433333300000129,1.765333333000001,135.9516616570905,136.6672325185056,33.98791541427263
,122.587,122.593666666,J2,0.006666666000000987,1.765333333000001,135.9516616570905,136.66723251850564,33.98791541427263
,124.386,124.372333333,Dun,0.013666666999995414,1.778666666999996,134.93253370784655,136.0886550281521,33.733133426961636
,126.072,126.052333333,Dun,0.01966666699999564,1.6800000000000068,142.85714285714226,137.67357685801122,35.714285714285566
,127.837,127.839,J2,0.001999999999995339,1.7866666669999915,134.3283581838946,136.8042716126129,33.58208954597365
,129.617,129.620333333,J2,0.0033333330000004935,1.781333332999992,134.73053894736785,136.56004707066833,33.68263473684196
m,131.389,131.39899999999997,J2,0.009999999999962483,1.7786666669999818,134.9325337078476,136.35622148081978,33.7331334269619
,133.152,133.153666666,J2,0.0016666660000055344,1.7546666660000199,136.77811555348558,136.72533784994758,34.194528888371394
,134.953,134.92166666699998,Dun,0.0313333330000205,1.76800000099999,135.74660625806263,135.30323053013166,33.93665156451566
,136.67,136.68966666699998,Dun,0.01966666699999564,1.7680000000000007,135.74660633484157,135.58688016032104,33.93665158371039
,138.437,138.41766666599997,J2,0.019333334000037894,1.7279999989999908,138.88888896926514,136.41855016470052,34.722222242316285
,140.087,140.10033333299998,Dun,0.013333332999991399,1.6826666670000066,142.63074482118986,137.95819238736897,35.657686205297466
,141.752,141.753666666,J2,0.0016666659999771127,1.6533333330000062,145.1612903518465,139.63482734704115,36.290322587961626
,143.37,143.385666666,J2,0.015666665999987117,1.632000000000005,147.0588235294113,141.89727080131087,36.76470588235283
,144.945,144.948333333,J2,0.0033333330000004935,1.562666667000002,153.58361771467906,145.46467307727838,38.395904428669766
