Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,26.607,26.609666666,Dun,0.002666665999999651,,,,
,28.586,28.588333333,J2,0.002333333000002824,1.9786666670000024,121.29380051864982,121.29380051864982,30.323450129662454
,30.571,30.577666666,J2,0.006666665999997434,1.9893333329999976,120.64343165560393,120.96861608712688,30.160857913900983
,32.493,32.492333333,J2,0.000666667000004395,1.9146666669999988,125.34818939321941,122.4284738558244,31.337047348304854
,34.415,34.425666666,J2,0.01066666599999877,1.9333333330000002,124.13793105588584,122.85583815583975,31.03448276397146
,36.334,36.353666666,Dun,0.01966666599999911,1.9280000000000044,124.48132780082959,123.18093608483773,31.120331950207397
,38.255,38.281666666,Dun,0.026666665999997008,1.9279999999999973,124.48132780083006,123.81844154127376,31.120331950207515
,40.155,40.145666666,J2,0.009333334000004356,1.8639999999999972,128.75536480686714,125.44082817152642,32.188841201716784
,42.05,42.049666666,J2,0.0003333339999969098,1.9040000000000035,126.05042016806699,125.58127432649592,31.512605042016748
,43.896,43.913666666,J2,0.017666665999996667,1.8639999999999972,128.75536480686714,126.50476107669219,32.188841201716784
,45.801,45.820333333,J2,0.01933333299999873,1.9066666670000032,125.87412585211969,126.78332068695019,31.468531463029922
,47.648,47.649666666,J2,0.001666665999998429,1.829333333000001,131.19533530087372,128.12612218695895,32.79883382521843
,49.507,49.508333333,J2,0.0013333330000051546,1.8586666670000014,129.12482063681395,128.2000133529483,32.28120515920349
,51.375,51.377666666,J2,0.002666666000003204,1.8693333330000002,128.388017141296,128.66753274759407,32.097004285324
,53.216,53.241666666,J2,0.02566666599999934,1.8639999999999972,128.75536480686714,128.6675327475941,32.188841201716784
,55.069,55.073666666,J2,0.004666665999998543,1.8320000000000007,131.00436681222703,129.69358093961554,32.75109170305676
,56.933,56.927,Dun,0.006000000000000227,1.8533333339999984,129.4964028311165,129.35379444566414,32.37410070777913
,58.727,58.737666666,J2,0.010666666000005876,1.810666666000003,132.54786455542978,130.03840322938728,33.136966138857446
,60.553,60.556333333,J2,0.0033333330000004935,1.8186666669999951,131.96480935997747,130.75376167312356,32.991202339994366
,62.35,62.359,J2,0.009000000000000341,1.802666667000004,133.13609464993755,131.62990764173767,33.28402366248439
,64.152,64.151,J2,0.0010000000000047748,1.7919999999999945,133.92857142857184,132.21474856500663,33.48214285714296
,65.955,65.967,J2,0.012000000000000455,1.8160000000000025,132.15859030836987,132.7471860604573,33.03964757709247
,67.738,67.732333333,Dun,0.005666666999999848,1.765333333000001,135.9516616570905,133.42794548078945,33.98791541427263
,69.553,69.553666666,Dun,0.0006666660000007596,1.8213333329999983,131.7715959245557,133.3893027937051,32.942898981138924
,71.324,71.335,J2,0.01099999999999568,1.7813333339999957,134.7305388717329,133.70819163806416,33.682634717933226
,73.116,73.121666666,Dun,0.005666665999996212,1.7866666660000021,134.3283582590776,133.7881490041653,33.5820895647694
,74.865,74.873666666,Dun,0.008666666000010537,1.7520000000000095,136.98630136986228,134.7536912164638,34.24657534246557
