Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,97.05,97.049666666,Dun,0.00033333400000401525,2.2079999999999984,108.69565217391312,104.86219856869045,27.17391304347828
,99.184,99.183,Dun,0.000999999999990564,2.133333334000014,112.49999996484303,106.81425335617959,28.124999991210757
,101.427,101.428333333,Dun,0.0013333329999909438,2.2453333329999907,106.8883610609993,107.43067989363894,26.722090265249825
,103.6,103.617666666,Dun,0.017666666000010878,2.1893333330000075,109.62241170974725,108.5939165608479,27.405602927436814
,105.87,105.873666666,J2,0.0036666660000008733,2.2560000000000002,106.38297872340425,108.8178807265814,26.595744680851062
,108.147,108.153666666,J2,0.006666666000000987,2.280000000000001,105.26315789473679,108.13138187074613,26.315789473684198
,110.352,110.356333333,J2,0.0043333329999910575,2.2026666669999884,108.95883775590875,107.42314942895928,27.239709438977187
,112.553,112.569666666,J2,0.016666666000006103,2.2133333330000085,108.433734956089,107.73222420797723,27.10843373902225
,114.748,114.753666666,Dun,0.005666665999996212,2.1839999999999975,109.89010989011001,107.78576384404975,27.472527472527503
m,116.908,116.913666666,J2,0.005666665999996212,2.1599999999999966,111.11111111111128,108.73139032159115,27.77777777777782
,119.064,119.057666666,Dun,0.006333333999990032,2.1440000000000055,111.9402985074624,110.06681844413629,27.9850746268656
,121.257,121.231,Dun,0.02600000000001046,2.1733333339999916,110.4294478188871,110.36094045673197,27.607361954721775
,123.322,123.337666666,Dun,0.015666666000001328,2.1066666660000095,113.92405066896279,111.45900359930673,28.481012667240698
,125.432,125.423,Dun,0.009000000000000341,2.0853333339999978,115.08951402970297,112.4988844272253,28.772378507425742
,127.565,127.564333333,J2,0.000666667000004395,2.1413333329999915,112.07970113824449,112.69260243265194,28.019925284561122
,129.689,129.668333333,Dun,0.020666667000000416,2.103999999999999,114.06844106463883,113.11823094408723,28.51711026615971
,131.799,131.807,J2,0.007999999999981355,2.1386666669999954,112.21945135408075,113.47623165112596,28.054862838520187
,133.961,133.95366666599998,J2,0.007333334000037439,2.1466666659999873,111.80124227074639,113.0516699714827,27.950310567686596
,136.098,136.105666666,Dun,0.00766666599997734,2.1520000000000152,111.52416356877245,112.3385998792966,27.881040892193113
,138.254,138.26033333299998,Dun,0.006333332999986396,2.1546666669999865,111.38613859663032,112.19988737097374,27.84653464915758
