Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,10.739,10.748333333,Dun,0.009333332999998945,,,,
,13.204,13.196333333,J2,0.0076666670000005155,2.4480000000000004,98.03921568627449,98.03921568627449,24.509803921568622
,15.612,15.623,J2,0.010999999999999233,2.4266666669999992,98.90109888751361,98.47015728689405,24.725274721878403
,18.137,18.113666666,J2,0.02333333400000015,2.490666666000001,96.3597430664774,97.7666858800885,24.08993576661935
,20.567,20.583,Dun,0.015999999999998238,2.469333333999998,97.1922245957905,97.623070559014,24.298056148947627
,22.967,22.964333333,Dun,0.002666666999999734,2.3813333330000006,100.78387459417465,98.25523136604613,25.195968648543662
,25.37,25.375,Dun,0.004999999999999005,2.410666667000001,99.55752211012751,98.55889265081673,24.889380527531877
,27.75,27.759,Dun,0.009000000000000341,2.3840000000000003,100.67114093959731,98.91290106123347,25.167785234899327
,30.166,30.161666666,J2,0.004333334000001798,2.4026666659999982,99.88901223637328,99.61875489521265,24.97225305909332
,32.585,32.591,J2,0.006000000000000227,2.4293333340000025,98.7925356479712,99.93881710564878,24.6981339119928
,34.987,35.007,Dun,0.01999999999999602,2.415999999999997,99.337748344371,99.64959185568806,24.83443708609275
,37.446,37.436333333,J2,0.00966666699999763,2.4293333330000024,98.79253568863774,99.49659457139009,24.698133922159435
,39.869,39.865666666,J2,0.0033333339999970235,2.4293333330000024,98.79253568863774,99.12087352119819,24.698133922159435
,42.251,42.271,Dun,0.020000000000003126,2.405333333999998,99.77827048232318,99.09872517038816,24.944567620580795
,44.7,44.692333333,J2,0.007666667000002292,2.4213333329999998,99.11894274492278,99.16400658977848,24.779735686230694
,47.2,47.175,Dun,0.025000000000005684,2.4826666669999966,96.67024703320767,98.63050632754582,24.167561758301918
,49.625,49.647,J2,0.021999999999998465,2.4720000000000013,97.08737864077665,98.2894749179736,24.271844660194162
,52.17,52.172333333,Dun,0.0023333329999957186,2.525333332999999,95.03695882986236,97.53835954621852,23.75923970746559
