Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,6.731,6.716333333,Dun,0.014666667000000189,,,,
,9.273,9.257666666,Dun,0.015333333999999255,2.5413333330000007,94.43861491270178,94.43861491270178,23.609653728175445
,11.762,11.759,J2,0.0030000000000001137,2.501333334,95.94882726653816,95.19372108961997,23.98720681663454
,14.241,14.239,Dun,0.0019999999999988916,2.4800000000000004,96.77419354838707,95.72054524254234,24.19354838709677
,16.754,16.732333333,J2,0.021666667000001638,2.493333332999999,96.25668450484719,95.85458005811856,24.064171126211797
,19.306,19.305666666,Dun,0.00033333400000046254,2.5733333330000008,93.26424871674405,95.33651378984365,23.316062179186012
,21.908,21.895,J2,0.013000000000001677,2.589333333999999,92.68795054256235,94.98638091581577,23.171987635640587
,24.466,24.476333333,Dun,0.01033333299999839,2.581333333,92.97520662357634,94.39165678722341,23.243801655894085
,26.907,26.897666666,Dun,0.009333334000000804,2.4213333329999998,99.11894274492278,94.86060662653054,24.779735686230694
,29.422,29.401666666,Dun,0.020333334000000036,2.5040000000000013,95.8466453674121,94.77859879904352,23.961661341853024
,31.891,31.884333333,J2,0.006666666999997517,2.482666667,96.67024703320753,95.45979846233622,24.167561758301883
,34.324,34.348333333,Dun,0.02433333300000129,2.4639999999999986,97.40259740259745,96.40272783434324,24.350649350649363
,36.761,36.767,J2,0.006000000000000227,2.4186666670000037,99.22822490363433,97.65333149035484,24.807056225908582
,39.252,39.249666666,J2,0.002333333999999354,2.482666666,96.6702470721456,97.1635923557994,24.1675617680364
,41.743,41.732333333,Dun,0.010666667000002406,2.4826666669999966,96.67024703320767,97.32831268895852,24.167561758301918
,44.153,44.177666666,Dun,0.02466666600000167,2.4453333330000007,98.1461286938585,97.62348902108872,24.536532173464625
,46.609,46.633666666,Dun,0.02466666600000167,2.456000000000003,97.71986970684027,97.68694348193728,24.429967426710068
,49.045,49.065666666,J2,0.02066666599999678,2.431999999999995,98.684210526316,97.57814060647361,24.671052631579
,51.478,51.484333333,J2,0.006333333000000607,2.4186666670000037,99.22822490363433,98.08973617277135,24.807056225908582
,53.906,53.884333333,Dun,0.021666666999998085,2.3999999999999986,100.00000000000006,98.75568676612983,25.000000000000014
,56.233,56.236333333,Dun,0.0033333330000004935,2.3519999999999968,102.04081632653076,99.53462429266429,25.51020408163269
,58.621,58.617666666,Dun,0.003333334000004129,2.3813333330000006,100.78387459417465,100.14742527013115,25.195968648543662
,61.068,61.076333333,Dun,0.008333333000003051,2.458666667000003,97.61388285010646,99.93335973488925,24.403470712526616
,63.537,63.527,J2,0.00999999999999801,2.450666667,97.93253535120613,99.6742218244036,24.48313383780153
,65.967,65.972333333,J2,0.005333332999995832,2.4453333329999936,98.14612869385878,99.30344756317535,24.536532173464696
,68.452,68.43900000000001,Dun,0.012999999999991019,2.4666666670000126,97.29729728414851,98.35474375469892,24.32432432103713
,70.841,70.833666666,Dun,0.007333333999994807,2.394666665999992,100.22271717712248,98.24251227128848,25.05567929428062
,73.218,73.220333333,Dun,0.0023333329999957186,2.386666667,100.55865920383259,98.8314675420337,25.139664800958148
,75.695,75.684333333,Dun,0.0106666669999953,2.4639999999999986,97.40259740259745,98.72547995231197,24.350649350649363
,78.145,78.143,J2,0.001999999999995339,2.458666667000003,97.61388285010646,98.6190307835615,24.403470712526616
,80.579,80.585666666,J2,0.006666666000000987,2.442666665999994,98.2532751359864,98.81022635392908,24.5633187839966
,83.001,83.001666666,J2,0.0006666660000007596,2.416000000000011,99.33774834437041,98.63323258737866,24.834437086092603
,85.422,85.412333333,J2,0.009666666999990525,2.410666667000001,99.55752211012751,98.43300516863765,24.889380527531877
,87.814,87.801666666,J2,0.01233333399999026,2.389333332999996,100.44642858544191,99.04177140520653,25.111607146360477
,90.24,90.239,Dun,0.000999999999990564,2.4373333340000016,98.46827130785873,99.21264909675699,24.617067826964682
,92.608,92.641666666,Dun,0.03366666600000201,2.402666666000002,99.88901223637312,99.53979651683433,24.97225305909328
,95.064,95.055,J2,0.00899999999998613,2.4133333340000007,99.44751378468298,99.56174960489685,24.861878446170746
,97.47,97.476333333,J2,0.006333333000000607,2.4213333329999926,99.11894274492306,99.47403373185595,24.779735686230765
,99.91,99.956333333,J2,0.04633333300000686,2.480000000000004,96.77419354838695,98.73958672444498,24.193548387096737
,102.482,102.444333333,Dun,0.03766666699999632,2.4879999999999995,96.4630225080386,98.33853696448094,24.11575562700965
,104.86,104.873666666,J2,0.01366666600000599,2.4293333330000024,98.79253568863774,98.11924165493387,24.698133922159435
,107.317,107.316333333,J2,0.0006666669999901842,2.4426666669999975,98.25327509576248,97.88039391714976,24.56331877394062
,109.793,109.759,Dun,0.034000000000006025,2.4426666669999975,98.25327509576248,97.70726038731765,24.56331877394062
,112.126,112.116333333,J2,0.009666667000004736,2.3573333329999997,101.80995476552744,98.71441263074574,25.45248869138186
,114.575,114.569666666,Dun,0.005333333999999468,2.4533333330000033,97.82608696981319,98.98702552310067,24.456521742453297
,117.021,117.023,Dun,0.001999999999995339,2.4533333339999928,97.82608692993885,98.79373577136089,24.456521732484713
,119.433,119.431,Dun,0.0020000000000095497,2.4080000000000013,99.66777408637869,99.07663556948413,24.91694352159467
,121.804,121.780333333,Dun,0.02366666700000053,2.349333333000004,102.15664019610604,99.85730858955284,25.53916004902651
,124.047,124.063,Dun,0.016000000000005343,2.282666667000001,105.14018690053439,100.52335501655423,26.285046725133597
