Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,33.849,33.847,Dun,0.001999999999995339,,,,
,36.645,36.633666666,Dun,0.011333333999999695,2.786666666000002,86.12440193447945,86.12440193447945,21.531100483619863
,39.337,39.345666666,J2,0.008666665999996326,2.711999999999996,88.49557522123906,87.30998857785926,22.123893805309766
,41.911,41.924333333,Dun,0.013333332999998504,2.5786666670000002,93.0713546932431,89.23044394965387,23.267838673310774
,44.528,44.537666666,Dun,0.0096666660000011,2.613333333,91.83673470559143,89.88201663863826,22.959183676397856
,47.202,47.212333333,Dun,0.01033333299999839,2.674666666999997,89.7308075660855,89.85177482412772,22.432701891521376
,49.853,49.871,J2,0.018000000000000682,2.6586666670000056,90.27081242599394,90.6810569224306,22.567703106498485
,52.494,52.505666666,J2,0.011666666000003545,2.634666666000001,91.09311743195673,91.20056536457415,22.773279357989182
,55.194,55.196333333,Dun,0.0023333329999957186,2.690666666999995,89.19722496417296,90.42573941876012,22.29930624104324
,57.841,57.849666666,Dun,0.008666665999996326,2.653333332999999,90.45226131789605,90.14884474122104,22.61306532947401
,60.436,60.452333333,Dun,0.016333332999998618,2.602666667000001,92.21311474228824,90.64530617646157,23.05327868557206
,62.999,63.015,Dun,0.015999999999998238,2.562666667000002,93.65244535722516,91.32163276270782,23.41311133930629
,65.643,65.644333333,J2,0.0013333330000051546,2.6293333330000053,91.277890478103,91.35858737193708,22.81947261952575
,68.223,68.217666666,Dun,0.005333333999999468,2.5733333329999937,93.2642487167443,92.17199212245134,23.316062179186076
,70.796,70.804333333,J2,0.008333332999995946,2.586666667000003,92.78350514268243,92.63824088740861,23.195876285670607
,73.331,73.340333333,J2,0.00933333300000072,2.5360000000000014,94.63722397476336,93.12306273390365,23.65930599369084
,75.897,75.892333333,J2,0.004666667000009284,2.5519999999999925,94.0438871473357,93.20135109192576,23.510971786833924
,78.415,78.417666666,Dun,0.0026666659999960984,2.525333333000006,95.0369588298621,93.95316476227758,23.759239707465525
,80.964,80.977666666,J2,0.01366666600000599,2.5600000000000023,93.74999999999991,94.0503150189287,23.43749999999998
,83.507,83.521666666,J2,0.014666665999996553,2.543999999999997,94.33962264150955,94.36153851869412,23.584905660377387
,86.053,86.084333333,J2,0.03133333300000629,2.562666667000002,93.65244535722516,94.16458279518648,23.41311133930629
,88.66,88.663,J2,0.0030000000000001137,2.578666666999993,93.07135469324335,93.970076304368,23.267838673310838
,91.223,91.249666666,J2,0.026666665999997008,2.5866666659999993,92.78350517855247,93.5193855741061,23.19587629463812
,93.854,93.863,J2,0.009000000000000341,2.6133333340000036,91.83673467044969,93.13673250819605,22.95918366761242
,96.479,96.505666666,J2,0.026666665999997008,2.6426666659999967,90.81735622876332,92.4322792256468,22.70433905719083
,99.023,99.055,J2,0.03200000000001069,2.5493333340000106,94.14225938960676,92.53024203212313,23.53556484740169
,101.5,101.519,J2,0.019000000000005457,2.4639999999999986,97.40259740259745,93.39649057399394,24.350649350649363
,104.093,104.084333333,Dun,0.008666666999999961,2.565333332999998,93.55509356724995,93.55080825173343,23.38877339181249
,106.658,106.631,J2,0.027000000000001023,2.5466666669999967,94.24083768400001,94.0316288544435,23.560209421000003
,109.071,109.079,Dun,0.007999999999995566,2.4479999999999933,98.03921568627477,95.4760007459458,24.509803921568693
,111.624,111.620333333,Dun,0.003666666999990298,2.5413333330000114,94.43861491270138,95.53527185056471,23.609653728175346
,114.189,114.188333333,Dun,0.0006666669999901842,2.567999999999998,93.45794392523372,94.74634115509198,23.36448598130843
,116.785,116.791,Dun,0.006000000000000227,2.602666666999994,92.2131147422885,94.47794539009968,23.053278685572124
,119.366,119.372333333,J2,0.006333333000000607,2.5813333330000034,92.97520662357621,94.22481917801491,23.243801655894053
,122.004,122.001666666,J2,0.002333333999999354,2.6293333330000053,91.277890478103,92.87255413638056,22.81947261952575
,124.645,124.639,Dun,0.006000000000000227,2.6373333339999903,91.00101109934285,92.18503337370886,22.75025277483571
,127.232,127.225666666,Dun,0.006333334000004243,2.5866666659999993,92.78350517855247,92.0501456243726,23.19587629463812
,129.852,129.84433333299998,Dun,0.007666667000023608,2.618666666999985,91.64969448935264,91.93746157378544,22.91242362233816
,132.309,132.297666666,J2,0.011333333999999695,2.4533333330000175,97.82608696981262,92.90763764303271,24.456521742453155
,134.753,134.759,Dun,0.006000000000000227,2.4613333339999883,97.50812565072957,94.15368467755803,24.377031412682392
,137.231,137.23366666599998,J2,0.0026666659999818876,2.4746666659999903,96.98275864681686,95.35003418705283,24.245689661704215
,139.739,139.743,J2,0.003999999999990678,2.5093333340000186,95.64293302453623,95.9219197562496,23.91073325613406
,142.246,142.23633333299998,Dun,0.009666667000033158,2.493333332999981,96.25668450484788,96.84331775934864,24.06417112621197
,144.741,144.740333333,J2,0.0006666670000186059,2.504000000000019,95.84664536741141,96.4474294388684,23.961661341852853
,147.239,147.244333333,J2,0.0053333329999816215,2.5039999999999907,95.84664536741249,96.11513338220497,23.961661341853123
,149.748,149.737666666,Dun,0.01033333399999492,2.4933333330000096,96.25668450484677,95.96991855381097,24.064171126211694
,152.232,152.231,J2,0.0010000000000047748,2.493333333999999,96.25668446624157,96.09266884215202,24.06417111656039
