Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,17.101,17.105666666,J2,0.004666666000002095,,,,
,19.676,19.671,Dun,0.004999999999999005,2.565333333999998,93.55509353078097,93.55509353078097,23.38877338269524
,22.219,22.223,J2,0.003999999999997783,2.5519999999999996,94.04388714733544,93.7994903390582,23.51097178683386
,24.779,24.775,J2,0.004000000000001336,2.5519999999999996,94.04388714733544,93.88095594181728,23.51097178683386
,27.384,27.383,Dun,0.0010000000000012221,2.6080000000000005,92.0245398773006,93.4168519256881,23.00613496932515
,29.96,29.961666666,Dun,0.001666665999998429,2.578666666,93.07135472933592,93.34775248641768,23.26783868233398
,32.593,32.604333333,J2,0.01133333299999606,2.6426666670000003,90.81735619439739,92.80020501914096,22.704339048599348
,35.188,35.199,Dun,0.01099999999999568,2.5946666669999985,92.49743061504407,92.49091371268268,23.124357653761017
,37.83,37.841666666,J2,0.011666666000003545,2.6426666660000038,90.81735622876307,91.8456075289682,22.70433905719077
,40.452,40.481666666,Dun,0.029666666000004227,2.6400000000000006,90.90909090909089,91.62251773532628,22.727272727272723
,43.146,43.148333333,Dun,0.0023333329999957186,2.666666666999994,89.9999999887502,91.00824678720912,22.49999999718755
,45.727,45.737666666,Dun,0.010666666000005876,2.589333333000006,92.68795057835817,91.38236566400128,23.171987644589542
,48.425,48.428333333,Dun,0.0033333330000004935,2.690666666999995,89.19722496417296,90.72232453382705,22.29930624104324
,51.025,51.055,Dun,0.030000000000001137,2.626666667000002,91.3705583640392,90.83296496088228,22.8426395910098
,53.689,53.705666666,J2,0.016666665999998997,2.6506666659999993,90.54325958011654,90.75979869508743,22.635814895029135
,56.304,56.308333333,J2,0.004333332999998163,2.602666667000001,92.21311474228824,91.20242164579501,23.05327868557206
,58.943,58.929666666,Dun,0.013333333999995034,2.6213333330000026,91.55645982852947,90.97612349582928,22.889114957132367
,61.522,61.513666666,Dun,0.008333333999999581,2.583999999999996,92.8792569659444,91.71252989618355,23.2198142414861
,64.122,64.145666666,J2,0.023666665999996894,2.631999999999998,91.18541033434657,91.67550029024504,22.796352583586643
,66.761,66.777666666,Dun,0.016666666000006103,2.632000000000005,91.18541033434633,91.80393044109101,22.796352583586582
,69.464,69.465666666,J2,0.0016666660000055344,2.6880000000000024,89.2857142857142,91.2184503497762,22.32142857142855
,72.082,72.084333333,J2,0.0023333330000099295,2.6186666669999994,91.64969448935214,91.23709728194072,22.912423622338036
,74.593,74.591,J2,0.0020000000000095497,2.5066666669999904,95.74468083833219,91.81018205641828,23.936170209583047
,76.941,76.937666666,Dun,0.003333334000004129,2.3466666660000044,102.27272730178183,94.02764544990534,25.568181825445457
,79.305,79.30566666600001,Dun,0.0006666660000007596,2.368000000000009,101.35135135135096,96.06083365330626,25.33783783783774
,81.619,81.617666666,J2,0.0013333339999945792,2.3119999999999976,103.80622837370252,98.96493647090392,25.95155709342563
,83.949,83.956333333,Dun,0.007333333000005382,2.3386666669999983,102.62257695230586,101.15951296349468,25.655644238076466
,86.303,86.287,J2,0.015999999999991132,2.3306666670000027,102.9748283605584,102.6055424679399,25.7437070901396
