Comment,Marker in sec,Selected Onset,taken from drum,deviation from Cycles' marker,IOI,bpm,Smoothed bpm,cpm
,16.052,16.047,J2,0.004999999999999005,,,,
,18.679,18.684333333,J2,0.005333333000002938,2.637333333000001,91.00101113384741,91.00101113384741,22.750252783461853
,21.262,21.260333333,Dun,0.0016666670000020645,2.575999999999997,93.16770186335415,92.08435649860078,23.29192546583854
,23.856,23.865666666,Dun,0.009666665999997548,2.605333333000001,92.11873082038363,92.09581460586173,23.029682705095908
,26.408,26.399,J2,0.009000000000000341,2.5333333340000017,94.73684208033235,92.75607147447938,23.684210520083088
,28.887,28.879,J2,0.007999999999999119,2.4800000000000004,96.77419354838707,93.55969588926092,24.19354838709677
,31.355,31.335,Dun,0.019999999999999574,2.4559999999999995,97.71986970684041,94.90346760385953,24.429967426710103
,33.815,33.809666666,J2,0.005333333999999468,2.4746666659999974,96.98275864681658,95.66647896055201,24.245689661704144
,36.236,36.212333333,Dun,0.02366666700000053,2.4026666669999983,99.88901219479904,97.2205352354351,24.97225304869976
,38.601,38.612333333,Dun,0.011333333000003165,2.4000000000000057,99.99999999999976,98.27316681936858,24.99999999999994
,41.059,41.039,Dun,0.01999999999999602,2.4266666669999992,98.90109888751361,98.69854788719388,24.725274721878403
,43.428,43.449666666,Dun,0.021666666000001555,2.4106666659999973,99.55752215142641,99.06607837611108,24.889380537856603
,45.804,45.833666666,Dun,0.02966666599999712,2.3840000000000003,100.67114093959731,99.80375483466722,25.167785234899327
,48.244,48.239,Dun,0.005000000000002558,2.405333333999998,99.77827048232318,99.78160649217206,24.944567620580795
,50.663,50.671,J2,0.008000000000002672,2.432000000000002,98.6842105263157,99.51844859743524,24.671052631578924
,53.097,53.084333333,Dun,0.01266666700000485,2.413333332999997,99.44751382589067,99.62773158511064,24.861878456472667
,55.437,55.433666666,Dun,0.0033333339999970235,2.349333333000004,102.15664019610604,100.14755519404657,25.53916004902651
,57.791,57.799,Dun,0.008000000000002672,2.365333333999999,101.46561440206723,100.30644988654056,25.366403600516808
,60.144,60.145666666,J2,0.001666665999998429,2.3466666659999973,102.27272730178214,100.80534125043235,25.568181825445535
,62.506,62.497666666,J2,0.008333333999999581,2.352000000000004,102.04081632653045,101.47666241047531,25.51020408163261
,64.825,64.871,Dun,0.04599999999999227,2.3733333339999945,101.1235954772127,101.81187874073971,25.280898869303176
,67.25,67.260333333,J2,0.010333333000005496,2.3893333330000104,100.44642858544131,101.46983641860676,25.111607146360328
,69.585,69.583,J2,0.001999999999995339,2.322666666999993,103.32950629975211,101.84261479814374,25.832376574938028
,71.928,71.927,J2,0.000999999999990564,2.3440000000000083,102.38907849829316,101.86588503744595,25.59726962457329
,74.285,74.263,Dun,0.02199999999999136,2.3359999999999985,102.73972602739732,102.00566697761931,25.68493150684933
,76.552,76.56433333300001,J2,0.012333333000000835,2.3013333330000023,104.2873696558932,102.63842181335542,26.0718424139733
,78.868,78.863,J2,0.0049999999999954525,2.298666666999992,104.4083526530734,103.43080662688185,26.10208816326835
,81.142,81.137666666,J2,0.004333333999994693,2.2746666660000017,105.50996486093484,103.86689833911839,26.37749121523371
,83.395,83.388333333,J2,0.006666666999990412,2.2506666670000044,106.63507107425407,104.71609685431056,26.658767768563518
,85.612,85.636333333,J2,0.02433333300000129,2.2479999999999905,106.76156583629938,105.52046481609098,26.690391459074846
,87.879,87.881666666,Dun,0.0026666659999960984,2.245333333000005,106.88836106099863,106.04066309711206,26.72209026524966
,90.094,90.095,J2,0.0010000000000047748,2.213333333999998,108.43373490709838,106.84573954791706,27.108433726774596
,92.344,92.324333333,Dun,0.01966666699999564,2.2293333329999996,107.65550240844134,107.27484705741836,26.913875602110334
,94.504,94.497666666,J2,0.006333334000004243,2.173333333000002,110.42944786969765,108.03372241650709,27.607361967424414
,96.694,96.700333333,Dun,0.006333333000000607,2.2026666670000026,108.95883775590804,108.47317680042882,27.23970943897701
,98.823,98.833666666,Dun,0.010666666000005876,2.133333332999996,112.50000001757834,109.59550459174474,28.125000004394586
,101.052,101.020333333,Dun,0.03166666700001031,2.1866666669999972,109.75609754424464,109.859977119174,27.43902438606116
