Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:00:12,120","00:00:57,720",gr,12.12,57.72,45.6,"[12.162 14.834 17.538 20.255 22.956 25.716 28.298 30.898 33.452 36.031
 38.642 41.212 43.804 46.359 48.903 51.514 54.023 56.479]","[2.672 2.704 2.717 2.701 2.76  2.582 2.6   2.554 2.579 2.611 2.57  2.592
 2.555 2.544 2.611 2.509 2.456]",17,50
