2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
2.164333333,1,0,1,2.148333333,,2.164333333,2.156333333,1.0,,,,,
4.049666665999999,1,0,0,4.049666665999999,,,4.049666665999999,,,1.8933333329999993,126.76056340259873,126.76056340259873,31.690140850649684
5.852333333,1,1,1,5.836333333,5.852333333,5.852333333,5.846999999666667,,,1.7973333336666677,133.53115724526492,130.14586032393183,33.38278931131623
7.617666667,1,0,1,7.601666666,,7.617666667,7.6096666665,,,1.7626666668333328,136.15733735475067,132.14968600087144,34.03933433868767
9.361666667,0,1,1,,9.353666666,9.361666667,9.3576666665,,,1.7480000000000002,137.29977116704805,135.66275525568787,34.32494279176201
11.121666667,0,0,1,,,11.121666667,11.121666667,,,1.7640000004999994,136.05442173014336,136.50384341731402,34.01360543253584
12.737666666,1,1,0,12.737666666,12.732333333,,12.734999999500001,,,1.6133333325000017,148.76033065535125,140.70484118418088,37.19008266383781
14.420333333,0,1,1,,14.401666666,14.420333333,14.4109999995,,,1.6759999999999984,143.19809069212425,142.6709476925396,35.79952267303106
16.055,0,0,1,,,16.055,16.055,,,1.6440000005000002,145.98540141545453,145.98127425431002,36.49635035386363
17.681666667000002,0,0,1,,,17.681666667000002,17.681666667000002,,,1.626666667000002,147.54098357632338,145.57482522796738,36.885245894080846
19.241666667,1,0,1,19.228333333,,19.241666667,19.235,,,1.5533333329999977,154.50643780139646,149.34427426439146,38.626609450349115
20.828333333,1,1,1,20.809666666,20.812333333,20.828333333,20.816777777333332,,,1.5817777773333326,151.7280135295668,151.25847830242887,37.9320033823917
22.372333333,1,1,0,22.372333333,22.380333333,,22.376333332999998,,,1.559555555666666,153.88999713922135,153.3748161567282,38.47249928480534
23.927,1,0,1,23.927,,23.953666667,23.9403333335,,,1.5640000005000019,153.45268537293694,153.0235653472417,38.363171343234235
25.511,1,1,1,25.500333333,25.487,25.511,25.49944444433333,,,1.5591111108333315,153.93386547782478,153.75884932999438,38.483466369456195
27.039,1,0,1,27.031,,27.039,27.035,,,1.5355555556666687,156.29522430128088,154.56059171734753,39.07380607532022
28.588333333,0,0,1,,,28.588333333,28.588333333,,,1.5533333330000012,154.50643780139612,154.91184252683394,38.62660945034903
30.084333333,1,0,1,30.073666666,,30.084333333,30.0789999995,,,1.4906666664999975,161.00178892676703,157.2678170098147,40.25044723169176
31.609666667,0,0,1,,,31.609666667,31.609666667,,,1.5306666675000002,156.79442500174517,157.43421724330278,39.19860625043629
33.100333333,1,0,1,33.087,,33.100333333,33.0936666665,,,1.4839999995,161.72506743993432,159.8404271228155,40.43126685998358
