2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
13.924333333,1,0,1,13.911,,13.924333333,13.9176666665,1.0,,,,,
15.777666666,1,1,1,15.777666666,15.759,15.769666666,15.768777777333334,,,1.8511111108333331,129.6518607637533,129.6518607637533,32.41296519093832
17.657666666,1,1,1,17.657666666,17.644333333000002,17.649666666,17.650555555,,,1.8817777776666667,127.5389702484376,128.59541550609543,31.8847425621094
19.535,1,1,1,19.535,19.537666666,19.564333333,19.545666666333336,,,1.8951111113333354,126.6416510170447,127.94416067641185,31.660412754261174
21.436333333,1,1,1,21.436333333,21.415,21.441666666,21.430999999666668,,,1.8853333333333318,127.29844413012741,127.15968846520325,31.824611032531852
23.335,1,0,1,23.311,,23.335,23.323,,,1.8920000003333328,126.84989426940632,126.92999647219283,31.71247356735158
25.188333333,1,1,1,25.188333333,25.185666666,25.188333333,25.187444443999997,,,1.8644444439999965,128.72467225952937,127.62433688635436,32.18116806488234
27.089666666,1,1,1,27.068333333,27.071,27.089666666,27.076333332999997,,,1.8888888890000004,127.05882352193768,127.54446335029111,31.76470588048442
28.959,1,1,1,28.961666666,28.983,28.959,28.967888888666668,,,1.8915555556666703,126.87969924066707,127.55439834071137,31.719924810166766
30.849666666,1,1,1,30.849666666,30.836333333,30.855,30.846999999666668,,,1.8791111110000003,127.71996216460026,127.219494975735,31.929990541150065
32.721666666,1,1,1,32.735,32.732333333,32.721666666,32.72966666633334,,,1.882666666666669,127.47875354107633,127.35947164878121,31.869688385269082
34.649666666,1,1,1,34.657666666,34.652333333,34.649666666,34.65322222166667,,,1.92355555533333,124.76894640997816,126.65588737188493,31.19223660249454
36.548333333,1,1,1,36.548333333,36.537666666,36.551,36.54566666633333,,,1.8924444446666655,126.8201033200071,126.3559344236872,31.705025830001777
38.428333333,1,1,1,38.412333333,38.423,38.428333333,38.421222222,,,1.875555555666665,127.96208530047629,126.51704501015384,31.990521325119072
40.284333333,1,1,1,40.276333333,40.271,40.284333333,40.277222222,,,1.8560000000000016,129.31034482758608,128.03084448268984,32.32758620689652
42.167,1,1,1,42.167,42.148333333,42.164333333,42.159888888666664,,,1.8826666666666654,127.47875354107657,128.25039455637966,31.869688385269143
44.057666666,1,0,1,44.052333333,,44.057666666,44.0549999995,,,1.8951111108333336,126.64165105045754,127.81024980637339,31.660412762614385
45.959,1,0,1,45.932333333,,45.959,45.9456666665,,,1.890666667000005,126.93935117649131,127.0199185893418,31.73483779412283
47.825666666,1,1,1,47.825666666,47.809666666,47.825666666,47.82033333266666,,,1.8746666661666538,128.02275963585333,127.20125395426739,32.00568990896333
49.705666666,1,1,1,49.705666666,49.711,49.708333333,49.708333333000006,,,1.8880000003333492,127.11864404535227,127.3602516192323,31.779661011338067
51.596333333,1,1,1,51.596333333,51.567,51.588333333,51.58388888866667,,,1.875555555666665,127.96208530047629,127.70116299389396,31.990521325119072
53.473666666,1,1,1,53.473666666,53.452333333,53.487,53.47099999966667,,,1.8871111109999958,127.1785209683928,127.41975010474046,31.7946302420982
55.359,1,1,1,55.361666666,55.377666666,55.359,55.36611111066667,,,1.8951111110000056,126.64165103931961,127.2607524360629,31.660412759829903
57.239,1,1,1,57.233666666,57.231,57.239,57.23455555533334,,,1.8684444446666646,128.44909608367652,127.42308936379631,32.11227402091913
59.132333333,1,1,1,59.121666666,59.116333333,59.132333333,59.123444444,,,1.8888888886666635,127.05882354436008,127.38319022245207,31.76470588609002
61.044333333,1,1,1,61.044333333,61.033666666,61.071,61.04966666633334,,,1.9262222223333367,124.59621595958698,126.70137852920787,31.149053989896746
62.969666666,1,0,1,62.959,,62.969666666,62.964333333,,,1.9146666666666619,125.3481894150421,125.6677429729964,31.337047353760525
64.841666666,1,1,1,64.841666666,64.833666666,64.860333333,64.84522222166666,,,1.8808888886666608,127.59924387140863,125.84788308201257,31.899810967852158
66.756333333,1,1,1,66.756333333,66.751,66.756333333,66.75455555533334,,,1.9093333336666802,125.69832400040093,126.21525242895056,31.424581000100233
68.652333333,1,1,1,68.652333333,68.663,68.668333333,68.661222222,,,1.9066666666666663,125.8741258741259,126.3905645819785,31.468531468531474
70.556333333,1,1,1,70.561666666,70.556333333,70.556333333,70.55811111066667,,,1.8968888886666662,126.52296158933028,126.03180382128569,31.63074039733257
72.457666666,1,1,1,72.455,72.449666666,72.457666666,72.45411111066666,,,1.8959999999999866,126.58227848101356,126.32645531482325,31.64556962025339
