2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
5.351,0,1,1,,5.340333332999999,5.351,5.3456666665,1.0,,,,,
8.273666667,1,0,1,8.265666666000001,,8.273666667,8.269666666500001,,,2.9240000000000013,82.07934336525304,82.07934336525304,20.51983584131326
11.191,1,0,1,11.191,,11.183,11.187000000000001,,,2.9173333335000002,82.26691041577543,82.17312689051423,20.566727603943857
14.145666666,1,0,1,14.145666666,,14.135,14.140333333000001,,,2.953333333,81.2641083613165,81.87012071411499,20.316027090329126
16.975,1,1,1,16.996333333,16.972333333,16.975,16.981222222000003,,,2.840888889000002,84.48060074763445,82.67053984157546,21.120150186908614
19.932333333,1,0,1,19.932333333,,19.927,19.929666666499998,,,2.9484444444999944,81.39885438496023,82.38118783130373,20.349713596240058
22.815,1,0,1,22.815,,22.791,22.803,,,2.8733333335000033,83.52668212972573,83.13537908744014,20.881670532431432
25.737666667,1,0,1,25.735,,25.737666667,25.7363333335,,,2.9333333334999985,81.8181818135331,82.24790610940636,20.454545453383275
28.591,1,1,1,28.620333333,28.615,28.591,28.60877777766667,,,2.872444444166671,83.55252979300936,82.96579791208939,20.88813244825234
31.484333333,1,0,0,31.484333333,,,31.484333333,,m,2.875555555333328,83.46213292762474,82.94428151138906,20.865533231906184
34.300333333,1,0,1,34.329666666,,34.300333333,34.3149999995,,,2.8306666665000044,84.78568064559488,83.93344778874298,21.19642016139872
37.116333333,1,0,1,37.135,,37.116333333,37.125666666499995,,,2.8106666669999925,85.38899429727383,84.54560262349781,21.347248574318456
39.895,1,0,1,39.911,,39.895,39.903000000000006,,,2.7773333335000103,86.41382620700797,85.52950038329224,21.603456551751993
42.679,1,0,0,42.679,,,42.679,,,2.7759999999999962,86.45533141210386,86.08605063879521,21.613832853025965
45.420333333,1,0,1,45.420333333,,45.415,45.4176666665,,,2.738666666499995,87.63388510757281,86.83434757556155,21.908471276893202
48.111,1,0,1,48.111,,48.124333333,48.1176666665,,,2.700000000000003,88.8888888888888,87.65936846952182,22.2222222222222
50.860333333,1,1,1,50.868333333,50.849666666,50.860333333,50.859444444,,,2.7417777774999976,87.53444643454523,88.01907347700228,21.883611608636308
53.641666666,1,0,1,53.641666666,,53.671,53.656333333,,,2.7968888890000017,85.80962974392934,87.41098835578778,21.452407435982334
56.380333333,1,0,1,56.377666666,,56.380333333,56.3789999995,,,2.722666666500004,88.14887365867696,87.16431661238384,22.03721841466924
59.100333333,1,0,1,59.108333333,,59.100333333,59.104333333,,,2.7253333334999965,88.06262230381233,87.34037523547288,22.015655575953083
61.777666666,1,0,1,61.777666666,,61.759,61.768333333,,,2.6640000000000015,90.09009009009004,88.76719535085978,22.52252252252251
64.479,1,0,1,64.463,,64.479,64.471,,,2.7026666670000026,88.8011840048345,88.9846321329123,22.200296001208624
67.140333333,1,0,1,67.129666666,,67.140333333,67.1349999995,,,2.6639999994999926,90.09009010699914,89.66045473397456,22.522522526749785
69.812333333,1,1,1,69.791,69.783,69.812333333,69.79544444433334,,,2.6604444448333453,90.21049113282048,89.7005884148847,22.55262278320512
72.471,1,0,1,72.471,,72.444333333,72.4576666665,,,2.662222222166662,90.1502504192437,90.15027721968778,22.537562604810926
75.212333333,1,0,1,75.199,,75.212333333,75.20566666650001,,,2.7480000000000047,87.33624454148456,89.23232869784958,21.83406113537114
77.935,1,0,1,77.953666666,,77.935,77.944333333,,,2.738666666499995,87.63388510757281,88.37346002276702,21.908471276893202
80.69766666700001,1,0,1,80.687,,80.69766666700001,80.6923333335,,,2.7480000004999994,87.33624452559386,87.43545805821707,21.834061131398464
83.332333333,1,0,1,83.343,,83.332333333,83.3376666665,,,2.6453333329999964,90.72580646304522,88.56531203207062,22.681451615761304
85.985666666,1,0,1,85.985666666,,85.985666667,85.98566666650001,,,2.6480000000000103,90.63444108761294,89.56549735875068,22.658610271903235
88.612333333,1,0,1,88.620333333,,88.612333333,88.616333333,,,2.630666666499991,91.23162696979452,90.86395817348422,22.80790674244863
91.233666666,1,0,1,91.233666666,,91.244333333,91.23899999950001,,,2.6226666665000096,91.5099135797855,91.12532721239766,22.877478394946376
93.823,1,1,1,93.825666666,93.812333333,93.823,93.820333333,,,2.581333333499984,92.97520660556778,91.90558238504927,23.243801651391944
96.417666667,1,0,1,96.396333333,,96.417666667,96.40700000000001,,,2.586666667000017,92.78350514268192,92.42287510934507,23.19587628567048
99.012333333,1,1,1,99.012333333,98.983,99.020333333,99.005222222,,,2.5982222219999898,92.37085187242346,92.70985454022438,23.092712968105864
101.553666666,1,0,1,101.553666666,,101.572333333,101.5629999995,,,2.557777777499993,93.83145092244068,92.99526931251535,23.45786273061017
104.081666666,1,0,1,104.081666666,,104.057666667,104.06966666650001,,,2.506666667000019,95.7446808383311,93.98232787773175,23.936170209582777
106.695,0,1,1,,106.703,106.695,106.699,,,2.6293333334999858,91.27789046074606,93.61800740717263,22.819472615186516
109.116333333,1,0,1,109.116333333,,109.113666667,109.11500000000001,,,2.416000000000011,99.33774834437041,95.45343988114918,24.834437086092603
111.641666666,1,0,1,111.641666666,,111.652333333,111.6469999995,,,2.5319999994999876,94.78672987653813,95.13412289388486,23.696682469134533
114.116333333,1,0,1,114.132333333,,114.116333333,114.12433333300001,,,2.477333333500013,96.87836382555933,97.00094734882263,24.219590956389833
116.617666667,1,1,1,116.609666666,116.607,116.617666667,116.61144444433332,,,2.4871111113333058,96.49749820438835,96.05419730216192,24.124374551097088
119.111,1,0,1,119.135,,119.111,119.123,,,2.511555555666689,95.55830825979572,96.31139009658114,23.88957706494893
121.695,1,0,1,121.695,,121.711,121.703,,,2.5799999999999983,93.02325581395355,95.02635409271254,23.25581395348839
124.324333333,1,0,1,124.327,,124.324333333,124.3256666665,,,2.6226666664999954,91.509913579786,93.36382588451175,22.8774783949465
