2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
13.831,0,1,1,,13.839,13.831,13.835,1.0,,,,,
16.324333333000002,1,0,0,16.324333333000002,,,16.324333333000002,,,2.489333333000001,96.4113551280679,96.4113551280679,24.102838782016974
18.745666666,1,1,1,18.745666666,18.727,18.732333333,18.734999999666666,,,2.410666666666664,99.55752212389392,97.98443862598091,24.88938053097348
21.188333333,1,0,1,21.188333333,,21.161666666,21.1749999995,,,2.439999999833333,98.36065574442357,98.10984433212847,24.590163936105892
23.551,0,1,1,,23.561666666,23.551,23.556333332999998,,,2.381333333499999,100.78387457301349,99.567350813777,25.195968643253373
25.969666666,1,1,1,25.977666666,25.969666666,25.969666666,25.972333332666665,,,2.415999999666667,99.33774835807638,99.49409289183781,24.834437089519096
28.361666666,1,1,1,28.361666666,28.340333333,28.356333333,28.352777777333333,,,2.3804444446666686,100.82150857908678,100.31437717005889,25.205377144771695
30.719,1,1,1,30.735,30.716333333,30.719,30.723444444333335,,,2.370666667000002,101.23734531759872,100.46553408492063,25.30933632939968
33.132333333,1,1,1,33.156333333,33.121666666,33.132333333,33.13677777733333,,,2.4133333329999935,99.44751382589081,100.50212257419211,24.861878456472702
35.561666666,1,0,1,35.561666666,,35.559,35.560333333,,,2.423555555666674,99.02805794521205,99.90430569623386,24.757014486303014
37.983,1,1,0,37.983,37.964333333,,37.973666666499994,,m,2.413333333499992,99.44751380528712,99.30769519213,24.86187845132178
40.353666666,1,1,1,40.361666666,40.329666666,40.353666666,40.34833333266667,,,2.374666666166675,101.0668164165634,99.84746272235418,25.26670410414085
42.743,1,1,1,42.759,42.721666666,42.743,42.741222222,,,2.392888889333328,100.2971768015795,100.27050234114334,25.074294200394874
45.044333333,1,1,1,45.039,45.036333333,45.044333333,45.03988888866667,,,2.2986666666666693,104.40835266821334,101.92411529545207,26.102088167053335
47.327,1,1,1,47.319,47.305666666,47.327,47.317222222,,,2.277333333333331,105.3864168618268,103.36398211053988,26.3466042154567
49.572333333,1,1,1,49.601666666,49.601666666,49.572333333,49.59188888833334,,,2.2746666663333386,105.50996484547308,105.10157812517109,26.37749121136827
51.865666666,1,1,1,51.865666666,51.855,51.855,51.85855555533333,,,2.2666666669999955,105.88235292560574,105.59291154430188,26.470588231401436
54.143,1,0,1,54.119,,54.143,54.131,,,2.272444444666668,105.61314295857483,105.66848690988456,26.403285739643707
56.383,1,1,1,56.383,56.356333333,56.375,56.37144444433333,,,2.2404444443333276,107.12160286188887,106.20569958202316,26.78040071547222
58.609666666,1,1,1,58.625666666,58.599,58.609666666,58.611444444,,,2.239999999666672,107.14285715880075,106.62586765975482,26.785714289700188
60.815,1,1,1,60.815,60.817666666,60.799,60.81055555533334,,,2.1991111113333375,109.13500403100879,107.79982135056615,27.283751007752198
62.991,1,1,1,63.009666666,62.991,62.991,62.997222222000005,,,2.1866666666666674,109.75609756097558,108.67798625026171,27.439024390243894
65.167,1,0,1,65.167,,65.137666666,65.152333333,,,2.1551111109999965,111.36316766917749,110.0847564203873,27.84079191729437
67.319,1,0,1,67.332333333,,67.319,67.3256666665,,,2.173333333499997,110.42944784429238,110.51623769148182,27.607361961073096
69.452333333,1,0,1,69.481666666,,69.452333333,69.46699999949999,,,2.1413333329999915,112.07970113824449,111.29077221723811,28.019925284561122
71.596333333,1,0,1,71.596333333,,71.583,71.5896666665,,,2.1226666670000043,113.06532661541037,111.85815853264909,28.266331653852593
73.681666666,1,1,1,73.705666666,73.660333333,73.681666666,73.68255555500001,,,2.0928888885000134,114.67402847745515,113.27301874370335,28.668507119363788
75.801666666,1,1,1,75.804333333,75.796333333,75.801666666,75.80077777733334,,,2.11822222233333,113.30255979263015,113.68063829516522,28.325639948157537
77.82300000000001,1,1,1,77.801666666,77.79366666600001,77.82300000000001,77.80611111066666,,,2.0053333333333256,119.68085106383025,115.88581311130518,29.92021276595756
79.799,1,1,1,79.815,79.801666666,79.799,79.80522222200001,,,1.9991111113333488,120.05335703423057,117.67892263023032,30.013339258557643
81.788333333,1,0,0,81.788333333,,,81.788333333,,m,1.9831111109999853,121.02196325196313,120.25205711667464,30.255490812990782
83.724333333,1,1,1,83.724333333,83.697666666,83.719,83.71366666633334,,,1.9253333333333416,124.65373961218783,121.90968663279385,31.16343490304696
85.56433333300001,1,0,1,85.56433333300001,,85.540333333,85.552333333,,,1.8386666666666684,130.5293691080492,125.40169065740004,32.6323422770123
87.247,1,1,1,87.247,87.241666666,87.249666666,87.24611111066667,,,1.6937777776666678,141.69509316069886,132.29273396031195,35.423773290174715
88.903,1,0,1,88.903,,88.903,88.903,,,1.656888889333331,144.84978536887098,139.02474921253966,36.212446342217746
90.521666666,1,0,1,90.519,,90.521666666,90.520333333,,,1.6173333329999906,148.39241552934803,144.97909801963928,37.09810388233701
92.103,1,1,1,92.103,92.081666666,92.097666666,92.09411111066667,,,1.5737777776666775,152.4992939955157,148.58049829791153,38.124823498878925
93.687,1,0,1,93.684333333,,93.687,93.6856666665,,,1.5915555558333239,150.79586704991783,150.5625255249272,37.69896676247946
95.271,1,1,1,95.271,95.252333333,95.257666666,95.26033333299999,,,1.5746666664999935,152.41320916092496,151.90279006878617,38.10330229023124
96.793666666,1,1,1,96.815,96.785666666,96.793666666,96.79811111066665,,,1.537777777666662,156.06936417312687,153.0928134613232,39.01734104328172
98.348333333,1,0,1,98.343,,98.348333333,98.3456666665,,,1.5475555558333411,155.08328544028439,154.52195292477873,38.770821360071096
99.825666666,1,0,1,99.825666666,,99.815,99.82033333300001,,,1.4746666665000134,162.74864377969433,157.96709779770185,40.68716094492358
101.308333333,1,0,1,101.308333333,,101.300333333,101.30433333299999,,,1.4839999999999804,161.72506738544686,159.8523322018085,40.431266846361716
102.807,1,1,1,102.807,102.836333333,102.804333333,102.81588888866666,,,1.5115555556666749,158.77683033234428,161.08351383249513,39.69420758308607
104.308333333,1,0,1,104.303,,104.308333333,104.3056666665,,,1.4897777778333392,161.09785202263146,160.53324991347418,40.274463005657864
105.807,1,1,1,105.791,105.809666666,105.807,105.80255555533334,,,1.4968888888333396,160.33254157364587,160.06907464287386,40.08313539341147
107.340333333,1,1,1,107.340333333,107.348333333,107.345666666,107.34477777733333,,,1.5422222219999924,155.6195965642111,159.01666338682946,38.90489914105277
108.884333333,1,1,1,108.873666666,108.868333333,108.884333333,108.875444444,,,1.5306666666666615,156.79442508710855,157.58218774165516,39.19860627177714
110.391,1,1,0,110.391,110.367,,110.379,,m,1.5035555560000091,159.6216375525791,157.3452197346329,39.905409388144776
111.863,1,0,0,111.863,,,111.863,,m,1.4839999999999947,161.72506738544533,159.38037667504432,40.43126684636133
113.303,1,1,0,113.303,113.276333333,,113.2896666665,,m,1.4266666664999974,168.22429908507323,163.19033467436586,42.05607477126831
114.737666666,1,1,0,114.737666666,114.724333333,,114.7309999995,,m,1.4413333330000029,166.5124884751413,165.4872849818866,41.62812211878533
116.177666666,1,0,0,116.177666666,,,116.177666666,,m,1.4466666664999934,165.89861753063423,166.87846836361624,41.47465438265856
117.620333333,1,0,0,117.620333333,,,117.620333333,,m,1.4426666670000117,166.35859515564593,166.25656705380717,41.58964878891148
119.087,1,0,1,119.087,,119.100333333,119.0936666665,,,1.473333333499994,162.89592758338347,165.05104675655454,40.72398189584587
120.556333333,1,0,1,120.556333333,,120.564333333,120.56033333299999,,,1.4666666664999894,163.63636365495987,164.29696213132976,40.909090913739966
122.100333333,1,1,1,122.097666666,122.087,122.100333333,122.09499999966665,,,1.5346666666666664,156.38575152041705,160.9726809195868,39.09643788010426
123.633666666,1,0,1,123.633666666,,123.639,123.636333333,,,1.5413333333333412,155.70934256055284,158.57715257864325,38.92733564013821
125.124333333,1,0,1,125.137666666,,125.124333333,125.1309999995,,,1.4946666665000095,160.5709188403838,157.5553376404512,40.14272971009595
126.559,1,0,1,126.559,,126.545666666,126.552333333,,,1.4213333335000016,168.85553468939293,161.71193203010986,42.21388367234823
127.985666666,1,0,0,127.985666666,,,127.985666666,,m,1.433333332999993,167.44186050405705,165.62277134461127,41.86046512601426
129.35899999999998,1,0,1,129.345666666,,129.35899999999998,129.352333333,,,1.3666666669999898,175.60975605473064,170.63571708272684,43.90243901368266
130.77233333299998,1,0,1,130.77233333299998,,130.756333333,130.76433333299997,,,1.4119999999999777,169.97167138810465,171.0077626489641,42.49291784702616
132.183,1,0,1,132.20966666599998,,132.183,132.19633333299998,,,1.4320000000000164,167.59776536312657,171.05973093532063,41.89944134078164
133.665666666,1,1,1,133.665666666,133.68699999999998,133.65233333299997,133.668333333,,,1.4720000000000084,163.04347826086862,166.87097167069996,40.760869565217156
135.089666666,1,1,1,135.105666666,135.07366666599998,135.089666666,135.08966666599997,,,1.4213333329999784,168.85553474879606,166.49892612426376,42.213883687199015
136.532333333,1,0,1,136.529666666,,136.532333333,136.5309999995,,,1.4413333335000402,166.51248841737365,166.1371671423461,41.62812210434341
137.988333333,1,0,1,137.996333333,,137.988333333,137.992333333,,,1.4613333334999936,164.23357662360547,166.5338665965917,41.05839415590137
139.412333333,1,0,0,139.412333333,,,139.412333333,,m,1.4199999999999875,169.01408450704375,166.5867165160076,42.25352112676094
140.809666666,1,0,1,140.79366666599998,,140.809666666,140.801666666,,,1.3893333329999962,172.74472173050546,168.66412762038487,43.186180432626365
142.19633333299998,1,1,1,142.19633333299998,142.18833333299995,142.19633333299998,142.1936666663333,,,1.3920000003333257,172.4137930621624,171.3908664332372,43.1034482655406
143.599,1,0,1,143.58833333299998,,143.599,143.59366666649998,,,1.4000000001666706,171.42857140816278,172.1956954002769,42.857142852040695
145.047,1,1,1,145.047,145.020333333,145.057666666,145.04166666633333,,,1.4479999998333426,165.74585637266767,169.8627402809976,41.43646409316692
146.51633333299998,1,0,1,146.51633333299998,,146.51633333299998,146.51633333299998,,,1.47466666666665,162.74864376130384,166.64102384737808,40.68716094032596
147.999,1,0,1,147.999,,148.00699999999998,148.003,,,1.4866666670000086,161.43497754227823,163.30982589208324,40.35874438556956
149.487,1,0,1,149.487,,149.49233333299998,149.4896666665,,,1.486666666500014,161.4349775965719,161.87286630005133,40.35874439914298
150.985666666,1,0,1,150.985666666,,150.993666666,150.989666666,,,1.4999999995000053,160.00000005333277,160.95665173072766,40.00000001333319
152.529666666,1,0,1,152.511,,152.529666666,152.520333333,,,1.5306666669999913,156.7944250529638,159.40980090095616,39.19860626324095
154.02833333299998,1,0,1,154.02833333299998,,154.044333333,154.036333333,,,1.5159999999999911,158.31134564643892,158.3685902509118,39.57783641160973
155.527,1,0,1,155.521666666,,155.527,155.524333333,,,1.4879999999999995,161.2903225806452,158.79869776001598,40.3225806451613
157.00699999999998,1,0,1,157.00699999999998,,157.023,157.015,,,1.4906666669999993,161.00178887276354,160.2011523666159,40.250447218190885
158.484333333,1,0,1,158.49233333299998,,158.484333333,158.48833333299999,,,1.4733333329999994,162.89592763866432,161.72934636402434,40.72398190966608
159.98033333299998,1,1,1,159.98033333299998,159.961666666,159.97766666599998,159.97322222166667,,,1.4848888886666884,161.62825503765526,161.84199051636105,40.407063759413816
161.48966666599998,1,0,1,161.48966666599998,,161.500333333,161.49499999949998,,,1.5217777778333073,157.71028036807695,160.74482101479884,39.42757009201924
162.96699999999998,1,1,1,162.96699999999998,162.98299999999998,162.972333333,162.97411111099998,,,1.4791111115000035,162.2596153419536,160.53271691589526,40.5649038354884
164.44433333299995,1,1,1,164.45233333299998,164.44433333299995,164.44433333299995,164.44699999966664,,,1.4728888886666596,162.94508149712587,160.97165906905215,40.73627037428147
165.921666666,1,1,1,165.921666666,165.93766666599998,165.921666666,165.92699999933333,,,1.4799999996666884,162.16216219868278,162.45561967925406,40.540540549670695
167.372333333,1,1,1,167.372333333,167.372333333,167.39366666599997,167.379444444,,,1.4524444446666678,165.23867806529384,163.44864058703416,41.30966951632346
