2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
90.679,1,1,1,90.679,90.665666666,90.689666667,90.678111111,,,,,,
92.975,1,1,1,92.988333333,92.961666666,92.975,92.97499999966665,,,2.2968888886666434,104.48916409679761,104.48916409679761,26.122291024199402
95.167,1,1,1,95.177666666,95.164333333,95.167,95.16966666633334,,,2.1946666666666914,109.35601458080072,106.92258933879916,27.33900364520018
97.343,1,1,1,97.372333333,97.316333333,97.343,97.34388888866668,,,2.1742222223333414,110.38430089378616,108.0764931904615,27.59607522344654
99.545666667,1,0,1,99.569666666,,99.545666667,99.55766666650001,,,2.2137777778333287,108.41196546606096,109.38409364688262,27.10299136651524
101.881666666,1,1,1,101.881666666,101.871,101.871,101.87455555533332,,,2.3168888888333043,103.58718588393538,107.4611507479275,25.896796470983844
104.164333333,1,1,1,104.164333333,104.148333333,104.175,104.16255555533333,,,2.288000000000011,104.8951048951044,105.63141874836691,26.2237762237761
106.452333333,1,0,1,106.481666666,,106.452333333,106.46699999949999,,,2.3044444441666627,104.14657667600628,104.20962248501534,26.03664416900157
108.769666667,1,0,1,108.751,,108.769666667,108.7603333335,,,2.2933333340000104,104.65116276027535,104.56428144379534,26.16279069006884
110.993666666,1,0,1,110.993666666,,110.983,110.988333333,,,2.2279999994999997,107.71992821088868,105.50588921572343,26.92998205272217
113.172333333,1,0,1,113.183,,113.172333333,113.1776666665,,,2.1893333335000023,109.62241168471195,107.33116755195867,27.405602921177987
115.391,1,0,1,115.412333333,,115.391,115.4016666665,,,2.2240000000000038,107.91366906474802,108.41866965344956,26.978417266187005
117.631,1,0,1,117.631,,117.644333333,117.6376666665,,,2.23599999999999,107.33452593917758,108.29020222954586,26.833631484794395
119.828333333,1,0,1,119.828333333,,119.815,119.8216666665,,,2.1839999999999975,109.89010989011001,108.37943496467854,27.472527472527503
122.095,1,0,1,122.065666666,,122.095,122.080333333,,,2.2586666665000052,106.25737899249218,107.8273382739266,26.564344748123045
124.364333333,1,0,1,124.364333333,,124.359,124.3616666665,,,2.281333333500001,105.2016364622149,107.11637511493903,26.300409115553727
126.657666667,1,0,1,126.660333333,,126.657666667,126.65899999999999,,,2.297333333499992,104.46894949909576,105.30932165126761,26.11723737477394
128.927,1,0,1,128.927,,128.92166666699998,128.9243333335,,,2.2653333334999957,105.94467332946277,105.20508643025782,26.486168332365693
131.18566666599995,1,0,1,131.18566666599995,,131.207,131.19633333299998,,,2.2719999994999966,105.63380284014843,105.349141889569,26.40845071003711
133.393666667,1,1,1,133.40699999999998,133.375,133.393666667,133.391888889,,,2.1955555560000164,109.31174086855955,106.96340567939025,27.32793521713989
135.513666667,1,0,1,135.51633333299998,,135.513666667,135.515,,,2.123111110999986,113.0416579502332,109.32906721964707,28.2604144875583
137.753666666,1,0,1,137.753666666,,137.735,137.744333333,,,2.2293333329999996,107.65550240844134,110.0029670757447,26.913875602110334
139.969666666,1,0,1,139.969666666,,139.975,139.972333333,,,2.2280000000000086,107.71992818671413,109.47236284846288,26.929982046678532
142.22566666699998,1,0,1,142.249666666,,142.22566666699998,142.2376666665,,,2.2653333334999957,105.94467332946277,107.10670130820608,26.486168332365693
144.503,1,0,1,144.508333333,,144.503,144.5056666665,,,2.2680000000000007,105.8201058201058,106.49490244542756,26.45502645502645
146.70033333299995,1,1,1,146.716333333,146.692333333,146.70033333299995,146.70299999966664,,,2.197333333166654,109.22330097915896,106.99602670957584,27.30582524478974
148.86833333299998,1,0,1,148.86833333299998,,148.879,148.8736666665,,,2.170666666833341,110.56511055662082,108.53617245196186,27.641277639155206
150.988333333,1,0,1,150.988333333,,150.98033333299998,150.984333333,,,2.110666666500009,113.70814909299605,111.16552020959195,28.427037273249013
153.03366666699998,1,0,1,153.05499999999998,,153.03366666699998,153.0443333335,,,2.060000000499997,116.50485434065433,113.59270466342373,29.126213585163583
155.233666667,1,0,1,155.255,,155.233666667,155.24433333349998,,,2.1999999999999886,109.09090909090965,113.10130417485334,27.272727272727412
157.38033333299998,1,0,1,157.38033333299998,,157.38033333299998,157.38033333299998,,,2.135999999500001,112.3595505880991,112.6517713398877,28.089887647024774
159.500333333,1,0,1,159.500333333,,159.51899999999998,159.50966666649998,,,2.1293333335,112.7113337419606,111.38726447365644,28.17783343549015
161.583,1,0,1,161.583,,161.58833333299998,161.5856666665,,,2.076000000000022,115.60693641618376,113.55927358208116,28.90173410404594
163.65766666599998,1,0,1,163.65766666599998,,163.644333333,163.6509999995,,,2.065333332999984,116.20400260106676,114.8407575864037,29.05100065026669
165.713666666,1,1,1,165.713666666,165.689666666,165.716333333,165.706555555,,,2.055555555500007,116.75675675991195,116.18923192572083,29.189189189977988
167.70833333299998,1,1,1,167.72699999999998,167.71099999999998,167.70833333299998,167.71544444433331,,,2.0088888893333205,119.46902652224213,117.47659529440693,29.867256630560533
169.743,1,0,1,169.743,,169.745666667,169.74433333349998,,,2.028888889166666,118.29134719081448,118.17237682432285,29.57283679770362
171.71366666699998,0,1,1,,171.72433333299998,171.71366666699998,171.719,,,1.9746666665000134,121.53950034786712,119.76662468697458,30.38487508696678
173.74566666599998,1,0,1,173.74566666599998,,173.73766666699998,173.74166666649998,,,2.022666666499987,118.65524061623802,119.49536271830654,29.663810154059504
175.836333333,1,0,1,175.84699999999998,,175.836333333,175.84166666649998,,,2.0999999999999943,114.28571428571459,118.16015174993991,28.571428571428648
177.924333333,1,0,1,177.924333333,,177.93233333299997,177.92833333299998,,,2.086666666500008,115.01597445008069,115.98564311734442,28.753993612520173
179.96966666699998,1,0,1,179.95899999999995,,179.96966666699998,179.96433333349995,,,2.0360000004999677,117.87819250543454,115.72662708040993,29.469548126358635
182.039,1,0,1,182.039,,182.052333333,182.04566666649998,,,2.081333333000032,115.3106982888052,116.06828841477348,28.8276745722013
184.111,1,0,1,184.111,,184.111,184.111,,,2.065333333500007,116.20400257293343,116.46429778905774,29.05100064323336
186.188333333,1,0,1,186.180333333,,186.188333333,186.18433333299998,,,2.0733333329999937,115.75562702825688,115.75677596333185,28.93890675706422
