2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
1.076333333,1,0,1,1.076333333,,1.060333333,1.068333333,1.0,,,,,
3.945666667,0,0,1,,,3.945666667,3.945666667,,,2.877333334,83.41056531895029,83.41056531895029,20.852641329737573
6.748333333,0,0,1,,,6.748333333,6.748333333,,,2.802666666,85.63273075300494,84.52164803597762,21.408182688251234
9.599,0,1,1,,9.601666666,9.599,9.600333333,,,2.8520000000000003,84.15147265077138,84.39825624090888,21.037868162692845
12.455,0,1,1,,12.479,12.455,12.466999999999999,,,2.8666666669999987,83.72093022282318,84.5017112088665,20.930232555705796
15.319,0,1,1,,15.313666666,15.319,15.316333333,,,2.8493333330000006,84.23022930325574,84.03421072561677,21.057557325813935
18.119,1,1,1,18.119,18.121666666,18.121666667,18.120777777666664,,,2.8044444446666645,85.57844690288609,84.509868809655,21.39461172572152
20.895,1,1,1,20.895,20.900333333,20.897666667,20.897666666666666,,,2.776888889000002,86.42765684673378,85.4121110176252,21.606914211683446
23.668333333,1,0,1,23.668333333,,23.668333333,23.668333333,,,2.7706666663333337,86.62175169473312,86.20928514811767,21.65543792368328
26.441666666,1,0,1,26.441666666,,26.447,26.444333333,,,2.776,86.45533141210375,86.50157998452356,21.613832853025936
29.148333333,1,1,1,29.137666666,29.132333333,29.148333333,29.139444444000002,,,2.695111111000003,89.05013192979254,87.37573834554314,22.262532982448135
31.793666667,1,0,1,31.807,,31.793666667,31.8003333335,,,2.660888889499997,90.1954233966898,88.56696224619536,22.54885584917245
34.492333333,1,1,1,34.487,34.476333333,34.492333333,34.485222222000004,,,2.684888888500005,89.38917399076551,89.54490977241595,22.34729349769138
37.100333333,1,0,1,37.105666666,,37.100333333,37.1029999995,,,2.6177777774999953,91.68081495030586,90.42180411258705,22.920203737576465
39.809666667,1,1,1,39.807,39.783,39.809666667,39.799888889,,,2.696888889500002,88.99143043467969,90.02047312525035,22.24785760866992
42.492333333,1,1,1,42.492333333,42.465666666,42.495,42.484333332999995,,,2.6844444439999933,89.40397352473597,90.0254063032405,22.350993381183994
45.151,1,1,1,45.127,45.127,45.151,45.135,,,2.650666667000003,90.54325954595774,89.64622116845781,22.635814886489435
47.791,1,1,1,47.791,47.780333333,47.799,47.790111110999995,,,2.6551111109999965,90.39169735898872,90.11297680989414,22.59792433974718
50.452333333,0,0,1,,,50.452333333,50.452333333,,,2.662222222000004,90.15025042488719,90.36173577661121,22.537562606221798
53.081666666,1,1,1,53.081666666,53.055,53.100333333,53.07899999966667,,,2.6266666666666723,91.37055837563432,90.63750205317008,22.84263959390858
55.700333333,1,0,1,55.700333333,,55.695,55.6976666665,,,2.6186666668333274,91.64969449518544,91.05683443190232,22.91242362379636
58.247,1,0,1,58.255,,58.247,58.251000000000005,,,2.5533333335000066,93.99477806174944,92.33834364418975,23.49869451543736
60.876333333,1,0,1,60.876333333,,60.897666667,60.887,,,2.6359999999999957,91.04704097116858,92.2305045093678,22.761760242792146
63.556333333,1,1,1,63.529666666,63.535,63.556333333,63.540333333,,,2.653333332999999,90.45226131789605,91.83136011693803,22.61306532947401
66.100333333,1,0,1,66.119,,66.100333333,66.1096666665,,,2.569333333500005,93.40944472668578,91.63624900525014,23.352361181671444
68.804333333,1,0,1,68.809666666,,68.804333333,68.8069999995,,,2.697333332999989,88.97676718845523,90.94615774434568,22.244191797113807
71.457666666,1,1,0,71.457666666,71.444333333,,71.4509999995,,,2.6440000000000055,90.77155824508301,91.052590053408,22.692889561270754
74.097666667,1,1,1,74.113666666,74.113666666,74.097666667,74.108333333,,,2.657333333500006,90.31610636663828,90.02147726672551,22.57902659165957
76.663,1,0,1,76.663,,76.665666667,76.6643333335,,,2.556000000499992,93.89671359665586,91.66145940279239,23.474178399163964
79.263,1,0,1,79.263,,79.273666667,79.26833333350001,,,2.6040000000000134,92.16589861751105,92.12623952693507,23.04147465437776
81.857666666,1,1,1,81.857666666,81.865666666,81.860333333,81.86122222166667,,,2.592888888166655,92.56085021433215,92.87448747616635,23.140212553583037
