2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
9.327,1,0,1,9.335,,9.327,9.331,1.0,,,,,
11.841666666,1,0,1,11.871,,11.841666666,11.856333333,,,2.5253333330000007,95.0369588298623,95.0369588298623,23.759239707465575
14.292333333,1,1,1,14.292333333,14.276333333,14.263,14.277222221999999,,,2.4208888889999987,99.13713970538205,97.08704926762218,24.784284926345514
16.633666666,0,1,1,,16.657666666,16.633666666,16.645666666,,,2.3684444440000014,101.33233253918785,98.5021436914774,25.33308313479696
19.031,0,1,1,,19.060333333,19.031,19.045666666499997,,,2.400000000499997,99.9999999791668,100.15649074124558,24.9999999947917
21.415,1,0,1,21.439,,21.415,21.427,,,2.3813333335000024,100.78387457301335,100.70540236378933,25.195968643253337
23.809666666,1,0,1,23.820333333,,23.809666666,23.8149999995,,,2.3879999995,100.50251258385731,100.42879571201247,25.125628145964328
26.225666666,1,0,1,26.225666666,,26.217666666,26.221666665999997,,,2.406666666499998,99.7229916966568,100.3364596178425,24.9307479241642
28.652333333,1,0,1,28.663,,28.652333333,28.6576666665,,,2.4360000005000018,98.52216746746254,99.58255724932555,24.630541866865634
31.095,1,0,1,31.116333333,,31.095,31.1056666665,,,2.4480000000000004,98.03921568627449,98.76145828346462,24.509803921568622
33.503,0,0,1,,,33.503,33.503,,,2.3973333335000007,100.1112346982681,98.89087261733505,25.027808674567027
35.903,1,0,1,35.916333333,,35.903,35.9096666665,,,2.4066666665000014,99.72299169665666,99.29114736039976,24.930747924164166
38.340333333,1,0,1,38.340333333,,38.348333333,38.344333332999994,,,2.434666666499993,98.57612267925659,99.47011635806045,24.644030669814146
40.740333333,1,1,1,40.767,40.769666666,40.740333333,40.75899999966666,,,2.414666666666669,99.39260077305347,99.23057171632225,24.84815019326337
43.137666666,1,1,1,43.145666666,43.153666666,43.137666666,43.145666666000004,,,2.3866666663333405,100.5586592319213,99.50912756141047,25.139664807980324
45.516333333,1,0,1,45.529666666,,45.516333333,45.5229999995,,,2.3773333334999975,100.95344923577174,100.3015697469155,25.238362308942936
47.908333333,1,0,1,47.908333333,,47.892333333,47.900333333000006,,,2.3773333335000046,100.95344923577143,100.8218525678215,25.238362308942857
