2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
12.425666666,0,1,1,,12.415,12.425666666,12.420333332999999,1.0,,,,,
14.988333333,0,0,1,,,14.988333333,14.988333333,,,2.5680000000000014,93.4579439252336,93.4579439252336,23.3644859813084
17.529666666,1,1,1,17.519000000000002,17.505666666,17.529666666,17.518111110666666,,,2.5297777776666663,94.86999297675993,94.16396845099676,23.717498244189983
20.055,1,1,1,20.055,20.041666666,20.073666666,20.056777777333334,,,2.5386666666666677,94.53781512605038,94.28858400934797,23.634453781512594
22.580333333,0,0,1,,,22.580333333,22.580333333,,,2.5235555556666647,95.10390982321671,94.83723930867568,23.775977455804178
25.025666666,1,1,1,25.041666666,25.007,25.025666666,25.024777777333338,,,2.444444444333339,98.18181818628076,95.94118104518263,24.54545454657019
27.481666666,1,0,1,27.481666666,,27.497666666,27.489666665999998,,,2.4648888886666604,97.36747206070774,96.88440002340174,24.341868015176935
29.924333333,1,1,1,29.905666666,29.903,29.924333333,29.91099999966666,,,2.421333333666663,99.11894271763246,98.22274432154033,24.779735679408116
32.388333333,1,0,1,32.361666666,,32.388333333,32.3749999995,,,2.4639999998333373,97.40259740918563,97.96300406250862,24.350649352296408
34.804333333,0,1,1,,34.785666666,34.804333333,34.7949999995,,,2.4200000000000017,99.1735537190082,98.5650312819421,24.79338842975205
37.252333333,1,1,1,37.252333333,37.223,37.252333333,37.24255555533333,,,2.4475555558333326,98.05701832916552,98.21105648578644,24.51425458229138
39.687,1,0,1,39.687,,39.700333333,39.6936666665,,,2.451111111166668,97.91477787629381,98.38178330815585,24.478694469073453
42.092333333,1,0,1,42.092333333,,42.092333333,42.092333333,,,2.3986666664999987,100.05558644386161,98.67579421644031,25.013896610965404
44.465666666,1,1,1,44.465666666,44.436333333,44.465666666,44.455888888333334,,,2.3635555553333347,101.54193306708737,99.83743246241427,25.385483266771843
46.847,1,0,1,46.847,,46.847,46.847,,,2.3911111116666675,100.3717471885753,100.65642223317475,25.092936797143825
49.172333333,1,1,1,49.172333333,49.143,49.169666666,49.16166666633333,,,2.3146666663333306,103.68663595963241,101.86677207176501,25.921658989908103
51.532333333,1,0,1,51.532333333,,51.524333333,51.528333333,,,2.366666666666667,101.40845070422533,101.822277950811,25.352112676056333
53.807,1,0,1,53.807,,53.796333333,53.8016666665,,,2.2733333334999983,105.57184749959158,103.55564472114979,26.392961874897896
56.167,1,0,1,56.164333333,,56.167,56.1656666665,,,2.3640000000000043,101.52284263959372,102.83438028113687,25.38071065989843
58.476333333,1,0,1,58.476333333,,58.473666666,58.4749999995,,,2.309333332999998,103.9260970126915,103.67359571729226,25.981524253172875
60.748333333,1,0,1,60.748333333,,60.737666666,60.7429999995,,,2.2680000000000007,105.8201058201058,103.756348490797,26.45502645502645
63.025666666,1,0,1,63.025666666,,63.015,63.020333332999996,,,2.277333333499996,105.38641685411417,105.04420656230383,26.346604213528543
65.252333333,1,0,1,65.273666666,,65.252333333,65.2629999995,,,2.2426666665,107.0154577963002,106.0739934901734,26.75386444907505
67.511,1,0,1,67.511,,67.513666666,67.512333333,,,2.2493333335000045,106.69828096423376,106.36671853821605,26.67457024105844
69.745666666,1,1,1,69.759,69.732333333,69.745666666,69.74566666633334,,,2.2333333333333343,107.46268656716413,107.05880844256603,26.86567164179103
72.007,1,0,1,71.999,,72.007,72.003,,,2.257333333666665,106.32014174448913,106.82703642529566,26.580035436122284
74.199,1,0,1,74.18033333300001,,74.199,74.1896666665,,,2.1866666665000025,109.75609756934104,107.84630862699811,27.43902439233526
76.361666666,1,0,1,76.340333333,,76.361666666,76.3509999995,,,2.1613333330000017,111.04256633421376,109.03960188268131,27.76064158355344
78.43633333300001,1,0,1,78.43633333300001,,78.444333333,78.44033333300001,,,2.089333333500008,114.86917676173623,111.88928022176367,28.717294190434057
80.540333333,1,0,1,80.540333333,,80.556333333,80.548333333,,,2.10799999999999,113.85199240986772,113.25457850193925,28.46299810246693
82.671,1,0,1,82.668333333,,82.671,82.6696666665,,,2.1213333335000044,113.13639219727064,113.95252045629154,28.28409804931766
84.799,1,0,1,84.799,,84.804333333,84.80166666650001,,,2.132000000000005,112.57035647279524,113.18624702664454,28.14258911819881
86.940333333,1,0,1,86.913666666,,86.940333333,86.9269999995,,,2.125333332999986,112.92346300390969,112.87673722465853,28.230865750977422
89.020333333,1,1,1,89.017666666,88.993666666,89.020333333,89.010555555,,,2.0835555554999985,115.18771331365163,113.56051093011884,28.796928328412907
91.084333333,1,1,1,91.084333333,91.063,91.071,91.07277777766667,,,2.0622222226666764,116.37931031974529,114.83016221243554,29.09482757993632
93.079,1,0,1,93.079,,93.057666666,93.068333333,,,1.9955555553333255,120.26726059245784,117.27809474195158,30.06681514811446
95.023,1,1,1,95.028333333,94.999,95.023,95.01677777766668,,,1.948444444666677,123.1751824677029,119.94058445996869,30.793795616925724
96.972333333,1,0,1,96.985666666,,96.972333333,96.97899999949999,,,1.962222221833315,122.31030580000602,121.91758295338893,30.577576450001505
98.887,1,0,1,98.887,,98.895,98.89099999999999,,,1.9120000005000009,125.52301251947614,123.66950026239503,31.380753129869035
100.764333333,1,1,1,100.788333333,100.748333333,100.764333333,100.76699999966667,,,1.875999999666675,127.93176974554524,125.25502935500913,31.98294243638631
102.601666666,1,1,1,102.604333333,102.585666666,102.601666666,102.59722222166666,,,1.830222221999989,131.13161730586913,128.1954665236302,32.78290432646728
104.409666666,1,1,1,104.409666666,104.423,104.423,104.41855555533334,,,1.8213333336666864,131.7715958763215,130.2783276425786,32.942898969080375
106.236333333,1,0,1,106.244333333,,106.236333333,106.240333333,,,1.8217777776666537,131.739448654047,131.54755394541255,32.93486216351175
108.023,1,1,1,108.023,108.007,108.033666666,108.021222222,,,1.7808888890000105,134.76416270683947,132.75840241240266,33.69104067670987
109.828333333,1,0,1,109.825666666,,109.828333333,109.8269999995,,,1.8057777774999977,132.9067191934697,133.13677685145205,33.22667979836743
111.585666666,1,1,1,111.591,111.561666666,111.585666666,111.57944444399999,,,1.7524444444999858,136.95155972175638,134.87414720735518,34.237889930439096
113.335,1,1,1,113.319,113.308333333,113.335,113.32077777766666,,,1.7413333336666739,137.82542110684756,135.89456667402456,34.45635527671189
115.041666666,1,0,1,115.041666666,,115.041666666,115.041666666,,,1.7208888883333344,139.46280996237815,138.07993026366069,34.865702490594536
116.767,1,0,1,116.743,,116.767,116.755,,,1.7133333339999979,140.07782095716834,139.12201734213136,35.019455239292085
118.468333333,1,1,1,118.468333333,118.449666666,118.481666666,118.46655555500001,,,1.711555555000018,140.22331866405437,139.92131652786694,35.055829666013594
120.209666666,1,1,1,120.196333333,120.180333333,120.209666666,120.19544444399999,,,1.7288888889999754,138.8174807108749,139.70620677736585,34.70437017771872
121.948333333,1,0,1,121.932333333,,121.948333333,121.940333333,,,1.7448888890000092,137.54457462190805,138.86179133227913,34.386143655477014
123.649666666,1,0,1,123.649666666,,123.673666666,123.661666666,,,1.721333333000004,139.42680095651144,138.59628542976478,34.85670023912786
125.388333333,1,0,1,125.359,,125.388333333,125.3736666665,,,1.712000000499998,140.1869158469082,139.05276380844256,35.04672896172705
127.084333333,1,1,0,127.084333333,127.065666666,,127.0749999995,,,1.7013333329999938,141.06583074864193,140.22651585068718,35.26645768716048
128.833666666,1,1,0,128.833666666,128.804333333,,128.8189999995,,,1.7439999999999998,137.61467889908258,139.62247516487756,34.403669724770644
130.580333333,1,1,1,130.580333333,130.56166666599998,130.604333333,130.58211111066666,,,1.7631111111666655,136.12301486841062,138.26784150537839,34.030753717102655
132.33499999999998,1,1,1,132.33499999999998,132.31099999999998,132.351,132.3323333333333,,,1.7502222226666504,137.1254443531944,136.95437937356255,34.2813610882986
134.060333333,1,1,1,134.060333333,134.04966666599998,134.07899999999998,134.06299999966666,,,1.7306666663333488,138.6748844643044,137.3077812286365,34.6687211160761
135.79899999999998,1,1,1,135.785666666,135.77499999999998,135.79899999999998,135.7865555553333,,,1.7235555556666498,139.2470345449184,138.34912112080573,34.8117586362296
137.559,0,0,1,,,137.559,137.559,,,1.7724444446666894,135.40621863898946,137.7760458827374,33.851554659747364
139.271,1,0,1,139.241666666,,139.271,139.256333333,,,1.697333332999989,141.39827182666988,138.68384167019258,35.34956795666747
140.999,0,1,1,,141.02833333299998,140.999,141.0136666665,,,1.7573333335000143,136.5705614437991,137.7916839698195,34.14264036094978
142.671,1,0,1,142.65233333299997,,142.671,142.66166666649997,,,1.6479999999999677,145.6310679611679,141.19996707721228,36.407766990291975
144.38033333299998,1,1,1,144.361666666,144.35366666599998,144.38033333299998,144.36522222166664,,,1.7035555551666732,140.8818158422305,141.02781508239914,35.22045396055763
146.087,0,1,1,,146.113666666,146.087,146.10033333299998,,,1.7351111113333388,138.31967211343198,141.6108519722768,34.579918028357994
147.74833333299998,1,1,0,147.74833333299998,147.743,,147.74566666649997,,,1.6453333334999911,145.86709885070306,141.68952893545517,36.466774712675765
149.500333333,1,0,1,149.487,,149.500333333,149.4936666665,,,1.7480000000000189,137.29977116704657,140.49551404372718,34.32494279176164
151.19366666599998,1,0,1,151.19366666599998,,151.19366666599998,151.19366666599998,,,1.699999999499994,141.17647062975828,141.44778021583596,35.29411765743957
152.831,1,0,1,152.831,,152.828333333,152.82966666649997,,,1.6360000004999904,146.6992664588336,141.72516941854613,36.6748166147084
154.45233333299998,1,0,1,154.44166666599995,,154.45233333299998,154.44699999949995,,,1.6173333329999764,148.39241552934934,145.42271753931374,37.098103882337334
156.02566666599998,1,0,1,156.02566666599998,,156.039,156.032333333,,,1.5853333335000457,151.38772075783965,148.82646758200752,37.84693018945991
157.61233333299998,1,1,1,157.61233333299998,157.61499999999998,157.631,157.6194444443333,,,1.5871111113333143,151.21814615637004,150.33276081451967,37.80453653909251
159.247,1,0,1,159.23899999999998,,159.247,159.243,,,1.6235555556666839,147.8237065324496,150.14319114888642,36.9559266331124
160.807,1,1,1,160.807,160.79899999999998,160.807,160.80433333333335,,,1.5613333333333514,153.7147736976925,150.91887546217072,38.42869342442312
162.388333333,1,1,1,162.364333333,162.361666666,162.388333333,162.371444444,,,1.5671111106666444,153.14804315177417,151.56217446063874,38.287010787943544
163.94299999999998,1,1,1,163.94299999999998,163.93499999999997,163.96433333299998,163.9474444443333,,,1.5760000003333232,152.28426392718282,153.04902692554984,38.071065981795705
165.58566666599998,0,0,1,,,165.58566666599998,165.58566666599998,,,1.6382222216666662,146.50027134648005,150.64419280847903,36.62506783662001
167.177666666,1,0,1,167.16433333299997,,167.177666666,167.1709999995,,,1.5853333335000173,151.38772075784237,150.05741867716839,37.84693018946059
168.79633333299998,1,0,1,168.79633333299998,,168.815,168.80566666649997,,,1.6346666669999763,146.81892329795912,148.23563846742718,36.70473082448978
170.409666666,1,0,1,170.40166666599998,,170.409666666,170.405666666,,,1.599999999500028,150.00000004687237,149.40221470089128,37.50000001171809
171.975,1,0,1,171.972333333,,171.975,171.97366666649998,,,1.5680000004999783,153.06122444099023,149.96004926194058,38.26530611024756
173.58566666599998,1,1,1,173.56433333299998,173.60966666599998,173.58566666599998,173.586555555,,,1.6128888885000094,148.8013227143009,150.62084906738784,37.20033067857523
175.19633333299998,0,0,1,,,175.19633333299998,175.19633333299998,,,1.6097777779999944,149.08890113899983,150.31714943143035,37.27222528474996
176.804333333,0,1,1,,176.812333333,176.804333333,176.808333333,,,1.6120000000000232,148.88337468982417,148.9245328477083,37.22084367245604
178.385666666,1,1,1,178.361666666,178.415,178.385666666,178.387444444,,,1.5791111110000031,151.98423868223895,149.98550483702098,37.99605967055974
179.991,1,0,1,179.975,,179.991,179.983,,,1.5955555559999937,150.4178272561516,150.4284802094049,37.6044568140379
181.599,1,0,1,181.575,,181.599,181.587,,,1.603999999999985,149.62593516209617,150.67600036682893,37.40648379052404
183.156333333,1,1,1,183.156333333,183.161666666,183.161666666,183.1598888883333,,,1.572888888333324,152.58547617709382,150.87641286511385,38.146369044273456
184.737666666,1,1,1,184.737666666,184.732333333,184.745666666,184.73855555500003,,,1.5786666666667202,152.0270270270219,151.41281278873728,38.00675675675547
186.351,1,0,1,186.335,,186.351,186.34300000000002,,,1.6044444449999844,149.58448748283232,151.39899689564933,37.39612187070808
187.916333333,1,1,1,187.887,187.940333333,187.916333333,187.91455555533335,,,1.5715555553333331,152.71493214829115,151.44214888604844,38.17873303707279
189.455,1,1,1,189.439,189.460333333,189.455,189.45144444433333,,,1.5368888889999823,156.15962983255244,152.81968315455865,39.03990745813811
191.028333333,1,1,1,190.999,191.004333333,191.028333333,191.01055555533333,,,1.5591111109999929,153.93386546137,154.26947581407123,38.4834663653425
192.569666666,1,1,1,192.561666666,192.543,192.569666666,192.5581111106667,,,1.5475555553333606,155.0832854903883,155.0589269281036,38.77082137259708
194.103,1,0,1,194.111,,194.103,194.107,,,1.5488888893333126,154.94978474750573,154.655645233088,38.73744618687643
195.633666666,1,0,1,195.641666666,,195.633666666,195.637666666,,,1.530666666000002,156.79442515539807,155.60916513109737,39.19860628884952
197.129666666,1,1,1,197.129666666,197.121666666,197.129666666,197.12699999933332,,,1.4893333333333203,161.1459265890793,157.6300454973277,40.286481647269824
198.657666666,1,1,1,198.657666666,198.668333333,198.665666666,198.66388888833333,,,1.5368888890000107,156.15962983254954,158.03332719234228,39.039907458137385
200.204333333,1,1,1,200.204333333,200.177666666,200.215,200.19899999966665,,,1.5351111113333218,156.34047478918177,157.88201040360352,39.08511869729544
201.700333333,1,1,1,201.689666666,201.671,201.700333333,201.68699999966665,,,1.4879999999999995,161.2903225806452,157.9301424007922,40.3225806451613
203.183,1,1,1,203.183,203.153666666,203.177666666,203.171444444,,,1.4844444443333487,161.6766467186867,159.76914802950455,40.419161679671674
204.655,1,0,1,204.655,,204.644333333,204.6496666665,,,1.4782222224999941,162.35718577827086,161.77471835920093,40.589296444567715
206.116333333,1,1,1,206.116333333,206.095,206.127,206.11277777766668,,,1.4631111111666826,164.03402186497263,162.68928478731004,41.00850546624316
207.628333333,1,1,1,207.609666666,207.601666666,207.628333333,207.61322222166666,,,1.5004444439999816,159.95260668245237,162.11460477523192,39.98815167061309
209.116333333,1,1,1,209.097666666,209.145666666,209.116333333,209.11988888833335,,,1.506666666666689,159.2920353982277,161.09288798188425,39.82300884955693
210.596333333,1,0,1,210.585666666,,210.596333333,210.5909999995,,,1.471111111166664,163.14199395154327,160.79554534407444,40.78549848788582
212.081666666,1,0,1,212.081666666,,212.076333333,212.0789999995,,,1.4879999999999995,161.2903225806452,161.24145064347206,40.3225806451613
213.609666666,1,1,1,213.593666666,213.596333333,213.609666666,213.5998888883333,,,1.5208888888332979,157.80245471061892,160.74492374760246,39.45061367765473
215.108333333,1,1,1,215.108333333,215.087,215.127,215.1074444443333,,,1.5075555559999998,159.1981131606138,159.43029681729266,39.79952829015345
216.604333333,1,0,1,216.604333333,,216.612333333,216.60833333300002,,,1.500888888666708,159.90524136213733,158.96860307779002,39.97631034053433
218.073666666,1,1,1,218.089666666,218.071,218.073666666,218.07811111066667,,,1.4697777776666499,163.28999094067998,160.7977818211437,40.822497735169996
219.543,1,1,1,219.543,219.540333333,219.545666666,219.54299999966668,,,1.464888889000008,163.83495144388297,162.34339458223343,40.95873786097074
220.991,1,1,1,221.004333333,220.985666666,220.991,220.99366666633333,,,1.450666666666649,165.44117647059025,164.18870628505104,41.36029411764756
222.425666666,1,1,1,222.425666666,222.428333333,222.433666666,222.4292222216667,,,1.4355555553333659,167.18266256457557,165.48626349301625,41.79566564114389
223.855,1,1,1,223.855,223.849666666,223.879,223.861222222,,,1.4320000003333178,167.5977653241178,166.74053478642787,41.89944133102945
225.303,0,0,1,,,225.303,225.303,,,1.441777777999988,166.46115903722992,167.08052897530774,41.61528975930748
226.700333333,1,1,1,226.700333333,226.713666666,226.724333333,226.71277777733334,,,1.4097777773333462,170.2395965227726,168.09950696137344,42.55989913069315
228.137666666,1,1,1,228.121666666,228.119,228.137666666,228.12611111066667,,,1.413333333333327,169.81132075471774,168.83735877157343,42.452830188679435
229.553666666,1,1,1,229.553666666,229.551,229.567,229.55722222199998,,,1.4311111113333084,167.70186332799952,169.25092686849663,41.92546583199988
230.977666666,1,1,1,230.977666666,230.975,230.983,230.97855555533337,,,1.4213333333333935,168.8555347091861,168.78957293063445,42.21388367729652
232.428333333,0,1,1,,232.439,232.428333333,232.43366666650002,,,1.4551111111666444,164.93585827104192,167.1644187694092,41.23396456776048
233.833666666,1,1,1,233.823,233.828333333,233.833666666,233.82833333300002,,,1.394666666500001,172.08413003968488,168.62517433997095,43.02103250992122
235.252333333,1,1,1,235.263,235.273666666,235.252333333,235.26299999966668,,,1.4346666666666579,167.28624535316087,168.10207788796257,41.821561338290216
236.673666666,1,1,1,236.652333333,236.657666666,236.673666666,236.66122222166666,,,1.398222221999987,171.64653531018064,170.33897023434213,42.91163382754516
238.087,1,1,1,238.081666666,238.089666666,238.087,238.08611111066668,,,1.424888889000016,168.43418588829863,169.12232218388007,42.10854647207466
239.524333333,1,1,1,239.524333333,239.537666666,239.524333333,239.52877777733332,,,1.4426666666666392,166.3585951940882,168.81310546418914,41.58964879852205
240.996333333,1,1,0,240.996333333,240.993666666,,240.9949999995,,,1.4662222221666923,163.68596545027322,166.15958217755335,40.921491362568304
242.473666666,1,0,1,242.473666666,,242.460333333,242.4669999995,,,1.47199999999998,163.04347826087178,164.3626796350777,40.760869565217945
243.913666666,1,0,1,243.905666666,,243.913666666,243.90966666600002,,,1.4426666665000312,166.3585952133003,164.36267964148178,41.589648803325076
245.383,1,1,1,245.359,245.407,245.383,245.383,,,1.4733333339999888,162.89592752810262,164.09933366742493,40.723981882025654
246.841666666,1,1,1,246.841666666,246.828333333,246.852333333,246.84077777733333,,,1.4577777773333196,164.6341463916583,164.6295563776871,41.158536597914576
248.359,1,1,1,248.335,248.345666666,248.359,248.34655555533334,,,1.5057777780000094,159.3860684534544,162.3053807910718,39.8465171133636
249.719,1,1,1,249.716333333,249.697666666,249.719,249.71099999966668,,,1.364444444333344,175.89576548663507,166.63866011058258,43.97394137165877
251.129666666,1,1,1,251.129666666,251.119,251.129666666,251.12611111066667,,,1.4151111109999874,169.59798996306668,168.29327463438537,42.39949749076667
252.529666666,1,0,1,252.529666666,,252.545666666,252.537666666,,,1.4115555553333365,170.02518894364337,171.83964813111504,42.50629723591084
253.913666666,1,1,1,253.940333333,253.921666666,253.913666666,253.92522222166667,,,1.3875555556666654,172.96604739165886,170.86307543278963,43.241511847914715
255.303,1,1,1,255.303,255.287,255.303,255.2976666666667,,,1.3724444450000135,174.8704662504555,172.6205675285859,43.71761656261388
