2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
48.532333333,1,1,1,48.513666666,48.516333333,48.532333333,48.52077777733333,1.0,,,,,
50.425666666,1,1,1,50.441666666,50.401666666,50.425666666,50.422999999333335,,,1.902222222000006,126.1682243138043,126.1682243138043,31.542056078451076
52.321666666,1,1,1,52.321666666,52.295,52.305666666,52.307444444,,,1.8844444446666628,127.3584905510193,126.7633574324118,31.839622637754825
54.172333333,1,1,1,54.151,54.151,54.172333333,54.158111111000004,,,1.8506666670000058,129.68299709479732,127.73657065320697,32.42074927369933
56.017666666,1,0,1,56.017666666,,56.044333333,56.0309999995,,,1.8728888884999932,128.14428099480972,128.3952562135421,32.03607024870243
57.801666666,1,1,1,57.823,57.796333333,57.801666666,57.806999999666665,,,1.7760000001666683,135.13513512245342,130.98747107068684,33.783783780613355
59.641666666,1,1,1,59.625666666,59.639,59.641666666,59.635444444,,,1.8284444443333356,131.25911522431068,131.5128437805246,32.81477880607767
61.431,1,1,1,61.433666666,61.441666666,61.431,61.435444444000005,,,1.8000000000000043,133.33333333333303,133.24252789336572,33.33333333333326
63.209666666,1,0,1,63.212333333,,63.209666666,63.2109999995,,,1.7755555554999916,135.16896120573185,133.25380325445852,33.79224030143296
65.004333333,1,0,1,64.993666666,,65.004333333,64.9989999995,,,1.7880000000000038,134.2281879194628,134.24349415284257,33.5570469798657
66.743,1,0,1,66.743,,66.767,66.755,,,1.756000000499995,136.67425964217742,135.3571362557907,34.168564910544355
68.529666666,1,1,1,68.529666666,68.513666666,68.529666666,68.52433333266667,,,1.769333332666676,135.64431052586374,135.515586029168,33.911077631465936
70.303,1,0,1,70.284333333,,70.303,70.2936666665,,,1.7693333338333304,135.64431043642327,135.98762686815482,33.91107760910582
72.055,1,1,1,72.055,72.060333333,72.063,72.05944444433334,,,1.7657777778333354,135.91744273420832,135.73535456549845,33.97936068355208
73.809666666,1,1,1,73.807,73.817666666,73.809666666,73.811444444,,,1.7519999996666655,136.98630139592595,136.18268485551917,34.24657534898149
75.577666666,1,1,1,75.577666666,75.580333333,75.585666666,75.58122222166666,,,1.7697777776666612,135.61024611599805,136.1713300820441,33.90256152899951
77.297666666,1,0,1,77.313666666,,77.297666666,77.30566666600001,,,1.7244444443333435,139.17525774092542,137.25726841761647,34.793814435231354
79.087,1,0,1,79.087,,79.105666666,79.096333333,,,1.7906666669999964,134.02829483729954,136.27126623140768,33.507073709324885
80.815,1,1,1,80.815,80.815,80.815,80.815,,,1.7186666669999937,139.64313418548477,137.6155622545699,34.91078354637119
82.561666666,1,1,1,82.559,82.548333333,82.561666666,82.556333333,,,1.741333333,137.82542115961436,137.16561672746624,34.45635528990359
84.281666666,0,0,1,,,84.281666666,84.281666666,,,1.725333333000009,139.10355489549843,138.8573700801992,34.77588872387461
85.953666666,1,1,1,85.959,85.945666666,85.953666666,85.95277777733334,,,1.6711111113333317,143.61702125749787,140.18199910420356,35.90425531437447
87.660333333,1,0,1,87.660333333,,87.671,87.6656666665,,,1.7128888891666634,140.11416707639586,140.94491440979738,35.028541769098965
