2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
11.207,1,1,1,11.201666666,11.209666666,11.207,11.206111110666667,1.0,,,,,
13.260333333,1,0,1,13.260333333,,13.268333333,13.264333333,,,2.058222222333333,116.60548477021135,116.60548477021135,29.151371192552837
15.311,1,1,1,15.311,15.327,15.319,15.319,,,2.054666667000001,116.80726798883717,116.70637637952426,29.201816997209292
17.356333333000002,1,1,1,17.335,17.335,17.356333333000002,17.342111111,,,2.0231111110000004,118.62917399597039,117.34730891833964,29.657293498992598
19.335,1,1,1,19.335,19.337666666,19.351,19.341222222,,,1.9991111109999977,120.05335705424943,118.49659967968567,30.013339263562358
21.332333333,1,1,1,21.327,21.319,21.332333333,21.326111111,,,1.9848888890000005,120.91356918266267,119.86536674429415,30.228392295665667
23.303,1,1,1,23.303,23.308333333,23.327,23.312777777666668,,,1.9866666666666681,120.80536912751668,120.59076512147625,30.20134228187917
25.300333333,1,1,1,25.281666666,25.281666666,25.300333333,25.28788888833333,,,1.9751111106666634,121.51215124246468,121.07702985088133,30.37803781061617
27.260333333,1,1,1,27.255,27.249666666,27.260333333,27.254999999666666,,,1.9671111113333346,122.00632624017092,121.44128220338409,30.50158156004273
29.209666666,1,0,1,29.209666666,,29.199,29.204333333,,,1.9493333333333354,123.11901504787949,122.2124975101717,30.77975376196987
31.156333333,1,1,1,31.153666666,31.132333333,31.156333333,31.147444444,,,1.9431111110000003,123.51326624676994,122.87953584494012,30.878316561692486
33.023,1,1,1,33.012333333,33.015,33.023,33.01677777766667,,,1.8693333336666669,128.38801709550853,125.00676613005265,32.09700427387713
34.857666666,1,1,1,34.857666666,34.881666666,34.865666667,34.868333333,,,1.8515555553333343,129.62073933384784,127.17400755870877,32.40518483346196
36.796333333,1,1,1,36.777666666,36.788333333,36.796333333,36.787444443999995,,,1.9191111109999923,125.05789718185888,127.68888453707176,31.26447429546472
38.695,1,0,1,38.684333333,,38.695,38.6896666665,,,1.9022222225000078,126.1682242806408,126.94895359878251,31.5420560701602
40.628333333,1,1,1,40.623,40.612333333,40.628333333,40.621222222,,,1.9315555554999975,124.2521859216595,125.15943579471973,31.063046480414876
42.519,1,1,1,42.519,42.535,42.532333333,42.52877777766667,,,1.9075555556666686,125.81547063572823,125.41196027934284,31.453867658932058
44.447,1,1,1,44.447,44.447,44.455,44.449666666666666,,,1.9208888889999969,124.94215640184298,125.00327098641024,31.235539100460745
46.369666667,1,1,1,46.345666666,46.364333333,46.369666667,46.35988888866666,,,1.9102222219999945,125.63983249483981,125.46581984413702,31.409958123709952
48.244333333,1,1,1,48.244333333,48.241666666,48.241666667,48.24255555533333,,,1.8826666666666725,127.47875354107609,126.02024747925297,31.869688385269022
50.105666667,1,1,1,50.095,50.121666666,50.105666667,50.10744444433334,,,1.8648888890000066,128.69399427259881,127.27086010283824,32.173498568149704
51.951,1,1,1,51.953666666,51.940333333,51.951,51.948333332999994,,,1.8408888886666546,130.3718010780274,128.84818296390077,32.59295026950685
53.815,1,1,1,53.815,53.809666666,53.812333333,53.812333333,,,1.8640000000000043,128.75536480686665,129.27372005249762,32.18884120171666
55.641666667,1,1,1,55.663,55.652333333,55.641666667,55.65233333333333,,,1.8400000003333332,130.43478258506616,129.85398282332008,32.60869564626654
57.487,1,1,1,57.487,57.476333333,57.503,57.48877777766668,,,1.8364444443333454,130.6873184977416,129.95915529655812,32.6718296244354
59.329666667,1,1,1,59.321666666,59.329666666,59.329666667,59.32699999966667,,,1.8382222219999917,130.5609284490529,130.56100984395354,32.64023211226323
61.172333333,1,0,1,61.164333333,,61.172333333,61.168333333,,,1.8413333333333313,130.3403330919625,130.52952667958564,32.58508327299062
63.036333333,1,1,1,63.036333333,63.047,63.039,63.04077777766667,,,1.8724444446666695,128.1746973500859,129.69198629703376,32.04367433752147
64.887,1,1,1,64.895,64.903,64.887,64.895,,,1.854222222333327,129.43432405744088,129.31645149982975,32.35858101436022
66.748333333,1,1,1,66.767,66.761666666,66.748333333,66.75899999966667,,,1.8639999996666745,128.75536482989133,128.78812874580603,32.188841207472834
68.607,1,1,1,68.607,68.612333333,68.620333333,68.613222222,,,1.854222222333334,129.43432405744036,129.20800431492418,32.35858101436009
70.473666666,1,1,1,70.473666666,70.479,70.463,70.47188888866667,,,1.8586666666666645,129.12482065997145,129.10483651576772,32.28120516499286
72.30833333300001,1,1,1,72.30833333300001,72.337666666,72.327,72.32433333300001,,,1.8524444443333437,129.55854127456493,129.37256199732556,32.38963531864123
74.167,1,1,1,74.167,74.175,74.188333333,74.17677777766666,,,1.852444444666645,129.5585412512541,129.41396772859682,32.389635312813525
76.023,1,1,1,76.023,76.039,76.031,76.031,,,1.8542222223333482,129.43432405743937,129.5171355277528,32.35858101435984
77.873666667,1,1,1,77.868333333,77.876333333,77.873666667,77.87277777766667,,,1.841777777666664,130.3088803167418,129.76724854181177,32.57722007918545
79.711,1,1,1,79.724333333,79.740333333,79.711,79.725222222,,,1.8524444443333294,129.55854127456593,129.76724854958238,32.38963531864148
81.56433333300001,1,1,1,81.551,81.572333333,81.56433333300001,81.56255555533333,,,1.8373333333333335,130.6240928882438,130.1638381598505,32.65602322206095
83.396333333,1,1,1,83.396333333,83.399,83.404333333,83.39988888866667,,,1.8373333333333335,130.6240928882438,130.26890901701785,32.65602322206095
85.209666666,1,0,1,85.209666666,,85.207,85.208333333,,,1.8084444443333325,132.71073974764755,131.3196418413784,33.17768493691189
87.036333333,1,0,1,87.036333333,,87.033666667,87.035,,,1.8266666669999978,131.38686128989306,131.57389797526147,32.846715322473266
