2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
16.961666666,1,1,1,16.951,16.943,16.961666666,16.95188888866667,1.0,,,,,
19.297666666,1,1,1,19.308333333,19.279,19.297666666,19.29499999966667,,,2.343111110999999,102.4279210974217,102.4279210974217,25.606980274355426
21.601666666,1,1,1,21.609666666,21.588333333,21.601666666,21.599888888333336,,,2.3048888886666674,104.12649441806076,103.27720775774122,26.03162360451519
23.887,1,1,1,23.887,23.881666666,23.892333333,23.886999999666667,,,2.2871111113333313,104.93587251215168,103.83009600921139,26.23396812803792
26.193666666,0,1,1,,26.191,26.193666666,26.192333333,,,2.3053333333333335,104.10641989589358,104.38959560870201,26.026604973973395
28.489666666,1,1,1,28.489666666,28.503,28.508333333,28.500333333,,,2.308,103.98613518197574,104.34280919667367,25.996533795493935
30.799,1,0,1,30.791,,30.799,30.795,,,2.2946666670000013,104.59035442989675,104.22763650258868,26.147588607474187
33.060333333,1,1,1,33.084333333000004,33.049666666,33.060333333,33.06477777733333,,,2.2697777773333314,105.73722343954135,104.77123768380461,26.434305859885338
35.343,1,0,1,35.319,,35.343,35.331,,,2.26622222266667,105.90311823771252,105.41023203571687,26.47577955942813
37.567,1,1,1,37.567,37.551,37.559,37.559,,,2.2279999999999944,107.71992818671481,106.45342328798955,26.929982046678703
39.804333333,1,0,1,39.804333333,,39.796333333,39.800333333,,,2.241333333,107.07911958760843,106.90072200401193,26.769779896902108
42.033666666,1,1,1,42.036333333,42.036333333,42.033666666,42.035444444,,,2.235111111000002,107.37721217475519,107.39208664969281,26.844303043688797
44.249666666,1,1,1,44.249666666,44.247,44.252333333,44.24966666633333,,,2.2142222223333334,108.39020473161429,107.61551216465931,27.097551182903572
46.473666666,1,0,1,46.463,,46.473666666,46.468333333000004,,,2.218666666666671,108.1730769230767,107.98016460981539,27.043269230769177
48.673666666,1,1,1,48.673666666,48.647,48.687,48.669222221999995,,,2.200888888999991,109.04684975216892,108.5367104689533,27.26171243804223
50.897666666,1,1,1,50.897666666,50.887,50.900333333,50.89499999966666,,,2.2257777776666643,107.82747604372153,108.34913423965571,26.956869010930383
53.065666666,1,1,1,53.065666666,53.055,53.076333333,53.065666666333335,,,2.1706666666666763,110.56511056511007,109.14647878700019,27.64127764127752
55.239,1,1,1,55.239,55.249666666,55.257666666,55.24877777733334,,,2.1831111110000023,109.93485342579054,109.4424800115407,27.483713356447634
57.388333333,1,1,1,57.388333333,57.409666666,57.401666666,57.39988888833333,,,2.1511111109999916,111.57024793964766,110.6900706435161,27.892561984911914
59.548333333,1,1,1,59.548333333,59.553666666,59.567,59.556333333,,,2.1564444446666684,111.29431161260355,110.93313765934725,27.823577903150888
61.700333333,1,1,1,61.684333333,61.689666666,61.700333333,61.691444444000005,,,2.1351111110000076,112.40632806579926,111.75696253935014,28.101582016449814
63.841666666,1,0,1,63.841666666,,63.855,63.848333333,,,2.156888888999994,111.27137852301333,111.65733940047204,27.81784463075333
65.972333333,1,0,1,65.961666666,,65.972333333,65.96699999949999,,,2.1186666664999905,113.27879170180029,112.31883276353761,28.319697925450072
68.087,1,1,1,68.071,68.060333333,68.087,68.07277777766666,,,2.1057777781666687,113.97214012247233,112.84077011576198,28.49303503061808
70.18033333300001,1,1,1,70.18033333300001,70.199,70.201666666,70.19366666633333,,,2.12088888866667,113.16010059861257,113.47034414096174,28.290025149653143
72.289666666,1,0,0,72.289666666,,,72.289666666,,,2.095999999666674,114.50381681210263,113.87868584439586,28.625954203025657
74.43900000000001,1,1,1,74.417666666,74.415,74.43900000000001,74.42388888866668,,,2.134222222666679,112.45314449969673,113.3723539701373,28.113286124924183
76.620333333,1,1,1,76.593666666,76.593666666,76.620333333,76.602555555,,,2.1786666663333136,110.1591187439054,112.37202668523491,27.53977968597635
78.783,1,1,1,78.783,78.780333333,78.777666666,78.780333333,,,2.1777777780000065,110.20408162140741,110.93878162166986,27.551020405351853
80.948333333,1,1,1,80.948333333,80.95100000000001,80.953666666,80.95099999966668,,,2.1706666666666763,110.56511056511007,110.30943697680762,27.64127764127752
83.100333333,1,1,1,83.103,83.084333333,83.100333333,83.09588888866666,,,2.1448888889999864,111.89390799254662,110.88770005968804,27.973476998136654
85.279,1,1,1,85.265666666,85.252333333,85.279,85.26566666633333,,,2.169777777666667,110.61040557715128,111.02314137826932,27.65260139428782
87.479,1,1,1,87.481666666,87.460333333,87.479,87.47366666633333,,,2.2079999999999984,108.69565217391312,110.39998858120367,27.17391304347828
89.596333333,1,1,1,89.596333333,89.609666666,89.623,89.60966666633334,,,2.13600000000001,112.35955056179723,110.55520277095388,28.08988764044931
91.743,1,1,1,91.743,91.724333333,91.737666666,91.73499999966667,,,2.12533333333333,112.92346298619842,111.32622190730292,28.230865746549604
93.836333333,1,1,1,93.833666666,93.825666666,93.836333333,93.83188888833335,,,2.096888888666683,114.45527767215417,113.24609707338327,28.613819418038542
95.927,1,1,1,95.911,95.905666666,95.927,95.91455555533334,,,2.082666666999984,115.23687578181317,114.20520548005526,28.809218945453292
97.991,1,1,1,97.972333333,97.983,97.991,97.982111111,,,2.067555555666658,116.07910575472538,115.25708640289757,29.019776438681344
100.033666666,1,1,1,100.033666666,100.017666666,100.049666666,100.033666666,,,2.0515555550000073,116.98440211140134,116.10012788264663,29.246100527850334
102.103,1,0,1,102.084333333,,102.103,102.0936666665,,,2.060000000499997,116.50485434065433,116.52278740226035,29.126213585163583
104.156333333,1,0,1,104.127,,104.156333333,104.1416666665,,,2.048000000000002,117.1874999999999,116.89225215068518,29.296874999999975
106.140333333,0,0,1,,,106.140333333,106.140333333,,,1.9986666665000001,120.08005337892595,117.92413590652673,30.02001334473149
107.921666666,1,1,1,107.921666666,107.903,107.916333333,107.91366666633333,,,1.7733333333333263,135.3383458646622,124.20196641452935,33.83458646616555
109.631,1,1,1,109.625666666,109.604333333,109.631,109.620333333,,,1.7066666666666777,140.6249999999991,132.0144664145291,35.15624999999977
111.281666666,1,1,1,111.281666666,111.276333333,111.276333333,111.27811111066667,,,1.6577777776666665,144.77211797216972,140.245154612277,36.19302949304243
112.892333333,1,1,1,112.884333333,112.889666666,112.892333333,112.88877777733335,,,1.610666666666674,149.0066225165556,144.8012468295748,37.2516556291389
114.457666666,1,1,1,114.449666666,114.449666666,114.457666666,114.45233333266667,,,1.5635555553333234,153.49630474040694,149.0916817430441,38.374076185101735
116.007,1,0,1,115.988333333,,116.007,115.99766666650001,,,1.5453333338333408,155.30629848296743,152.60307524664333,38.82657462074186
117.500333333,1,0,1,117.481666666,,117.500333333,117.49099999949999,,,1.4933333329999812,160.71428575016145,156.50562965784528,40.17857143754036
118.969666666,1,0,1,118.964333333,,118.969666666,118.96699999949999,,,1.475999999999999,162.60162601626027,159.5407367497964,40.65040650406507
120.431,1,1,1,120.428333333,120.417666666,120.431,120.42566666633333,,,1.458666666833338,164.53382082215055,162.61657752952408,41.133455205537636
121.884333333,1,1,1,121.884333333,121.884333333,121.913666666,121.89411111066666,,,1.468444444333329,163.4382566709628,163.52456783645786,40.8595641677407
123.428333333,1,0,1,123.407,,123.428333333,123.4176666665,,,1.5235555558333402,157.52625434700806,161.83277728004046,39.381563586752016
124.935,1,0,1,124.932333333,,124.935,124.9336666665,,,1.5160000000000053,158.31134564643745,159.75861888813608,39.57783641160936
126.420333333,1,1,1,126.407,126.393666666,126.420333333,126.40699999966667,,,1.4733333331666643,162.89592762023736,159.57784253789427,40.72398190505934
127.876333333,1,1,1,127.876333333,127.881666666,127.857666666,127.87188888833333,,,1.464888888666664,163.83495148116458,161.68074158261314,40.958737870291145
129.32966666599998,1,1,1,129.32966666599998,129.321666666,129.313666666,129.32166666599997,,,1.4497777776666396,165.54261190723352,164.09116366954515,41.38565297680838
130.761666666,1,1,1,130.764333333,130.737666666,130.761666666,130.754555555,,,1.4328888890000258,167.49379651306353,165.62378663382054,41.87344912826588
132.17233333299998,1,1,1,132.17233333299998,132.18833333299995,132.156333333,132.17233333299998,,,1.4177777779999872,169.27899683867253,167.43846841965652,42.31974920966813
