2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
16.233666666,1,1,1,16.263,16.239,16.233666666,16.245222222,1.0,,,,,
17.649666666,1,1,1,17.620333333,17.644333333000002,17.649666666,17.638111110666667,,,1.3928888886666684,172.30376518383895,172.30376518383895,43.07594129595974
19.041666666,1,1,1,19.068333333,19.023,19.041666666,19.044333333,,,1.4062222223333336,170.67003791318976,171.48690154851437,42.66750947829744
20.415,1,1,1,20.404333333,20.396333333,20.415,20.405222222,,,1.3608888889999982,176.3553233036943,173.109708800241,44.08883082592357
21.767,1,1,1,21.745666666,21.756333333,21.767,21.756333333,,,1.3511111110000016,177.63157896197606,174.88564672628672,44.407894740494015
23.095,1,0,1,23.092333333,,23.095,23.0936666665,,,1.3373333334999984,179.461615132171,177.81617246594715,44.86540378304275
24.468333333,1,0,1,24.449666666,,24.468333333,24.4589999995,,,1.3653333330000024,175.78125004291505,177.62481471235404,43.94531251072876
25.815,1,0,1,25.793666666,,25.815,25.804333333000002,,,1.345333333500001,178.39444992834544,177.8791050344772,44.59861248208636
27.169666666,1,0,1,27.156333333,,27.169666666,27.162999999500002,,,1.3586666664999996,176.64376842206136,176.93982279777393,44.16094210551534
28.521666666,1,1,1,28.511,28.500333333,28.521666666,28.510999999666666,,,1.3480000001666639,178.04154300469355,177.69325378503345,44.51038575117339
29.847,1,1,1,29.847,29.868333333,29.860333333,29.858555555333336,,,1.3475555556666698,178.10026383755726,177.59519175477075,44.525065959389316
31.220333333,1,1,1,31.220333333,31.204333333,31.228333333,31.217666666333333,,,1.3591111109999972,176.5860039385702,177.57593692694033,44.14650098464255
32.564333333,1,1,1,32.593666666,32.540333333,32.564333333,32.56611111066667,,,1.3484444443333352,177.98286092435563,177.55637623349438,44.49571523108891
33.945666666,1,1,0,33.945666666,33.921666666,,33.933666666,,,1.3675555553333325,175.49561263820218,176.6881591670427,43.873903159550544
35.281666666,0,1,1,,35.276333333000004,35.281666666,35.2789999995,,,1.345333333500001,178.39444992834544,177.29097449696772,44.59861248208636
36.647,1,1,1,36.673666666,36.647,36.647,36.65588888866666,,,1.3768888891666577,174.30600383830284,176.0653554682835,43.57650095957571
38.031,1,0,0,38.031,,,38.031,,,1.3751111113333394,174.53135097373365,175.74393491346063,43.63283774343341
39.324333333,1,1,1,39.337666666,39.313666666,39.324333333,39.32522222166667,,,1.2942222216666721,185.43956051916112,178.09230511039922,46.35989012979028
40.647,1,1,1,40.647,40.639,40.657666666,40.647888888666664,,,1.322666666999993,181.45161285749805,180.4741747834643,45.36290321437451
41.972333333,1,1,1,41.996333333,41.956333333,41.972333333,41.974999999666665,,,1.3271111110000007,180.84393839424337,182.57837059030086,45.21098459856084
43.287,0,1,1,,43.263,43.287,43.275,,,1.300000000333334,184.61538456804723,182.30364527326287,46.15384614201181
44.596333333,1,1,1,44.591,44.580333333,44.596333333,44.589222222,,,1.314222221999998,182.61751778536004,182.69228024921688,45.65437944634001
45.905666666,1,1,1,45.905666666,45.876333333,45.905666666,45.89588888833333,,,1.306666666333335,183.67346943461033,183.63545726267253,45.91836735865258
47.220333333,1,0,1,47.220333333,,47.220333333,47.220333333,,,1.3244444446666677,181.208053660871,182.49968029361378,45.30201341521775
48.516333333,1,0,1,48.516333333,,48.508333333,48.512333333,,,1.2920000000000016,185.7585139318883,183.5466790091232,46.439628482972076
49.788333333,1,0,1,49.793666666,,49.788333333,49.7909999995,,,1.2786666665000013,187.69551618713427,184.88736125996454,46.92387904678357
51.028333333,1,1,1,51.028333333,51.004333333,51.036333333,51.022999999666666,,,1.2320000001666642,194.80519477884167,189.4197416326214,48.70129869471042
52.271,1,1,1,52.271,52.279,52.281666666,52.277222222000006,,,1.2542222223333397,191.3536498767395,191.2847869475718,47.838412469184874
53.527,1,1,1,53.540333333,53.527,53.527,53.53144444433334,,,1.2542222223333326,191.35364987674058,192.50416484410724,47.838412469185144
54.777666666,1,1,1,54.793666666,54.780333333,54.777666666,54.78388888833333,,,1.252444443999991,191.6252662142048,191.44418865589498,47.9063165535512
56.015,1,1,0,56.015,56.036333333,,56.0256666665,,,1.2417777781666715,193.27129557297263,192.08340388797265,48.31782389324316
57.265666666,1,1,1,57.292333333,57.287,57.265666666,57.28166666633333,,,1.2559999998333282,191.08280257312748,191.99312145343495,47.77070064328187
58.468333333,1,1,1,58.473666666,58.476333333,58.468333333,58.472777777333334,,,1.191111111000005,201.49253733222793,195.28221182610935,50.37313433305698
59.703,1,1,1,59.689666666,59.676333333,59.703,59.68966666633333,,,1.2168888889999963,197.22425126029788,196.59986372188442,49.30606281507447
60.879,1,1,1,60.879,60.865666666,60.892333333,60.87899999966667,,,1.1893333333333374,201.79372197309348,200.17017018853974,50.44843049327337
62.071,1,1,1,62.071,62.055,62.084333333,62.070111110999996,,,1.1911111113333277,201.4925372758419,200.1701701697444,50.373134318960474
63.252333333,1,1,1,63.252333333,63.228333333,63.249666666,63.243444444000005,,,1.1733333330000093,204.54545460356243,202.61057128416596,51.13636365089061
