2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
3.0976666660000003,1,1,1,3.0976666660000003,3.0976666660000003,3.0976666660000003,3.0976666660000003,1.0,,,,,
6.185666666,1,1,1,6.185666666,6.188333333,6.199,6.1909999996666665,,,3.093333333666666,77.58620688819116,77.58620688819116,19.39655172204779
9.263,1,1,1,9.263,9.257666666,9.271,9.263888888666667,,,3.0728888890000006,78.10240092283401,77.84430390551259,19.525600230708502
12.343,1,0,1,12.340333333,,12.343,12.3416666665,,,3.077777777833333,77.97833934877296,77.88898238659938,19.49458483719324
15.273666666,0,0,1,,,15.273666666,15.273666666,,,2.9319999995000003,81.85538882705582,79.31204303288759,20.463847206763955
17.721666666,1,1,1,17.721666666,17.716333333,17.735,17.724333333,2.0,,2.450666667,97.93253535120613,85.92208784234496,24.48313383780153
19.985666666,1,0,1,19.985666666,,19.999,19.992333332999998,,,2.267999999999997,105.82010582010595,95.20267666612263,26.455026455026488
22.169666666,1,1,0,22.169666666,22.175,,22.172333333,,m,2.1800000000000033,110.09174311926589,104.61479476352599,27.52293577981647
24.321666666,1,1,1,24.321666666,24.319,24.345666666,24.328777777333332,,,2.1564444443333315,111.2943116298071,109.0687201897263,27.823577907451774
26.393666666,1,1,1,26.393666666,26.401666666,26.417666666,26.404333332666667,,,2.0755555553333345,115.63169166120247,112.33924880342515,28.907922915300617
28.444333333,1,1,1,28.425666666,28.457666666,28.444333333,28.442555555000002,,,2.038222222333335,117.74967291115615,114.89189206738858,29.43741822778904
30.436333333,1,1,1,30.436333333,30.465666666,30.465666666,30.455888888333334,,,2.013333333333332,119.20529801324513,117.52888752853458,29.80132450331128
32.457666666,1,1,1,32.436333333,32.457666666,32.457666666,32.450555555,,,1.9946666666666673,120.32085561497323,119.0919421797915,30.080213903743307
34.428333333,1,0,1,34.420333333,,34.428333333,34.424333333,,,1.9737777779999988,121.59423551884784,120.37346304902206,30.39855887971196
36.343,1,1,0,36.343,36.353666666,,36.348333333,,m,1.9239999999999995,124.74012474012477,122.21840529131528,31.185031185031193
38.233666666,1,1,0,38.233666666,38.241666666,,38.237666665999996,,m,1.8893333329999962,127.02893439079577,124.45443154992279,31.757233597698942
40.100333333,1,1,0,40.100333333,40.105666666,,40.1029999995,,m,1.8653333335000042,128.66333093918277,126.81079669003445,32.16583273479569
41.969666666,1,1,0,41.969666666,41.972333333,,41.9709999995,,m,1.868000000000002,128.47965738758015,128.05730757251956,32.11991434689504
43.799,1,1,0,43.799,43.815,,43.807,,m,1.8360000005000003,130.71895421276716,129.28731417984338,32.67973855319179
45.617666666,1,1,1,45.617666666,45.628333333,45.625666666,45.62388888833333,,,1.816888888333331,132.09393350418742,130.43084836817823,33.023483376046855
47.457666666,1,0,1,47.439,,47.457666666,47.448333333,,,1.8244444446666677,131.54689401564585,131.45326057753348,32.88672350391146
49.244333333,1,0,1,49.228333333,,49.244333333,49.236333333000005,,,1.7880000000000038,134.2281879194628,132.623005146432,33.5570469798657
51.028333333,1,0,1,51.001666666,,51.028333333,51.0149999995,,,1.7786666664999942,134.93253374577748,133.56920522696205,33.73313343644437
52.772333333,1,1,1,52.769666666,52.743,52.772333333,52.76166666633333,,,1.7466666668333346,137.40458013956052,135.52176726826693,34.35114503489013
