2nd Level m.cycle,J2 Instances,J1 Instances,Dun Instances,Mean J2 Onsets,Mean J1 Onsets,Mean Dun Onsets,Virtual Onset,Parts,Comment,IOI,bpm,Smoothed bpm,cpm
17.105666666,1,0,1,17.105666666,,17.129666666000002,17.117666666,1.0,,,,,
19.671,0,1,1,,19.644333333,19.671,19.6576666665,,,2.5400000004999974,94.48818895777801,94.48818895777801,23.622047239444502
22.223,1,1,1,22.223,22.207,22.201666666,22.210555555333332,,,2.5528888888333334,94.01114206332718,94.2496655105526,23.502785515831796
24.775,1,1,1,24.775,24.753666666,24.759,24.762555555333336,,,2.552000000000003,94.04388714733531,94.1810727228135,23.510971786833828
27.383,1,1,1,27.407,27.364333333,27.383,27.384777777666667,,,2.622222222333331,91.52542372493544,93.19348431186597,22.88135593123386
29.961666666,1,1,1,29.983,29.959,29.961666666,29.967888888666664,,,2.5831111109999974,92.9112181733015,92.82684301519073,23.227804543325377
32.604333333,1,0,1,32.604333333,,32.609666666,32.606999999500005,,,2.6391111108333405,90.93971034975343,91.7921174159968,22.734927587438357
35.199,1,1,1,35.220333333,35.199,35.199,35.206111111,,,2.599111111499994,92.33926127209378,92.06339659838291,23.084815318023445
37.841666666,1,1,1,37.841666666,37.812333333,37.844333333,37.83277777733334,,,2.6266666663333424,91.37055838722945,91.54984333635889,22.842639596807363
40.481666666,1,1,1,40.511,40.473666666,40.481666666,40.48877777733333,,,2.6559999999999917,90.36144578313281,91.35708848081867,22.590361445783202
43.148333333,1,1,1,43.172333333,43.140333333,43.148333333,43.15366666633333,,,2.6648888889999967,90.06004002292957,90.5973480644306,22.515010005732393
45.737666666,0,1,1,,45.735,45.737666666,45.736333333000005,,,2.5826666666666753,92.92720702116644,91.11623094240962,23.23180175529161
48.428333333,1,1,1,48.433666666,48.417666666,48.428333333,48.42655555499999,,,2.6902222219999885,89.2119610184385,90.73306935417817,22.302990254609625
51.055,1,0,1,51.071,,51.055,51.063,,,2.6364444450000093,91.03169249598929,91.05695351186473,22.757923123997323
53.705666666,1,0,1,53.705666666,,53.708333333,53.7069999995,,,2.6439999994999965,90.7715582622489,90.3384039255589,22.692889565562226
56.308333333,1,0,1,56.308333333,,56.292333333,56.300333333,,,2.5933333334999986,92.544987140582,91.44941263294005,23.1362467851455
58.929666666,1,0,1,58.929666666,,58.929666666,58.929666666,,,2.6293333330000053,91.277890478103,91.53147862697797,22.81947261952575
61.513666666,1,1,1,61.505666666,61.513666666,61.513666666,61.510999999333336,,,2.5813333333333333,92.97520661157026,92.26602807675175,23.243801652892564
64.145666666,1,1,1,64.145666666,64.119,64.153666666,64.13944444399999,,,2.6284444446666555,91.30875886952113,91.85395198639812,22.827189717380282
66.777666666,1,1,1,66.796333333,66.759,66.777666666,66.77766666633335,,,2.6382222223333542,90.97035040048065,91.75143862719068,22.742587600120164
69.465666666,1,1,1,69.465666666,69.43900000000001,69.460333333,69.45499999966667,,,2.6773333333333227,89.64143426294856,90.6401811776501,22.41035856573714
72.084333333,1,1,1,72.084333333,72.063,72.095,72.08077777766667,,,2.625777778,91.40148949801952,90.67109138714959,22.85037237450488
74.591,1,0,1,74.591,,74.601666666,74.59633333299999,,,2.5155555553333215,95.40636043245684,92.14976139780829,23.85159010811421
76.937666666,0,1,1,,76.927,76.937666666,76.932333333,,,2.3360000000000127,102.7397260273967,96.51585865262435,25.684931506849175
79.30566666600001,1,1,1,79.313666666,79.287,79.30566666600001,79.30211111066667,,,2.3697777776666697,101.27531883445576,99.8071350981031,25.31882970861394
81.617666666,1,1,1,81.617666666,81.607,81.604333333,81.60966666633334,,,2.307555555666667,104.0061633231892,102.67373606168054,26.0015408307973
83.956333333,1,1,1,83.975,83.95100000000001,83.956333333,83.96077777766666,,,2.3511111113333243,102.07939507541822,102.4536257443544,25.519848768854555
86.287,1,1,1,86.287,86.273666666,86.273666666,86.27811111066667,,,2.3173333330000077,103.56731877208932,103.21762572356558,25.89182969302233
88.631,1,1,1,88.631,88.607,88.639,88.62566666666667,,,2.347555556000003,102.2340022525114,102.62690536667299,25.55850056312785
90.900333333,1,0,1,90.905666666,,90.900333333,90.9029999995,,,2.2773333328333223,105.38641688496533,103.72924596985536,26.346604221241332
93.167,0,1,1,,93.143,93.167,93.155,,,2.2520000005000043,106.57193603317654,104.73078505688443,26.642984008294135
95.391,0,1,1,,95.377666666,95.391,95.384333333,,,2.2293333329999996,107.65550240844134,106.53795177552774,26.913875602110334
97.663,1,1,1,97.663,97.644333333,97.671,97.65944444433335,,,2.275111111333345,105.48935337902961,106.57226394021582,26.372338344757402
99.860333333,1,1,1,99.860333333,99.844333333,99.863,99.85588888866666,,,2.1964444443333093,109.26750304073711,107.47078627606935,27.316875760184278
102.108333333,1,0,1,102.108333333,,102.113666666,102.1109999995,,,2.25511111083334,106.42491132568269,107.06058924848314,26.60622783142067
104.351,1,0,1,104.327,,104.351,104.339,,,2.2280000005000034,107.71992816254024,107.80411417632001,26.92998204063506
106.580333333,1,1,1,106.580333333,106.564333333,106.583,106.57588888866667,,,2.2368888886666696,107.2918736446742,107.14557104429905,26.82296841116855
108.815,1,0,1,108.825666666,,108.815,108.82033333300001,,,2.2444444443333396,106.93069307460023,107.3141649606049,26.732673268650057
111.081666666,1,0,1,111.092333333,,111.081666666,111.0869999995,,,2.2666666664999866,105.88235294896256,106.70163988941233,26.47058823724064
113.295,1,0,1,113.295,,113.297666666,113.296333333,,,2.2093333335000125,108.63005430683177,107.14770011013154,27.15751357670794
115.516333333,1,1,1,115.516333333,115.532333333,115.503,115.517222222,,,2.220888888999994,108.06483889793581,107.52574871791005,27.016209724483954
117.703,1,0,1,117.705666666,,117.703,117.704333333,,,2.187111110999993,109.73379394989539,108.80956238488766,27.433448487473846
119.908333333,1,1,1,119.908333333,119.897666666,119.892333333,119.899444444,,,2.195111111000003,109.33387325922915,109.04416870235345,27.333468314807288
122.108333333,1,1,1,122.108333333,122.084333333,122.119,122.10388888866667,,,2.2044444446666773,108.87096773096006,109.31287831336152,27.217741932740015
124.327,1,0,1,124.348333333,,124.327,124.3376666665,,,2.2337777778333248,107.44130521022123,108.54871540013681,26.860326302555308
126.503,1,1,1,126.503,126.476333333,126.513666666,126.49766666633333,,,2.1599999998333317,111.11111111968458,109.14112802028863,27.777777779921145
128.68433333299998,1,0,1,128.68433333299998,,128.66033333299998,128.67233333299998,,,2.1746666666666528,110.36174126302953,109.63805253097844,27.590435315757382
130.783,1,0,1,130.777666666,,130.783,130.780333333,,,2.108000000000004,113.85199240986695,111.7749482641937,28.462998102466738
132.857666666,1,1,1,132.857666666,132.828333333,132.849666666,132.84522222166666,,,2.0648888886666725,116.22901421827657,113.48091596372434,29.057253554569144
134.948333333,1,0,1,134.948333333,,134.95899999999995,134.95366666649997,,,2.10844444483331,113.82799323364385,114.63633328726246,28.456998308410963
137.113666666,1,1,1,137.113666666,137.135,137.105666666,137.11811111066666,,,2.1644444441666906,110.88295689307924,113.64665478166656,27.72073922326981
139.255,1,0,1,139.244333333,,139.255,139.2496666665,,,2.13155555583333,112.59382817548575,112.43492610073628,28.14845704387144
141.348333333,1,1,1,141.35899999999998,141.32966666599998,141.348333333,141.3456666663333,,,2.0959999998333103,114.50381680299934,112.66020062385478,28.625954200749835
143.44699999999995,1,1,1,143.45499999999998,143.457666666,143.44699999999995,143.45322222199997,,,2.1075555556666643,113.87600168104842,113.65788221984451,28.469000420262105
145.596333333,1,0,1,145.596333333,,145.61233333299998,145.604333333,,,2.1511111110000343,111.57024793964544,113.31668880789773,27.89256198491136
147.66299999999998,1,1,1,147.67899999999997,147.63366666599998,147.66299999999998,147.65855555533332,,,2.0542222223333226,116.83254001964403,114.09292988011264,29.208135004911007
149.732333333,1,0,1,149.732333333,,149.735,149.73366666650003,,,2.0751111111667058,115.65645748244437,114.6864151472446,28.91411437061109
151.743,1,1,1,151.761666666,151.719,151.743,151.741222222,,,2.0075555554999767,119.54837281712416,117.34579010640418,29.88709320428104
153.785666666,1,1,0,153.785666666,153.79366666599998,,153.789666666,,,2.0484444439999834,117.16207422806822,117.45563484254558,29.290518557017055
155.74566666599998,0,1,1,,155.72699999999998,155.74566666599998,155.73633333299998,,,1.9466666669999881,123.28767121176656,119.99937275231964,30.82191780294164
157.764333333,1,0,1,157.764333333,,157.767,157.7656666665,,,2.029333333500034,118.26544020053468,119.57172854678981,29.56636005013367
159.753666666,1,0,1,159.753666666,,159.740333333,159.7469999995,,,1.9813333329999807,121.13055183733809,120.89455441654646,30.282637959334522
161.729666666,1,0,1,161.729666666,,161.75099999999998,161.740333333,,,1.9933333335000043,120.40133778257488,119.93244327348255,30.10033444564372
163.719,1,0,1,163.719,,163.70566666599998,163.712333333,,,1.9720000000000084,121.70385395537474,121.07858119176257,30.425963488843685
165.71099999999998,1,1,1,165.71099999999998,165.692333333,165.713666666,165.70566666633331,,,1.993333333333311,120.40133779264349,120.83550984353104,30.100334448160872
167.70033333299995,1,0,1,167.70033333299995,,167.67366666599997,167.68699999949996,,,1.9813333331666456,121.13055182714888,121.07858119172236,30.28263795678722
169.67366666599997,1,1,0,169.67366666599997,169.65233333299997,,169.66299999949996,,m,1.975999999999999,121.45748987854256,120.99645983277831,30.36437246963564
171.62566666599997,1,1,1,171.63633333299998,171.599,171.62566666599997,171.62033333299996,,,1.957333333500003,122.615803804273,121.73461516998815,30.65395095106825
173.575,1,1,1,173.575,173.548333333,173.575,173.56611111099997,,,1.9457777780000072,123.3439926766391,122.4724287864849,30.835998169159776
175.48966666599998,1,1,1,175.503,175.463,175.48966666599998,175.48522222199998,,,1.9191111110000065,125.05789718185795,123.67256455425668,31.26447429546449
177.44166666599995,1,0,1,177.44166666599995,,177.42566666599998,177.43366666599997,,,1.948444443999989,123.17518250984905,123.85902412278203,30.793795627462263
179.348333333,1,0,1,179.348333333,,179.32966666599998,179.3389999995,,,1.9053333335000389,125.96221132557807,124.73176367242836,31.490552831394517
