Dun,J1,J2
2.615,1.020333333,0.196333333
2.788333333,1.948333333,0.788333333
3.260333333,2.865666666,0.953666666
3.449666666,3.4443333330000003,1.393666666
3.913666666,5.356333332999999,1.5776666659999998
4.423,6.236333332999999,2.036333333
4.606999999999999,7.686999999999999,2.6016666660000003
47.817666666,8.233666666000001,2.761666666
48.017666666,8.831000000000001,3.185666666
48.532333333,39.121666666,3.383
49.113666666,39.815,3.889666666
49.740333333,40.060333333,4.500333333
49.948333333,40.551,4.657666666
50.425666666,41.217666666,16.175
51.031,41.879,16.455000000000002
51.628333333,42.108333333,16.767
51.841666666,42.567,16.948333333
52.305666666,43.199,17.359
52.895,43.849666666,17.551000000000002
53.500333333,44.081666666,18.028333333
53.708333333,44.575,31.004333333
54.172333333,45.172333333,32.073666666
54.772333333,45.820333333,33.191
55.353666666,46.047,33.729666666
55.580333333,46.519,34.327
56.044333333,47.161666666,34.639
56.580333333,47.801666666,34.823
57.156333333,48.025666666,35.108333333
57.337666666,48.516333333,35.324333333
57.801666666,49.140333333,35.636333333
58.388333333,49.740333333,35.844333333
58.977666666,49.964333333,36.359
59.196333333,50.401666666,36.681666666
59.641666666,51.015,36.852333333
60.212333333,51.625666666,37.391
60.793666666,51.844333333,37.743
60.977666666,52.295,37.937666666
61.431,52.900333333,38.481666666
61.999,53.492333333,38.788333333
62.567,53.703,38.972333333
62.780333333,54.151,39.236333333
63.209666666,54.740333333,39.508333333
63.769666666,55.353666666,39.801666666
64.356333333,55.561666666,40.023
64.548333333,55.985666666,40.556333333
65.004333333,56.132333333,40.873666666
65.56433333300001,56.276333333,41.047
66.121666666,56.465666666,41.276333333
66.321666666,56.577666666,41.553666666
66.767,56.751,41.844333333
67.340333333,56.916333333,42.055
67.884333333,57.012333333,42.359
68.073666666,57.172333333,42.577666666
68.529666666,57.361666666,42.884333333
69.103,57.796333333,43.052333333
69.657666666,57.905666666,43.281666666
69.852333333,59.639,43.543
70.303,60.177666666,43.849666666
70.860333333,60.783,44.047
71.441666666,60.985666666,44.561666666
71.633666666,61.441666666,44.857666666
72.063,61.591,45.047
72.631,61.713666666,45.532333333
73.188333333,61.879,45.836333333
73.375,61.980333333,46.033666666
73.809666666,62.161666666,46.543
74.388333333,62.577666666,46.831
