Dun,J1,J2
0.473666666,0.487,6.300333332999999
1.033666666,1.0416666659999998,6.748333333
1.3563333329999998,1.156333333,6.956333333
1.660333333,1.820333333,7.052333333
2.1376666660000003,2.135,7.572333332999999
2.468333333,2.359,7.662999999999999
2.796333333,2.4603333330000003,8.017666666
3.1376666660000003,3.1536666660000003,8.217666666000001
3.687,3.671,8.329666666000001
4.772333333,3.764333333,8.849666666000001
5.759,4.119,8.924333333
6.271,4.335,9.279
6.590999999999999,4.441666666,9.463
6.887,4.975,9.561666666
7.359,5.079,10.049666666
7.686999999999999,5.412333332999999,10.143
8.001666666,5.638999999999999,10.487
8.316333333000001,5.748333333,10.692333333
8.815000000000001,6.287,10.799
9.868333333,6.383,11.311
10.817666666,6.710999999999999,11.393666666
11.308333333,6.929666665999999,11.727
11.585666666,7.052333333,11.929666666
11.868333333,7.561666666,12.025666666
12.311,7.676333333,12.489666666
12.601666666,7.975,12.916333333
12.905666666,8.196333333,13.220333333
13.231,8.316333333000001,13.721666666
13.745666666,8.601666666,14.169666666
14.823,8.833666666000001,14.393666666
15.775,9.116333333,14.489666666
16.276333333,9.329666666,15.001666666
16.572333333,9.543,15.092333333
16.860333333,9.756333333,15.433666666
17.337666666,9.948333333,15.644333333
17.657666666,10.175,15.759
17.975,10.372333333,16.284333333
18.297666666,10.977666666,16.380333333
18.817666666,11.079,16.716333333
19.900333333,11.169666666,16.913666666
20.873666666,11.289666666,17.031
21.361666666,11.399,17.545666666
21.631,11.607,17.649666666
21.913666666,11.711,17.980333333
22.348333333,11.887,18.177666666
22.671,12.017666666,18.297666666
22.983,12.188333333,18.831
23.303,12.300333333,18.916333333
23.793666666,12.481666666,19.252333333
24.871,12.607,19.465666666
25.828333333,12.785666666,19.569666666
26.321666666,21.028333333,20.089666666
26.596333333,21.127,20.183
26.876333333,21.217666666,20.516333333
27.327,21.324333333,20.743
27.631,21.433666666,20.855
27.937666666,21.524333333,21.351
28.249666666,21.641666666,21.428333333
28.751,21.751,21.769666666
29.793666666,21.839,21.951
30.761666666,21.937666666,22.060333333
31.273666666,22.044333333,22.532333333
31.559,22.129666666,22.620333333
31.836333333,22.695,22.967
32.303,26.025666666,23.188333333
32.591,26.300333333,23.297666666
32.889666666000004,26.588333333,23.804333333
33.212333333000004,26.828333333,23.897666666
33.727000000000004,27.009666666,24.239
34.799,27.204333333,24.457666666
35.769666666,27.385666666,24.556333333
36.287,27.620333333,25.084333333
36.569666666,27.820333333,25.175
36.857666666,28.023,25.495
37.281666666,28.239,25.687
37.601666666,28.433666666,25.809666666
37.887,28.631,26.313666666
38.199,28.852333333,26.393666666
38.711,29.065666666,26.737666666
39.745666666,29.276333333,26.935
40.676333333,29.476333333,27.041666666
41.164333333,29.681666666,27.529666666
41.444333333,29.777666666,27.625666666
41.729666666,30.079,27.948333333
42.172333333,30.737666666,28.145666666
42.455,31.673666666,28.249666666
42.751,31.767,28.748333333
43.065666666,31.868333333,28.839
43.543,31.988333333,29.169666666
44.561666666,32.172333333,29.375
45.460333333,32.375,29.473666666
45.932333333,32.585666666,29.991
46.201666666,32.796333333,30.089666666
46.473666666,36.047,30.409666666
46.911,36.289666666,30.628333333
47.201666666,36.359,30.735
47.508333333,36.553666666,31.252333333
47.825666666,36.767,31.337666666
48.308333333,36.983,31.684333333
49.327,37.188333333,31.887
50.287,37.465666666,31.991
50.775,37.583,32.473666666
51.049666666,37.791,32.575
51.327,38.369666666,32.908333333
51.769666666,38.484333333,33.113666666
52.073666666,38.697666666,33.220333333
52.372333333,38.804333333,33.737666666
52.687,39.004333333,33.817666666
53.185666666,39.124333333,34.169666666
54.233666666,39.633666666,34.383
55.143,39.740333333,34.481666666
55.620333333,39.940333333,35.001666666
55.895,40.036333333,35.097666666
56.175,40.231,35.439
56.612333333,40.351,35.644333333
56.897666666,40.849666666,35.761666666
57.188333333,40.943,36.273666666
57.511,41.151,36.353666666
57.983,41.252333333,36.700333333
58.999,41.452333333,36.881666666
59.913666666,41.553666666,36.993666666
60.383,42.044333333,37.484333333
60.649666666,42.145666666,37.575
60.929666666,42.356333333,37.916333333
61.353666666,42.452333333,38.108333333
61.652333333,42.649666666,38.220333333
61.959,42.748333333,38.727
62.268333333,43.241666666,38.807
62.764333333,43.343,39.135
63.780333333,43.543,39.316333333
64.69233333300001,43.636333333,39.433666666
65.17766666600001,43.823,39.937666666
65.447,43.919,40.036333333
65.732333333,44.017666666,40.369666666
66.175,44.228333333,40.569666666
66.479,44.423,40.673666666
66.772333333,44.516333333,41.159
67.084333333,44.724333333,41.247
67.583,44.817666666,41.577666666
68.580333333,45.023,41.767
69.511,45.687,41.868333333
70.007,45.769666666,42.345666666
70.265666666,45.903,42.449666666
70.532333333,46.004333333,42.761666666
70.95100000000001,46.191,42.956333333
71.236333333,46.396333333,43.065666666
71.513666666,46.609666666,43.548333333
71.825666666,46.804333333,43.641666666
72.30566666600001,46.985666666,43.967
73.30566666600001,47.212333333,44.151
74.228333333,47.401666666,44.252333333
74.719,48.004333333,44.713666666
74.985666666,48.300333333,44.807
75.252333333,48.599,45.129666666
75.668333333,48.903,45.324333333
75.945666666,49.209666666,45.433666666
76.236333333,49.620333333,45.932333333
76.543,49.713666666,46.017666666
76.996333333,49.815,46.337666666
77.991,49.935,46.513666666
78.903,50.009666666,46.620333333
79.351,53.492333333,47.097666666
79.628333333,53.700333333,47.188333333
79.892333333,53.921666666,47.513666666
80.30566666600001,54.121666666,47.703
80.599,54.297666666,47.815
80.887,54.527,48.305666666
81.185666666,54.732333333,48.399
81.639,54.823,48.727
82.625666666,55.007,48.911
