Dun,J1,J2
13.540333333,15.676333333,0.889666666
14.244333333,16.393666666,1.095
14.476333333,16.577666666,1.409666666
14.833666667,17.169666666,5.175
15.167,18.244333333,7.521666666
15.692333333,20.055,8.276333333
16.433666667,20.233666666,8.508333333000001
17.148333333,20.359,8.831000000000001
17.375,20.596333333,9.193666666
17.748333333,20.700333333,9.777666666
18.084333333,20.945666666,10.473666666
18.609666667,21.073666666,10.759
19.313666667,21.649666666,11.305666666
20.036333333,21.761666666,11.527
20.257666667,22.332333333,11.897666666
20.620333333,22.460333333,12.004333333
20.953666667,22.820333333,12.271
21.436333333,23.033666666,13.471
22.121666667,23.145666666,13.711
22.817666667,23.399,14.260333333
23.052333333,23.487,15.335
23.393666667,23.740333333,15.569666666
23.743,23.868333333,15.692333333
24.271,24.575,16.316333333
24.964333333,25.287,16.407
25.644333333,25.636333333,16.788333333
25.871,25.847,17.036333333
26.212333333,25.969666666,17.159
26.551,26.204333333,17.759
27.060333333,26.300333333,17.844333333
27.772333333,26.569666666,18.239
28.465666667,26.687,18.479
28.703,27.060333333,18.593666666
29.044333333,27.401666666,19.188333333
29.383,28.105666666,19.289666666
29.895,28.457666666,19.663
30.575,28.684333333,19.903
31.276333333,28.804333333,20.031
31.487,29.057666666,20.607
31.828333333,29.143,20.695
32.148333333000004,29.404333333,21.068333333
32.639,29.532333333,21.305666666
33.327,29.868333333,21.423
34.020333333,30.575,21.999
34.239,30.764333333,22.100333333
34.575,31.255,22.473666666
34.919000000000004,31.463,22.708333333
35.404333333000004,31.575,22.823
36.097666667,31.812333333,23.404333333
36.820333333,32.172333333,23.489666666
37.033666667,32.287,23.868333333
37.377666667,32.623,24.103
37.692333333,32.868333333,24.215
38.204333333,32.985666666,24.807
38.911,33.663000000000004,24.903
39.593666667,33.993666666,25.276333333
39.823,34.087,25.524333333
40.151,34.180333333,25.636333333
40.497666667,34.335,26.223
40.988333333,34.548333333,26.311
41.695,34.655,26.692333333
42.367,34.919000000000004,26.932333333
42.596333333,35.028333333,27.044333333
42.940333333,35.356333333,27.641666666
43.265666667,36.439,27.740333333
43.732333333,36.791,28.113666666
44.401666667,37.009666666,28.359
45.055,37.124333333,28.481666666
45.273666667,37.359,29.052333333
45.599,37.847,29.137666666
45.921666667,38.545666666,29.436333333
46.396333333,39.249666666,29.532333333
47.060333333,39.593666666,29.761666666
47.732333333,39.679,29.876333333
47.961666667,39.796333333,30.447
48.281666667,39.932333333,30.551
48.596333333,40.151,30.911
49.081666667,40.497666666,31.140333333
49.743,40.609666666,31.260333333
50.425666667,41.193666666,31.828333333
50.641666667,41.316333333,31.911
50.969666667,42.009666666,32.276333333000004
51.292333333,42.369666666,32.503
51.785666667,42.452333333,32.625666666
52.492333333,42.564333333,33.193666666
53.153666667,42.695,33.300333333
53.364333333,42.916333333,33.649666666
53.700333333,43.020333333,33.895
54.017666667,43.241666666,34.015
54.513666667,43.465666666,34.593666666
55.188333333,44.263,34.679
55.871,44.364333333,34.948333333
56.079,44.569666666,35.044333333
56.407,44.708333333,35.273666666000004
56.748333333,45.031,35.399
57.249666667,45.119,35.977666666
57.919,45.228333333,36.073666666
58.588333333,45.359,36.444333333
58.799,45.577666666,36.676333333
59.124333333,45.676333333,36.796333333
59.460333333,45.932333333,37.377666666
59.940333333,46.023,37.460333333
60.609666667,46.591,37.844333333
61.300333333,46.697666666,38.071
61.505666667,47.276333333,38.191
61.836333333,47.369666666,38.527
62.164333333,47.724333333,38.772333333
62.649666667,47.929666666,38.879
63.372333333,48.047,39.239
64.033666667,48.260333333,39.463
64.244333333,48.599,39.599
64.591,48.732333333,40.164333333
64.919,49.052333333,40.249666666
65.396333333,49.407,40.631
66.116333333,49.729666666,40.860333333
66.777666667,50.079,40.972333333
67.001666667,50.409666666,41.548333333
67.353666667,50.617666666,41.663
67.689666667,50.737666666,42.041666666
68.172333333,50.969666666,42.260333333
68.887,51.305666666,42.388333333
69.556333333,51.436333333,42.929666666
69.767,51.756333333,43.031
70.097666667,51.980333333,43.393666666
70.409666667,52.116333333,43.593666666
70.879,52.439,43.724333333
71.556333333,52.780333333,44.305666666
72.241666667,53.113666666,44.404333333
72.441666667,53.324333333,44.764333333
72.775,53.441666666,44.959
73.092333333,53.684333333,45.065666666
73.556333333,53.772333333,45.593666666
74.220333333,54.025666666,45.681666666
74.889666667,54.148333333,46.044333333
75.111,54.473666666,46.247
75.441666667,54.727,46.364333333
75.753666667,54.841666666,46.929666666
76.20966666700001,55.161666666,47.036333333
76.831,55.393666666,47.393666666
77.513666667,55.519,47.620333333
77.729666667,55.847,47.735
78.041666667,56.055,48.276333333
78.356333333,56.185666666,48.364333333
78.828333333,56.415,48.740333333
79.460333333,56.516333333,48.945666666
80.143,56.759,49.060333333
80.353666667,56.887,49.620333333
80.673666667,57.217666666,49.727
80.993666667,57.444333333,50.087
81.452333333,57.569666666,50.308333333
82.116333333,57.892333333,50.423
82.769666667,58.228333333,50.985666666
82.996333333,58.569666666,51.068333333
83.319,58.644333333,51.447
83.652333333,58.753666666,51.657666666
84.124333333,58.892333333,51.772333333
84.769666667,59.121666666,52.329666666
85.447,59.220333333,52.431
85.649666667,59.460333333,52.799
85.977666667,59.575,53.017666666
86.319,59.905666666,53.135
86.780333333,60.103,53.668333333
87.449666667,60.263,53.775
88.111,60.588333333,54.132333333
88.324333333,60.937666666,54.356333333
88.663,61.273666666,54.471
88.975,61.460333333,55.036333333
89.468333333,61.596333333,55.137666666
90.121666667,61.855,55.511
90.769666667,61.940333333,55.729666666
90.975,62.201666666,55.852333333
91.289666667,62.305666666,56.417666666
91.620333333,62.647,56.519
92.105666667,62.871,56.884333333
92.772333333,63.001666666,57.087
93.439,63.329666666,57.212333333
93.655,63.527,57.761666666
93.972333333,63.679,57.876333333
94.289666667,64.025666666,58.228333333
94.777666667,64.236333333,58.444333333
95.415,64.335,58.567
96.087,64.607,59.111
96.287,64.708333333,59.207
96.604333333,64.932333333,59.580333333
96.935,65.052333333,59.791
97.428333333,65.396333333,59.913666666
98.089666667,65.601666666,60.479
98.745666667,65.745666666,60.569666666
98.959,66.087,60.956333333
99.284333333,66.255,61.175
99.601666667,66.43900000000001,61.292333333
100.119,66.785666666,61.836333333
100.767,66.993666666,61.932333333
101.412333333,67.111,62.295
101.620333333,67.369666666,62.500333333
101.948333333,67.463,62.628333333
102.284333333,67.713666666,63.191
102.756333333,67.825666666,63.297666666
103.428333333,68.169666666,63.679
104.073666667,68.383,63.900333333
104.303,68.513666666,64.023
104.625666667,68.841666666,64.577666666
104.937666667,69.185666666,64.676333333
105.404333333,69.505666666,65.055
106.015,69.604333333,65.268333333
106.657666667,69.713666666,65.391
106.860333333,69.855,65.972333333
107.177666667,70.071,66.071
107.479,70.167,66.465666666
107.951,70.420333333,66.684333333
108.577666667,70.524333333,66.801666666
109.220333333,70.865666666,67.345666666
109.436333333,71.103,67.441666666
109.748333333,71.212333333,67.815
110.063,71.537666666,68.031
110.540333333,71.764333333,68.153666666
111.188333333,71.873666666,68.719
111.841666667,72.225666666,68.831
112.041666667,72.295,69.199
112.353666667,72.404333333,69.420333333
112.660333333,72.540333333,69.535
113.108333333,72.751,70.071
113.753666667,72.863,70.167
114.423,73.092333333,70.540333333
114.625666667,73.215,70.745666666
114.935,73.540333333,70.871
115.249666667,73.780333333,71.417666666
115.724333333,73.873666666,71.524333333
116.407,74.193666666,71.881666666
117.039,74.423,72.084333333
117.241666667,74.537666666,72.212333333
117.556333333,74.865666666,72.751
117.881666667,74.929666666,72.844333333
118.335,75.060333333,73.207
118.996333333,75.196333333,73.425666666
119.615,75.399,73.535
119.820333333,75.503,74.081666666
120.132333333,75.711,74.18033333300001
120.460333333,75.943,74.540333333
120.911,76.217666666,74.759
121.559,76.511,74.881666666
122.175,76.836333333,75.420333333
122.375,77.052333333,75.505666666
122.692333333,77.260333333,75.876333333
122.999,77.497666666,76.073666666
123.420333333,77.588333333,76.188333333
124.057666667,77.689666666,76.740333333
124.668333333,77.815,76.833666666
124.879,78.020333333,77.199
125.199,78.119,77.391
125.503,78.356333333,77.519
125.921666667,78.463,78.052333333
126.556333333,79.009666666,78.137666666
127.151,79.119,78.495
127.351,79.452333333,78.676333333
127.660333333,79.668333333,78.796333333
127.980333333,79.788333333,79.348333333
128.40966666699998,80.121666666,79.452333333
128.999,80.316333333,79.812333333
129.631,80.441666666,80.020333333
129.82033333299998,80.655,80.140333333
130.15099999999998,80.983,80.679
130.45499999999998,81.124333333,80.769666666
130.889666667,81.447,81.132333333
131.508333333,81.679,81.321666666
132.12699999999998,81.772333333,81.444333333
132.31366666699998,81.985666666,81.988333333
132.63899999999998,82.313666666,82.095
132.94299999999998,82.444333333,82.447
133.388333333,82.775,82.649666666
134.039,82.983,82.772333333
134.631,83.087,83.316333333
134.831,83.321666666,83.412333333
135.145666667,83.649666666,83.769666666
135.463,83.785666666,83.977666666
135.91366666699997,84.111,84.100333333
136.556333333,84.425666666,84.647
137.185666667,84.641666666,84.753666666
137.393666667,84.969666666,85.105666666
137.71099999999998,85.100333333,85.30566666600001
138.02833333299998,85.444333333,85.43633333300001
138.45499999999998,85.636333333,85.980333333
139.095,85.748333333,86.081666666
139.732333333,85.977666666,86.441666666
139.92166666699998,86.324333333,86.655
140.255,86.423,86.772333333
140.556333333,86.761666666,87.324333333
141.001666667,86.975,87.417666666
141.644333333,87.092333333,87.775
142.279,87.428333333,87.988333333
142.47366666699995,87.657666666,88.100333333
142.79633333299998,87.775,88.657666666
143.10566666699998,88.119,88.745666666
143.556333333,88.316333333,89.097666666
144.19366666699997,88.428333333,89.295
144.833666667,88.633666666,89.423
145.025666667,88.967,89.961666666
145.33499999999998,89.103,90.057666666
145.649666667,89.639,90.417666666
146.095,89.767,90.631
146.72433333299998,90.087,90.753666666
147.343,90.420333333,91.303
147.551,90.751,91.385666666
147.84699999999998,90.951,91.743
148.156333333,91.065666666,91.961666666
148.609666667,91.313666666,92.081666666
149.257666667,91.652333333,92.631
149.88433333299997,91.775,92.732333333
150.073666667,92.081666666,93.095
150.367,92.295,93.305666666
150.66299999999998,92.428333333,93.420333333
