Dun,J1,J2
20.447,19.713666666,10.295
21.583,19.967,17.017666666
22.121666666,20.161666666,17.700333333
22.393666666,20.431,17.996333333
22.705666666,20.735,18.337666666
22.865666666,20.889666666,19.649666666
23.167,21.153666666,19.945666666
23.329666666,21.215,20.156333333
23.588333333,21.471,20.428333333
23.876333333,21.647,20.708333333
24.052333333,21.769666666,20.871
24.529666666,21.935,21.156333333
24.775,22.087,21.457666666
24.964333333,22.391,21.639
25.233666666,22.668333333,21.919
25.505666666,22.844333333,22.089666666
25.671,23.007,22.364333333
25.943,23.129666666,22.668333333
26.249666666,23.273666666,22.836333333
26.417666666,23.569666666,23.116333333
26.700333333,23.865666666,23.268333333
26.860333333,24.044333333,23.561666666
27.129666666,24.452333333,23.863
27.404333333,24.745666666,24.041666666
27.577666666,24.948333333,24.495
27.855,25.217666666,24.751
28.025666666,25.495,24.940333333
28.305666666,25.665666666,25.193666666
28.567,25.932333333,25.481666666
28.735,26.225666666,25.647
29.191,26.383,25.908333333
29.633666666,26.687,26.217666666
29.908333333,26.820333333,26.385666666
30.057666666,27.132333333,26.668333333
30.380333333,27.404333333,26.825666666
30.793666666,27.564333333,27.095
30.964333333,27.703,27.393666666
31.311,27.871,27.567
31.585666666,28.004333333,27.852333333
31.716333333,28.292333333,27.996333333
32.036333333,28.569666666,28.276333333
32.300333333,28.727,28.564333333
32.580333333,29.164333333,28.743
32.724333333,29.631,29.143
33.004333333,29.900333333,29.617666666
33.177666666,30.060333333,29.905666666
33.439,30.367,30.049666666
33.601666666,30.839,30.337666666
33.911,31.108333333,30.519
34.057666666,31.260333333,30.823
34.359,31.532333333,31.089666666
34.644333333,31.692333333,31.239
34.788333333,32.007,31.524333333
35.087,32.271,31.703
35.249666666,32.564333333,32.007
35.543,32.732333333,32.287
35.817666666,32.977666666,32.569666666
35.959,33.156333333,32.700333333
36.257666666,33.428333333,32.985666666
36.420333333,33.593666666,33.177666666
36.708333333,33.876333333,33.444333333
36.993666666,34.023,33.601666666
37.292333333,34.351,33.879
37.444333333,34.612333333,34.044333333
37.729666666,34.780333333,34.343
37.911,35.060333333,34.623
38.175,35.223,34.785666666
38.327,35.388333333,35.068333333
38.631,35.527,35.239
39.100333333,35.777666666,35.543
39.385666666,35.956333333,35.807
39.812333333,36.252333333,35.964333333
40.105666666,36.404333333,36.239
40.684333333,36.727,36.415
40.999,36.991,36.713666666
41.447,37.289666666,36.996333333
41.724333333,37.457666666,37.287
42.135,37.721666666,37.428333333
42.423,37.892333333,37.711
42.993666666,38.175,37.916333333
43.289666666,38.319,38.177666666
43.735,38.649666666,38.335
44.025666666,38.716333333,38.604333333
44.433666666,38.807,38.673666666
44.724333333,38.889666666,38.769666666
45.316333333,39.105666666,38.895
45.649666666,39.188333333,39.084333333
46.095,39.268333333,39.148333333
46.404333333,39.356333333,39.231
46.828333333,39.527,39.367
47.103,39.604333333,39.508333333
47.716333333,39.695,39.583
48.049666666,39.780333333,39.657666666
48.503,39.948333333,39.783
48.815,40.036333333,39.937666666
49.247,40.116333333,40.012333333
49.532333333,40.204333333,40.092333333
50.153666666,40.399,40.239
50.457666666,40.465666666,40.377666666
50.903,40.559,40.452333333
51.212333333,40.633666666,40.537666666
51.633666666,40.727,40.663
51.905666666,40.836333333,40.948333333
52.516333333,40.991,41.127
52.823,41.425666666,41.417666666
53.276333333,41.705666666,41.620333333
53.577666666,41.852333333,41.825666666
54.009666666,41.980333333,42.009666666
54.324333333,42.127,42.260333333
54.945666666,42.265666666,42.396333333
55.260333333,42.412333333,42.687
55.711,42.540333333,42.975
56.015,42.692333333,43.268333333
56.444333333,42.836333333,43.548333333
56.719,43.225666666,43.735
57.329666666,43.524333333,44.009666666
57.657666666,43.740333333,44.151
58.097666666,43.839,44.455
58.401666666,44.167,44.737666666
58.868333333,44.447,44.921666666
59.468333333,44.743,45.193666666
59.636333333,44.911,45.337666666
59.948333333,45.033666666,45.633666666
60.196333333,45.625666666,45.908333333
60.540333333,45.799,46.111
60.855,45.916333333,46.391
61.297666666,46.113666666,46.543
61.591,46.807,46.817666666
62.217666666,47.111,47.116333333
62.505666666,47.295,47.321666666
62.975,47.417666666,47.585666666
63.276333333,48.028333333,47.732333333
63.716333333,48.188333333,48.023
64.303,48.513666666,48.311
64.465666666,48.612333333,48.516333333
64.785666666,49.244333333,48.793666666
65.052333333,49.831,48.948333333
65.396333333,49.985666666,49.225666666
65.69500000000001,50.127,49.527
66.124333333,50.289666666,49.729666666
66.409666666,50.449666666,50.015
67.020333333,50.607,50.156333333
67.340333333,51.031,50.433666666
67.809666666,51.604333333,50.711
68.079,52.196333333,50.905666666
68.511,52.487,51.193666666
69.116333333,52.559,51.337666666
69.295,52.649666666,51.612333333
69.596333333,52.729666666,51.911
69.855,52.833666666,52.103
70.196333333,52.972333333,52.391
70.508333333,53.321666666,52.532333333
70.92166666600001,53.719,52.807
71.209666666,53.791,53.087
71.82300000000001,53.865666666,53.300333333
72.137666666,53.943,53.580333333
72.631,54.041666666,53.729666666
72.948333333,54.193666666,54.015
73.372333333,54.617666666,54.319
73.660333333,54.695,54.516333333
74.271,54.764333333,54.801666666
74.623,54.852333333,54.932333333
75.089666666,54.940333333,55.236333333
75.372333333,55.097666666,55.513666666
75.820333333,55.228333333,55.711
76.409666666,55.385666666,56.012333333
76.593666666,55.820333333,56.135
76.892333333,55.980333333,56.439
77.167,56.439,56.735
77.508333333,56.753666666,56.940333333
77.799,57.036333333,57.217666666
78.249666666,57.329666666,57.353666666
78.841666666,57.481666666,57.649666666
79.444333333,57.641666666,57.921666666
79.969666666,57.796333333,58.119
80.247,58.244333333,58.425666666
80.687,58.561666666,58.551
81.30566666600001,58.700333333,58.855
81.487,58.849666666,59.143
81.79366666600001,58.993666666,59.335
82.044333333,59.151,59.636333333
82.385666666,59.439,59.769666666
82.673666666,59.609666666,60.079
83.111,59.756333333,60.364333333
83.727,59.913666666,60.575
84.316333333,60.089666666,60.860333333
84.82300000000001,60.233666666,60.977666666
85.103,60.676333333,61.289666666
85.548333333,61.295,61.583
86.153666666,61.892333333,61.772333333
86.337666666,62.191,62.065666666
86.639,62.351,62.185666666
86.905666666,62.497666666,62.495
87.241666666,62.663,62.764333333
87.532333333,63.060333333,62.975
87.967,63.207,63.263
88.249666666,63.681666666,63.404333333
88.860333333,64.30833333300001,63.716333333
89.17766666600001,64.479,63.988333333
89.676333333,64.908333333,64.185666666
89.961666666,65.071,64.471
90.388333333,65.495,64.607
90.671,66.113666666,64.911
91.287,66.401666666,65.17766666600001
91.596333333,66.716333333,65.383
92.095,67.324333333,65.689666666
92.388333333,67.479,65.809666666
92.817666666,67.783,66.124333333
93.108333333,67.900333333,66.396333333
93.697666666,67.975,66.601666666
94.023,68.079,66.903
94.516333333,68.188333333,67.025666666
94.799,68.271,67.335
95.220333333,68.388333333,67.599
95.521666666,68.503,67.799
96.129666666,68.580333333,68.079
96.436333333,69.108333333,68.215
96.900333333,69.257666666,68.519
97.169666666,69.329666666,68.79366666600001
97.593666666,69.425666666,68.996333333
97.889666666,69.591,69.295
98.484333333,69.713666666,69.431
98.812333333,69.879,69.743
99.276333333,70.303,69.993666666
99.583,70.748333333,70.193666666
100.004333333,70.892333333,70.492333333
100.303,71.228333333,70.623
101.201666666,71.505666666,70.92166666600001
101.340333333,71.687,71.204333333
102.044333333,72.127,71.417666666
102.209666666,72.412333333,71.697666666
102.948333333,72.633666666,71.831
103.103,72.737666666,72.420333333
103.529666666,73.345666666,72.636333333
104.012333333,73.665666666,72.924333333
104.129666666,73.852333333,73.057666666
104.281666666,73.980333333,73.359
104.457666666,74.271,73.657666666
104.681666666,74.591,73.879
104.849666666,74.764333333,74.159
105.041666666,75.065666666,74.303
105.129666666,75.215,74.596333333
105.263,75.516333333,74.865666666
105.428333333,75.812333333,75.087
105.609666666,75.999,75.388333333
105.761666666,76.119,75.529666666
105.879,76.300333333,75.825666666
