Dun,J1,J2
16.233666666,14.793666666,16.263
16.569666666,14.940333333,16.577666666
16.873666666000002,15.017666666,16.865666666
17.180333333,15.121666666,17.009666666
17.476333333,15.236333333,17.153666666
17.649666666,15.449666666,17.620333333
17.959,15.740333333,17.988333333
18.279,16.239,18.124333333
18.583,16.551000000000002,18.273666666
18.873666666,16.865666666,18.439
19.041666666,17.153666666,18.609666666
19.343,17.644333333000002,18.748333333
19.663,17.959,19.068333333
19.945666666,18.276333333,19.337666666
20.260333333,18.543,19.497666666
20.415,19.023,19.644333333
20.716333333,19.321666666,19.809666666
20.999,19.471,19.959
21.303,19.633666666,20.097666666
21.607,19.767,20.404333333
21.767,19.924333333,20.711
22.049666666,20.079,20.860333333
22.364333333,20.396333333,20.993666666
22.655,20.673666666,21.153666666
22.935,20.817666666,21.287
23.095,20.999,21.431
23.396333333,21.129666666,21.628333333
23.703,21.281666666,21.745666666
23.999,21.596333333,22.055
24.303,21.756333333,22.183
24.468333333,21.919,22.345666666
24.761666666,22.060333333,22.625666666
25.063,23.380333333,22.911
25.353666666,23.716333333,23.092333333
25.663,24.004333333,23.375
25.815,25.047,23.527
26.113666666,25.209666666,23.695
26.412333333,25.353666666,23.975
26.684333333,26.396333333,24.268333333
27.007,27.119,24.449666666
27.169666666,27.791,24.737666666
27.431,28.500333333,24.897666666
27.743,29.124333333,25.068333333
28.041666666,29.447,25.340333333
28.364333333,29.697666666,25.625666666
28.521666666,29.868333333,25.793666666
28.801666666,30.020333333,26.084333333
29.127,30.161666666,26.239
29.415,31.025666666,26.417666666
29.721666666,31.204333333,26.681666666
29.860333333,32.540333333,26.985666666
30.156333333,33.748333333,27.156333333
30.473666666,33.921666666,27.447
30.759,34.489666666,27.591
31.076333333,34.556333333,27.761666666
31.228333333,34.647,28.036333333
31.513666666,34.724333333,28.337666666
31.820333333,34.828333333,28.511
32.100333333,35.001666666,28.809666666
32.412333333,35.132333333,28.948333333
32.564333333,35.276333333000004,29.113666666
32.857666666,35.431,29.396333333
33.161666666,35.580333333,29.673666666
33.455,35.927,29.847
33.753666666,36.201666666,30.135
33.911,36.465666666,30.284333333
34.212333333000004,36.647,30.460333333
34.527,36.932333333,30.753666666
34.820333333,37.228333333,31.041666666
35.132333333,37.505666666,31.220333333
35.281666666,37.956333333,31.503
35.583,38.425666666,31.647
35.892333333,38.615,31.801666666
36.183,38.873666666,32.089666666
