Dun,J1,J2
9.612333333,1.292333333,0.233666666
10.159,40.604333333,0.327
10.487,41.233666666,8.471
11.145666667,41.455,9.041666666
11.695,41.855,9.132333333
12.127,42.684333333,9.817666666
12.737666667,43.097666666,10.143
13.089666667,43.705666666,10.369666666
14.849666667,43.935,10.479
15.404333333,44.329666666,10.825666666
15.724333333,45.628333333,11.167
18.004333333,46.244333333,11.697666666
18.295,46.479,11.793666666
18.959,46.905666666,12.159
19.481666667,51.303,12.468333333
19.919,51.617666666,12.785666666
20.543,52.268333333,12.999
20.863,52.567,13.105666666
21.500333333,52.865666666,13.431
22.185666667,53.185666666,13.777666666
23.105666667,53.812333333,14.321666666
23.420333333,54.113666666,14.420333333
23.748333333,55.385666666,14.777666666
24.049666667,55.593666666,15.105666666
24.380333333,55.793666666,15.420333333
24.700333333,56.007,15.633666666
28.964333333,56.196333333,15.745666666
36.057666667,56.388333333,16.068333333
36.396333333,56.607,16.401666666
37.095,56.793666666,16.932333333
37.564333333,56.993666666,17.036333333
38.012333333,57.191,17.385666666000002
38.647,57.391,17.708333333000002
38.953666667,57.495,18.012333333
39.588333333,57.583,18.233666666
40.295,57.689666666,18.329666666
40.932333333,57.796333333,18.647
41.249666667,58.001666666,18.977666666
41.540333333,58.097666666,19.495
41.863,58.292333333,19.593666666
42.148333333,58.404333333,19.940333333
42.473666667,58.572333333,20.241666666
42.791,58.681666666,20.537666666
43.383,58.873666666,20.759
44.039,58.985666666,20.860333333
44.367,60.537666666,21.199
44.652333333,60.631,21.524333333
45.300333333,60.727,22.057666666
45.921666667,60.841666666,22.148333333
46.535,60.911,22.489666666
46.873666667,61.756333333,22.809666666
47.519,61.847,23.105666666
48.009666667,61.940333333,23.329666666
48.455,62.060333333,23.433666666
49.087,62.137666666,23.759
49.393666667,62.993666666,24.089666666
49.705666667,63.079,24.607
50.324333333,63.180333333,24.697666666
50.964333333,63.297666666,25.017666666
53.159,63.364333333,25.356333333
53.780333333,64.217666666,25.660333333
54.105666667,64.43633333300001,25.876333333
54.767,64.820333333,25.980333333
55.359,65.041666666,26.313666666
56.295,65.431,26.647
56.599,65.641666666,27.180333333
57.247,66.036333333,27.284333333
57.745666667,66.257666666,27.623
58.116333333,66.631,27.953666666
58.697666667,66.839,28.255
58.980333333,67.217666666,28.473666666
59.601666667,67.441666666,28.575
60.233666667,67.831,28.913666666
61.143,68.025666666,29.255
61.439,68.43900000000001,29.785666666
62.063,68.655,29.879
62.567,69.036333333,30.225666666
63.007,69.239,30.556333333
63.599,69.604333333,30.860333333
63.905666667,69.820333333,31.073666666
64.505666667,70.196333333,31.175
65.172333333,70.388333333,31.516333333
66.015,70.772333333,31.857666666
66.324333333,70.988333333,32.385666666
66.961666667,71.361666666,32.489666666
67.43633333300001,71.559,32.833666666
67.863,71.92166666600001,33.161666666
68.43900000000001,72.129666666,33.457666666
68.743,72.516333333,33.673666666
69.345666667,72.711,33.777666666
69.937666667,73.092333333,34.108333333
70.519,73.297666666,34.447
70.793666667,73.681666666,34.983000000000004
71.060333333,73.879,35.087
71.367,74.241666666,35.433666666
71.649666667,74.447,35.764333333
71.943,74.836333333,36.068333333
72.236333333,75.041666666,36.281666666
72.532333333,75.425666666,36.391
73.105666667,75.633666666,36.716333333
73.383,76.004333333,37.065666666
73.735,76.199,37.585666666
75.153666667,76.585666666,37.689666666
75.705666667,76.801666666,38.028333333
76.001666667,77.175,38.340333333
76.575,77.447,38.641666666
77.033666667,77.748333333,38.855
77.479,78.031,38.959
78.031,78.247,39.292333333
78.335,78.329666666,39.625666666
78.633666667,78.916333333,40.156333333
79.225666667,79.516333333,40.247
79.807,80.097666666,40.588333333
80.377666667,80.377666666,40.769666666
80.676333333,80.580333333,40.908333333
81.279,80.671,41.212333333
81.703,81.279,41.433666666
82.137666667,81.831,41.545666666
82.735,82.43900000000001,41.868333333
83.001666667,82.700333333,42.073666666
83.303,82.903,42.188333333
83.884333333,83.001666666,42.687
86.831,83.588333333,42.793666666
87.423,84.159,43.135
87.724333333,84.791,43.436333333
88.311,85.033666666,43.719
88.783,85.236333333,43.935
89.215,85.327,44.036333333
89.807,85.940333333,44.369666666
90.097666667,86.527,44.687
90.689666667,87.153666666,45.201666666
91.137666667,87.724333333,45.292333333
91.548333333,88.356333333,45.631
92.121666667,88.905666666,45.964333333
92.428333333,89.521666666,46.252333333
92.975,89.791,46.452333333
