Dun,J1,J2
11.127,11.135,11.620333333
11.753666666,13.148333333,13.148333333
12.127,13.223,13.444333333
12.633666666,13.444333333,13.647
13.135,13.668333333,13.932333333
13.767,13.937666666,14.132333333
14.151,14.148333333,14.420333333
14.647,14.428333333,14.615
15.137666666,14.644333333,14.916333333
15.724333333,15.100333333,15.121666666
16.108333333,15.257666666,15.409666666
16.567,15.404333333,15.596333333
17.047,16.052333333,15.897666666
17.671,16.223,16.100333333000002
18.159,16.367,16.372333333
18.321666666,17.028333333,16.559
18.607,17.193666666000002,16.852333333
18.996333333,17.345666666,17.052333333
19.601666666,17.993666666,17.343
19.993666666,18.164333333,17.532333333
20.457666666,18.308333333,17.841666666000002
20.956333333,18.489666666,18.047
21.593666666,18.964333333,18.327
22.071,19.140333333,18.521666666
22.241666666,19.300333333,18.809666666
22.551,19.951,19.009666666
22.932333333,20.111,19.311
23.511,20.265666666,19.497666666
23.873666666,20.447,19.793666666
24.359,20.937666666,19.999
24.849666666,21.100333333,20.289666666
25.465666666,21.257666666,20.473666666
25.924333333,21.913666666,20.756333333
26.089666666,22.079,20.959
26.420333333,22.228333333,21.249666666
26.793666666,22.857666666,21.436333333
27.364333333,23.025666666,21.727
27.737666666,23.191,21.924333333
28.231,23.847,22.217666666
28.724333333,24.015,22.409666666
29.359,24.164333333,22.705666666
29.807,24.335,22.900333333
29.993666666,24.817666666,23.191
30.319,24.983,23.375
30.671,25.143,23.671
31.284333333,25.780333333,23.873666666
31.652333333,25.945666666,24.153666666
32.145666666000004,26.092333333,24.356333333
32.441666666,26.273666666,24.649666666
32.735,26.745666666,24.841666666
33.095,26.887,25.132333333
33.407000000000004,27.052333333,25.313666666
33.703,27.372333333,25.615
33.889666666000004,27.545666666,25.823
34.172333333,27.711,26.105666666
34.540333333,28.023,26.292333333
35.167,28.521666666,26.577666666
35.529666666,28.719,26.788333333
36.015,28.879,27.079
36.484333333,29.025666666,27.263
37.100333333,29.335,27.569666666
37.271,29.513666666,27.759
37.564333333,29.681666666,28.047
37.761666666,29.991,28.239
38.055,30.177666666,28.532333333
38.441666666,30.308333333,28.727
39.020333333,30.479,29.039
39.396333333,30.660333333,29.215
39.887,30.812333333,29.513666666
40.177666666,30.961666666,29.708333333
40.489666666,31.281666666,29.999
40.841666666,31.460333333,30.180333333
41.145666666,31.625666666,30.481666666
41.439,31.935,30.684333333
41.628333333,32.417666666,30.983
41.927,32.593666666,31.161666666
42.300333333,32.751,31.465666666
42.897666666,32.903,31.649666666
43.247,33.209666666000004,31.945666666
43.740333333,33.385666666,32.129666666
44.231,33.553666666,32.428333333
44.860333333,33.865666666,32.625666666
45.207,34.055,32.916333333
45.700333333,34.185666666,33.092333333
46.177666666,34.356333333,33.588333333
46.801666666,34.540333333,33.884333333
47.628333333,34.676333333,34.071
48.116333333,34.847,34.553666666
48.721666666,35.161666666,34.847
