Dun,J1,J2
0.207,12.281666666,6.151
0.436333333,12.564333333,17.401666666
1.428333333,12.799,17.833666666
7.988333333,13.324333333,22.817666666
8.833666666000001,13.625666666,24.625666666
9.057666666,13.825666666,24.913666666
9.367,14.367,25.135
9.729666666,14.673666666,25.615
10.113666666,14.884333333,25.900333333
10.913666666,15.391,26.113666666
11.156333333,15.681666666,26.599
11.463,15.895,26.884333333
12.191,16.428333333,27.100333333
13.073666666,16.721666666,27.391
14.345666666,16.943,27.588333333
15.169666666,17.465666666,27.876333333
15.409666666,17.743000000000002,28.087
16.407,17.953666666,28.385666666
17.228333333000002,18.481666666,28.588333333
17.457666666,18.780333333,28.860333333
17.753666666,18.999,29.087
18.476333333,19.508333333,29.580333333
19.287,19.791,29.868333333
19.511,20.017666666,30.092333333
20.527,20.532333333,30.577666666
21.316333333,20.820333333,30.847
21.836333333,21.036333333,31.060333333
22.561666666,21.548333333,31.359
23.393666666,21.849666666,31.532333333
23.620333333,22.060333333,31.804333333
24.644333333,22.585666666,32.012333333
25.423,22.884333333,32.492333333
25.919,23.095,32.764333333
26.609666666,23.601666666,32.977666666
27.364333333,23.911,33.457666666
27.591,24.105666666,33.729666666
27.887,24.633666666,33.943
28.191,24.940333333,34.236333333
28.583,25.129666666,34.425666666
29.361666666,26.623,34.689666666
29.583,27.409666666,34.905666666
29.855,27.607,35.185666666
30.388333333,27.711,35.388333333
30.583,27.921666666,35.655
31.332333333,28.625666666,35.887
31.535,29.380333333,36.151
31.815,29.588333333,36.353666666
32.116333333,29.857666666,36.609666666
32.484333333,30.564333333,36.831
33.252333333,30.857666666,37.313666666
33.732333333,31.057666666,37.580333333
34.212333333000004,31.308333333,37.804333333
34.439,31.791,38.084333333
35.177666666,31.999,38.289666666
35.383,32.479,38.548333333
35.663000000000004,33.239,38.764333333
35.972333333,33.449666666,39.031
36.353666666,34.209666666000004,39.225666666
37.095,34.423,39.481666666
37.596333333,35.193666666,39.695
38.060333333,35.391,39.956333333
38.281666666,36.145666666,40.145666666
39.020333333,36.356333333,40.412333333
39.223,37.127,40.625666666
39.495,37.319,40.945666666
39.777666666,38.303,41.095
40.135,38.556333333,41.364333333
40.865666666,38.751,41.577666666
41.348333333,39.015,41.865666666
41.815,39.465666666,42.049666666
42.033666666,39.548333333,42.308333333
42.769666666,39.660333333,42.521666666
43.241666666,39.737666666,42.831
43.713666666,40.153666666,42.999
43.935,40.897666666,43.241666666
44.673666666,41.377666666,43.460333333
45.140333333,41.455,43.748333333
45.607,41.572333333,43.913666666
45.825666666,41.644333333,44.191
46.535,42.321666666,44.391
46.991,42.537666666,44.868333333
47.457666666,42.785666666,45.137666666
47.679,43.255,45.348333333
48.380333333,43.447,45.820333333
48.841666666,43.524333333,46.073666666
49.305666666,43.927,46.292333333
49.511,44.679,46.559
50.249666666,45.159,46.740333333
50.713666666,45.444333333,46.980333333
51.183,45.825666666,47.196333333
51.399,46.087,47.649666666
52.108333333,46.268333333,47.919
52.572333333,46.516333333,48.119
53.031,46.985666666,48.593666666
53.252333333,47.185666666,48.852333333
53.945666666,47.260333333,49.052333333
54.425666666,47.681666666,49.324333333
54.873666666,48.377666666,49.508333333
55.087,48.572333333,49.775
55.780333333,49.151,49.977666666
56.279,49.289666666,50.447
56.721666666,49.505666666,50.703
56.927,50.236333333,50.913666666
57.609666666,50.433666666,51.191
58.065666666,51.383,51.377666666
58.519,52.105666666,51.649666666
58.743,52.313666666,51.852333333
59.447,52.884333333,52.311
59.903,53.020333333,52.583
60.369666666,53.228333333,52.780333333
60.561666666,53.959,53.241666666
61.252333333,54.159,53.487
61.708333333,55.089666666,53.692333333
62.161666666,55.156333333,53.972333333
62.375,55.839,54.151
63.076333333,56.001666666,54.409666666
63.527,56.543,54.623
63.969666666,56.687,55.073666666
64.172333333,56.903,55.351
64.876333333,57.625666666,55.543
65.327,57.807,55.812333333
65.775,58.740333333,55.999
65.969666666,59.468333333,56.260333333
66.649666666,59.649666666,56.465666666
67.097666666,60.204333333,56.911
67.535,60.332333333,57.156333333
67.732333333,60.553666666,57.364333333
68.444333333,61.252333333,57.809666666
68.897666666,61.447,58.057666666
69.340333333,62.369666666,58.276333333
69.553666666,63.065666666,58.545666666
70.241666666,63.263,58.737666666
70.684333333,63.804333333,58.999
71.151,63.945666666,59.204333333
71.345666666,64.167,59.652333333
72.007,64.881666666,59.908333333
72.471,65.068333333,60.111
72.913666666,65.996333333,60.383
73.121666666,66.665666666,60.556333333
73.801666666,66.844333333,60.812333333
74.255,67.372333333,61.001666666
74.681666666,67.511,61.289666666
74.873666666,67.737666666,61.449666666
75.556333333,68.452333333,61.705666666
76.009666666,68.633666666,61.911
76.43633333300001,69.556333333,62.359
76.655,70.236333333,62.612333333
77.356333333,70.433666666,62.815
77.537666666,70.908333333,63.265666666
77.796333333,70.993666666,63.521666666
78.079,71.116333333,63.713666666
78.423,71.295,64.151
79.095,72.031,64.420333333
79.551,72.217666666,64.615
79.977666666,73.119,64.897666666
80.196333333,73.799,65.063
80.876333333,73.991,65.324333333
81.081666666,74.511,65.521666666
81.297666666,74.657666666,65.967
81.807,74.857666666,66.225666666
81.956333333,75.551,66.420333333
82.636333333,75.748333333,66.69233333300001
83.071,76.660333333,66.871
83.511,77.324333333,67.103
83.713666666,77.500333333,67.313666666
84.385666666,78.052333333,67.583
84.809666666,78.193666666,67.745666666
85.231,78.396333333,67.985666666
85.449666666,79.095,68.188333333
86.121666666,79.300333333,68.625666666
86.56700000000001,80.207,68.887
86.961666666,80.897666666,69.089666666
87.167,81.097666666,69.351
87.836333333,81.604333333,69.529666666
88.265666666,81.740333333,69.796333333
88.69233333300001,81.959,69.985666666
88.903,82.625666666,70.252333333
89.56433333300001,82.817666666,70.433666666
89.993666666,83.343,70.689666666
90.399,83.487,70.892333333
90.607,83.69500000000001,71.145666666
91.295,84.220333333,71.335
91.737666666,84.359,71.561666666
92.156333333,84.56433333300001,71.769666666
92.369666666,85.092333333,72.199
93.031,85.231,72.452333333
93.468333333,85.43900000000001,72.655
93.879,85.865666666,73.087
94.081666666,85.969666666,73.348333333
94.764333333,86.121666666,73.540333333
95.183,86.535,73.796333333
95.623,86.716333333,73.975
95.823,86.79366666600001,74.225666666
96.497666666,87.18033333300001,74.420333333
96.897666666,87.820333333,74.676333333
97.332333333,87.897666666,74.847
97.543,88.001666666,75.100333333
98.220333333,88.105666666,75.300333333
98.644333333,88.247,75.569666666
99.071,88.441666666,75.745666666
99.273666666,89.140333333,75.988333333
99.953666666,89.324333333,76.185666666
100.367,89.556333333,76.449666666
100.788333333,89.980333333,76.623
101.001666666,90.04966666600001,76.881666666
101.657666666,90.153666666,77.071
102.079,90.244333333,77.329666666
102.503,90.631,77.508333333
102.692333333,91.281666666,77.769666666
103.351,91.471,77.961666666
103.759,92.033666666,78.247
104.185666666,92.169666666,78.399
104.391,92.351,78.663
105.055,92.780333333,78.860333333
105.484333333,93.023,79.300333333
105.911,93.209666666,79.548333333
