Dun,J1,J2
4.940333333,1.583,1.943
5.452333333,1.900333333,2.241666666
5.969666665999999,2.135,2.505666666
7.119,3.4283333330000003,3.047
7.481666666,3.772333333,3.423
8.428333333000001,4.007,3.777666666
8.911000000000001,4.911,4.007
9.604333333,5.471,4.534999999999999
9.945666666,6.007,4.769666666
10.644333333,7.129666665999999,4.905666666
11.233666666,7.447,5.257666666
11.721666666,8.479000000000001,5.508333333
12.071,8.759,6.009666665999999
12.791,9.116333333,6.249666666
13.137666666,9.457666666,6.375
14.071,9.799,6.734999999999999
14.385666666,10.153666666,6.964333333
14.727,10.689666666,7.468333332999999
14.871,11.223,7.702999999999999
15.212333333,11.724333333,7.838999999999999
15.689666666,12.791,8.180333333
16.188333333,13.119,8.415000000000001
16.740333333,14.065666666,8.924333333
17.228333333000002,14.164333333,9.132333333
17.604333333,14.396333333,9.268333333
18.172333333,14.631,9.625666666
18.495,14.857666666,9.844333333
19.407,15.073666666,10.327
19.844333333,15.292333333,10.537666666
20.452333333,15.516333333,10.671
20.799,15.751,10.999
21.492333333,16.220333333,11.225666666
22.007,16.409666666,11.729666666
22.473666666,16.513666666,11.945666666
23.479,16.729666666,12.079
23.804333333,16.836333333,12.428333333
24.652333333,17.073666666,12.644333333
25.111,17.180333333,13.137666666
25.705666666,17.271,13.367
26.089666666,17.508333333,13.495
26.732333333,17.716333333,13.831
27.247,17.817666666,14.057666666
27.727,18.033666666,14.540333333
28.036333333,18.159,14.740333333
28.703,18.367,14.873666666
29.039,18.863,15.199
29.895,19.489666666,15.415
30.375,19.703,15.868333333
30.964333333,20.167,16.079
31.364333333,20.380333333,16.207
31.969666666,20.820333333,16.521666666
32.489666666,21.031,16.756333333
32.972333333,21.489666666,17.207
33.300333333,21.684333333,17.417666666
33.945666666,22.135,17.540333333
34.268333333,22.343,17.852333333
35.169666666,22.684333333,18.060333333
35.623,22.809666666,18.489666666
36.265666666,23.012333333,18.841666666
36.764333333,23.481666666,19.156333333
37.276333333,23.687,19.385666666
37.836333333,23.897666666,19.833666666
38.284333333,24.119,20.159
38.625666666,24.329666666,20.463
39.311,24.665666666,20.705666666
39.655,24.751,21.156333333
39.975,25.412333333,21.377666666
40.521666666,25.631,21.489666666
40.977666666,25.943,21.801666666
41.617666666,26.049666666,22.031
42.076333333,26.711,22.489666666
42.617666666,26.913666666,22.812333333
43.159,27.249666666,23.137666666
43.628333333,27.359,23.343
43.943,28.047,23.799
44.612333333,28.247,24.015
44.948333333,28.575,24.127
45.828333333,28.697666666,24.428333333
46.287,29.356333333,24.644333333
46.897666666,29.561666666,25.135
47.260333333,29.897666666,25.452333333
47.900333333,29.988333333,25.740333333
48.431,30.207,25.951
48.881666666,30.439,26.407
49.191,30.649666666,26.641666666
49.841666666,30.852333333,26.745666666
50.153666666,31.052333333,27.041666666
50.500333333,31.289666666,27.271
51.031,31.505666666,27.708333333
51.468333333,32.151,27.903
52.001666666,32.492333333,28.025666666
52.401666666,32.809666666,28.369666666
53.028333333,33.135,28.567
53.548333333,33.455,29.015
53.999,33.927,29.228333333
54.300333333,36.876333333,29.353666666
54.905666666,36.985666666,29.660333333
55.215,37.305666666,29.895
56.055,37.596333333,30.340333333
56.489666666,37.825666666,30.545666666
57.055,38.313666666,30.660333333
57.431,38.633666666,30.980333333
58.081666666,38.953666666,31.191
58.585666666,39.180333333,31.633666666
59.041666666,39.631,31.841666666
59.348333333,39.961666666,31.964333333
59.969666666,40.268333333,32.273666666000004
60.297666666,40.503,32.500333333
61.153666666,40.972333333,32.956333333
61.577666666,41.295,33.161666666
62.148333333,41.609666666,33.281666666
62.516333333,41.839,33.615
63.156333333,42.300333333,33.815
63.625666666,42.628333333,34.271
64.065666666,42.937666666,34.495
64.383,43.159,34.615
64.95100000000001,43.628333333,34.929666666
65.263,43.953666666,35.156333333
66.124333333,44.503,35.607
66.551,44.615,35.815
67.153666666,44.820333333,35.943
67.516333333,45.279,36.281666666
68.119,45.916333333,36.473666666
68.604333333,46.127,36.945666666
69.033666666,46.596333333,37.156333333
69.372333333,47.223,37.279
69.959,47.447,37.596333333
70.279,48.057666666,37.820333333
71.127,48.409666666,38.289666666
71.553666666,48.719,38.495
72.18033333300001,49.020333333,38.628333333
72.548333333,49.823,38.948333333
73.132333333,50.545666666,39.172333333
73.625666666,51.305666666,39.500333333
74.057666666,51.524333333,39.620333333
74.385666666,51.756333333,39.836333333
74.991,51.961666666,39.953666666
75.295,52.156333333,40.260333333
76.127,52.380333333,40.495
76.553666666,52.596333333,40.953666666
77.148333333,53.052333333,41.151
77.484333333,53.239,41.287
78.116333333,53.337666666,41.599
78.617666666,53.548333333,41.828333333
79.04966666600001,53.647,42.284333333
79.367,53.868333333,42.489666666
79.991,53.969666666,42.617666666
80.297666666,54.055,42.940333333
81.121666666,54.279,43.172333333
81.553666666,54.479,43.625666666
82.148333333,54.577666666,43.828333333
82.561666666,54.788333333,43.956333333
83.068333333,54.887,44.273666666
83.553666666,55.097666666,44.492333333
83.999,55.199,44.940333333
84.316333333,56.167,45.161666666
84.889666666,56.356333333,45.281666666
85.204333333,56.793666666,45.593666666
85.545666666,57.007,45.812333333
86.012333333,57.321666666,46.255
86.423,57.433666666,46.460333333
87.001666666,57.633666666,46.583
87.332333333,58.063,46.897666666
87.967,58.252333333,47.116333333
88.473666666,58.684333333,47.564333333
88.903,58.887,47.769666666
89.223,59.207,47.895
89.836333333,59.343,48.196333333
90.148333333,59.543,48.415
90.468333333,59.865666666,48.852333333
90.951,59.977666666,49.049666666
91.383,60.180333333,49.177666666
92.004333333,60.620333333,49.489666666
92.332333333,60.809666666,49.705666666
92.943,61.244333333,50.148333333
93.439,61.439,50.359
93.881666666,61.895,50.489666666
94.196333333,62.081666666,50.785666666
94.828333333,62.289666666,51.009666666
95.132333333,62.497666666,51.449666666
95.449666666,62.684333333,51.649666666
95.945666666,62.892333333,51.772333333
96.433666666,63.116333333,52.076333333
96.996333333,63.316333333,52.289666666
97.300333333,63.639,52.615
97.951,63.727,52.724333333
98.441666666,63.817666666,52.935
98.895,63.927,53.063
99.201666666,64.04966666600001,53.356333333
99.831,64.225666666,53.575
100.135,64.340333333,53.903
100.481666666,64.505666666,53.996333333
100.945666666,64.633666666,54.204333333
101.388333333,64.95100000000001,54.311
101.983,67.663,54.601666666
102.300333333,67.876333333,54.815
102.945666666,68.100333333,55.231
103.439,68.289666666,55.423
103.881666666,68.479,55.548333333
104.204333333,68.697666666,55.820333333
104.825666666,68.908333333,56.039
105.143,69.111,56.484333333
105.977666666,69.329666666,56.671
106.417666666,69.527,56.801666666
106.967,69.972333333,57.108333333
107.303,70.631,57.316333333
107.916333333,71.236333333,57.652333333
108.420333333,71.431,57.756333333
108.852333333,71.868333333,57.956333333
109.167,72.495,58.079
109.772333333,72.697666666,58.361666666
110.071,73.148333333,58.575
110.889666666,73.625666666,59.017666666
111.319,73.729666666,59.217666666
111.905666666,73.935,59.345666666
112.239,74.388333333,59.652333333
112.839,74.868333333,59.863
113.327,74.975,60.188333333
113.729666666,75.167,60.300333333
114.031,75.625666666,60.503
114.607,76.119,60.631
114.913666666,76.217666666,60.929666666
115.263,76.401666666,61.132333333
115.721666666,76.855,61.577666666
116.140333333,77.463,61.777666666
116.689666666,77.655,61.897666666
117.044333333,78.103,62.207
117.641666666,78.711,62.417666666
118.111,78.916333333,62.721666666
118.540333333,79.367,62.831
118.847,79.855,63.033666666
119.433666666,79.969666666,63.153666666
119.732333333,80.167,63.425666666
120.055,80.615,63.644333333
120.524333333,81.223,64.073666666
120.953666666,81.409666666,64.257666666
121.228333333,81.860333333,64.375
121.793666666,82.041666666,64.676333333
122.396333333,82.148333333,64.871
122.863,82.353666666,65.292333333
123.271,82.604333333,65.508333333
123.577666666,82.852333333,65.625666666
124.153666666,83.097666666,65.892333333
124.447,83.303,66.105666666
124.764333333,83.423,66.540333333
125.252333333,83.593666666,66.751
125.671,83.671,66.860333333
126.292333333,83.868333333,67.167
126.585666666,84.063,67.369666666
127.183,84.281666666,67.716333333
127.665666666,84.476333333,67.812333333
128.089666666,84.569666666,68.009666666
128.39366666599997,84.775,68.127
128.991,84.873666666,68.401666666
129.28433333299998,85.084333333,68.612333333
129.61499999999998,85.700333333,69.031
130.084333333,85.801666666,69.212333333
130.521666666,85.897666666,69.335
131.089666666,85.996333333,69.641666666
131.39899999999997,86.100333333,69.831
132.00166666599998,86.188333333,70.273666666
132.45233333299998,86.295,70.481666666
132.88966666599998,86.396333333,70.609666666
133.18566666599995,86.487,70.905666666
133.76966666599998,86.580333333,71.119
134.084333333,86.69500000000001,71.551
134.84166666599998,86.777666666,71.751
135.26033333299998,86.879,71.857666666
135.812333333,86.996333333,72.17766666600001
136.12433333299998,87.329666666,72.364333333
136.70299999999995,87.975,72.831
137.18566666599995,88.121666666,73.124333333
137.596333333,88.457666666,73.393666666
137.91099999999997,88.767,73.620333333
138.473666666,89.204333333,74.076333333
138.77233333299998,89.399,74.377666666
139.54299999999998,89.705666666,74.641666666
139.972333333,89.812333333,74.847
140.503,90.460333333,75.313666666
140.833666666,90.652333333,75.617666666
141.40433333299998,90.967,75.897666666
141.855,91.065666666,76.105666666
142.26033333299998,91.684333333,76.572333333
142.56699999999998,91.881666666,76.873666666
143.111,92.193666666,77.145666666
143.391,92.297666666,77.340333333
143.72166666599998,92.937666666,77.815
144.17233333299998,93.124333333,78.121666666
144.572333333,93.441666666,78.399
145.12433333299998,93.551,78.609666666
145.44699999999995,94.185666666,79.052333333
146.020333333,94.383,79.361666666
146.476333333,94.689666666,79.649666666
146.873666666,94.799,79.852333333
147.16433333299997,95.433666666,80.324333333
147.70566666599998,95.639,80.620333333
147.991,95.951,80.900333333
148.75099999999998,96.049666666,81.105666666
149.16433333299997,96.684333333,81.545666666
149.689666666,96.895,81.841666666
150.009666666,97.207,82.129666666
150.569666666,97.313666666,82.324333333
151.017666666,97.940333333,82.796333333
151.40699999999998,98.145666666,83.092333333
151.69766666599998,98.447,83.353666666
152.217666666,98.559,84.007
152.511,99.193666666,84.313666666
153.28699999999998,99.380333333,84.583
153.70833333299998,99.700333333,84.783
154.241666666,99.817666666,85.212333333
154.54299999999998,100.441666666,85.404333333
155.10033333299998,100.641666666,85.524333333
155.553666666,100.959,85.815
155.96433333299998,101.060333333,86.012333333
156.252333333,101.692333333,86.417666666
156.807,101.881666666,86.620333333
157.108333333,102.212333333,86.729666666
157.436333333,102.311,87.028333333
157.873666666,102.511,87.231
158.292333333,102.935,87.647
158.77499999999998,103.124333333,87.855
159.108333333,103.447,87.975
159.671,103.548333333,88.265666666
160.111,103.761666666,88.471
160.51366666599998,104.201666666,88.911
160.804333333,104.388333333,89.119
161.348333333,104.719,89.228333333
161.628333333,104.823,89.532333333
161.961666666,105.028333333,89.716333333
162.42033333299997,105.476333333,90.145666666
162.812333333,105.655,90.359
163.39633333299997,106.028333333,90.468333333
163.70566666599998,106.257666666,90.759
164.244333333,106.463,90.964333333
164.71099999999998,106.668333333,91.383
165.12166666599998,106.873666666,91.599
165.412333333,107.063,91.703
166.012333333,107.281666666,92.009666666
166.31099999999998,107.476333333,92.204333333
166.63899999999998,107.681666666,92.647
167.05499999999998,108.073666666,92.860333333
167.42566666599998,108.423,92.967
167.93766666599998,108.719,93.241666666
168.265666666,109.028333333,93.460333333
168.833666666,109.327,93.780333333
169.295,109.745666666,93.876333333
169.68166666599998,111.188333333,94.095
169.96433333299998,111.404333333,94.201666666
170.49499999999998,111.615,94.519
170.77499999999998,111.815,94.708333333
171.087,112.004333333,95.140333333
171.535,112.212333333,95.356333333
171.921666666,112.417666666,95.460333333
172.48966666599998,113.009666666,95.735
172.788333333,113.105666666,95.953666666
173.340333333,113.196333333,96.377666666
