Dun,J1,J2
15.764333333,15.727,15.748333333
16.233666667,16.255,16.239
16.908333333,16.380333333,16.876333333
17.076333333,16.988333333,17.009666666
17.308333333,17.289666666000002,17.295
17.505666667,17.460333333,17.489666666
18.193666667,17.588333333,17.873666666000002
18.655,17.900333333,18.188333333
19.276333333,18.073666666,18.663
19.436333333,18.191,20.289666666
19.681666667,18.665666666,20.596333333
19.911,19.063,20.751
20.641666667,19.279,21.076333333
21.068333333,19.412333333,21.473666666
21.649666667,19.716333333,21.804333333
21.828333333,19.873666666,22.079
22.076333333,20.004333333,22.284333333
22.295,20.297666666,22.385666666
23.044333333,20.604333333,22.681666666
23.500333333,20.863,23.001666666
24.084333333,21.052333333,23.279
24.257666667,21.468333333,23.503
24.508333333,21.780333333,23.609666666
24.711,22.060333333,23.911
25.460333333,22.249666666,24.239
25.900333333,22.681666666,24.513666666
26.495,23.009666666,24.703
26.652333333,23.279,24.812333333
26.908333333,23.484333333,25.092333333
27.116333333,23.903,25.409666666
27.833666667,24.204333333,25.569666666
28.276333333,24.492333333,25.895
28.860333333,24.668333333,26.300333333
29.023,25.103,26.607
29.255,25.409666666,26.788333333
29.463,25.665666666,27.079
30.193666667,25.876333333,27.495
30.644333333,25.988333333,27.799
31.260333333,26.292333333,27.975
31.415,26.615,28.268333333
31.668333333,26.887,28.665666666
31.879,27.063,28.983
32.585666667,27.484333333,29.167
33.033666667,27.796333333,29.447
33.631,28.063,29.852333333
33.783,28.260333333,30.172333333
34.052333333,28.679,30.340333333
34.257666667,28.969666666,30.657666666
35.009666667,29.239,31.065666666
35.420333333,29.308333333,31.380333333
36.009666667,29.388333333,31.545666666
36.172333333,29.457666666,31.857666666
36.425666667,29.535,31.996333333
36.625666667,29.617666666,32.273666666000004
37.348333333,29.689666666,32.575
37.743,29.761666666,32.740333333
38.337666667,29.836333333,33.036333333
38.495,29.908333333,33.460333333
38.743,31.039,33.788333333
38.948333333,31.255,33.961666666
39.793666667,31.961666666,34.249666666
40.092333333,32.121666666,34.655
40.332333333,32.265666666,34.959
40.609666667,32.575,35.140333333
40.743,32.833666666,35.455
41.316333333,33.039,35.823
41.465666667,33.135,36.159
41.911,33.761666666,36.329666666
42.345666667,34.047,36.612333333
42.897666667,34.231,37.015
43.057666667,34.353666666,37.327
43.324333333,34.652333333,37.495
43.516333333,34.953666666000004,37.764333333
44.260333333,35.223,38.153666666
44.708333333,35.428333333,38.473666666
45.313666667,36.111,38.743
45.481666667,36.417666666,38.935
45.729666667,36.593666666,39.321666666
45.945666667,37.015,39.505666666
46.689666667,37.311,39.617666666
47.105666667,37.460333333,39.876333333
47.727,37.748333333,40.097666666
47.897666667,37.879,40.217666666
48.143,38.036333333,40.487
48.351,38.159,40.649666666
49.113666667,38.460333333,40.788333333
49.551,38.740333333,41.033666666
50.119,38.897666666,41.196333333
50.300333333,39.028333333,41.329666666
50.545666667,39.183,41.596333333
50.743,39.313666666,41.772333333
51.628333333,39.457666666,41.903
51.956333333,39.612333333,42.143
52.228333333,40.039,42.348333333
52.551,40.161666666,42.711
52.852333333,40.321666666,43.033666666
52.985666667,40.449666666,43.319
53.148333333,40.612333333,43.505666666
53.428333333,40.737666666,43.943
53.727,41.015,44.236333333
53.969666667,41.167,44.409666666
54.332333333,41.308333333,44.711
54.612333333,41.455,45.145666666
54.927,41.591,45.471
55.071,41.748333333,45.649666666
55.327,41.887,45.927
55.524333333,42.167,46.343
56.249666667,42.327,46.652333333
56.689666667,42.436333333,46.849666666
57.265666667,42.500333333,47.161666666
57.425666667,42.583,47.540333333
57.673666667,42.660333333,47.868333333
57.889666667,42.764333333,48.041666666
58.593666667,43.233666666,48.351
59.017666667,43.321666666,48.476333333
59.607,43.388333333,48.753666666
59.769666667,43.465666666,49.063
60.007,43.540333333,49.241666666
60.215,43.644333333,49.561666666
60.921666667,44.508333333,49.964333333
61.380333333,44.732333333,50.287
61.924333333,44.828333333,50.463
62.097666667,45.433666666,50.761666666
62.340333333,45.735,50.892333333
62.559,45.911,51.167
63.265666667,46.028333333,51.487
63.700333333,46.348333333,51.647
64.313666667,46.665666666,51.948333333
64.465666667,46.929666666,52.348333333
64.69233333300001,47.132333333,52.652333333
64.895,47.844333333,52.836333333
65.628333333,48.137666666,53.143
66.057666667,48.337666666,53.556333333
66.657666667,48.751,53.857666666
66.812333333,49.071,54.047
67.049666667,49.340333333,54.351
67.247,49.548333333,54.753666666
68.137666667,50.255,55.068333333
68.444333333,50.553666666,55.231
68.703,50.740333333,56.233666666
69.007,51.148333333,56.415
69.137666667,51.471,56.711
69.737666667,51.740333333,57.404333333
69.860333333,51.932333333,57.567
70.329666667,52.351,58.292333333
70.761666667,52.663,58.583
71.329666667,52.945666666,58.761666666
71.489666667,53.121666666,59.455
