Dun,J1,J2
2.164333333,2.977666666,0.103
2.4976666670000003,3.337666666,0.527
2.863,3.625666666,0.671
3.345666667,3.916333333,1.1909999999999998
3.617666667,4.361666666,1.367
4.095,4.825666666,1.657666666
4.383,5.143,2.148333333
4.697666667,5.415,2.516333333
5.153666667,5.852333333,2.647
5.415,6.455,3.127
5.852333333,6.889666666,3.300333333
6.159,7.167,3.583
6.465666667,7.284333332999999,4.049666665999999
6.921666666999999,7.881666666,4.375
7.196333333,8.212333333,4.511
7.617666667,8.652333333000001,4.951
7.924333333,8.921666666,5.111
8.231,9.065666666,5.383
8.687000000000001,9.353666666,5.836333333
8.948333333,9.633666666,6.167
9.361666667,9.783,6.287
9.660333333,10.049666666,6.732333333
9.961666667,10.185666666,6.972333333
10.401666667,10.377666666,7.161666666
10.676333333,10.639,7.601666666
11.121666667,10.903,7.908333333
11.393666667,11.063,8.033666666
11.676333333,11.343,8.471
12.108333333,11.500333333,8.628333333
12.359,11.759,8.876333333
12.777666667,11.889666666,9.313666666
13.068333333,12.079,9.623
13.337666667,12.311,9.756333333
13.767,12.481666666,10.220333333
14.007,12.732333333,10.385666666
14.420333333,13.316333333,10.631
14.708333333,13.719,11.065666666
14.988333333,13.972333333,11.364333333
15.420333333,14.249666666,11.489666666
15.657666667,14.401666666,11.919
16.055,14.969666666,12.079
16.324333333000002,15.372333333,12.324333333
16.591,15.772333333,12.737666666
17.041666667,16.188333333,13.012333333
17.265666667,16.281666666,13.143
17.681666667000002,16.471,13.572333333
17.977666667,16.572333333,13.809666666
18.239,16.977666666,13.964333333
18.652333333,17.383,14.375
18.873666667,17.489666666,14.663
19.241666667,17.623,14.791
19.513666667,17.796333333,15.212333333
19.788333333,17.903000000000002,15.356333333
20.217666667,18.079,15.604333333
20.455,18.185666666,16.017666666
20.828333333,18.593666666,16.292333333000002
21.095,18.991,16.409666666
21.380333333,19.404333333,16.671
21.799,19.505666666,16.825666666
22.041666667,19.665666666,16.972333333
22.407,19.777666666,17.209666666
22.668333333,20.180333333,17.476333333
22.937666667,20.412333333,17.620333333
23.319,20.655,17.908333333
23.572333333,20.812333333,18.023
23.953666667,21.343,18.433666666
24.217666667,21.471,18.580333333
24.479,21.607,18.823
24.900333333,21.735,19.076333333
25.137666667,21.852333333,19.228333333
25.511,21.975,19.503
25.772333333,22.105666666,19.625666666
26.055,22.239,19.881666666
26.460333333,22.380333333,20.036333333
26.681666667,22.895,20.188333333
27.039,22.975,20.423
27.321666667,23.055,20.652333333
27.575,23.172333333,20.809666666
27.967,23.327,21.065666666
28.204333333,23.572333333,21.196333333
28.588333333,23.796333333,21.433666666
28.844333333,24.007,21.588333333
29.100333333,24.223,21.812333333
29.492333333,24.407,21.980333333
29.743,24.596333333,22.372333333
30.084333333,24.711,22.641666666
30.353666667,24.873666666,22.761666666
30.591,25.100333333,23.164333333
31.004333333,25.247,23.284333333
31.241666667,25.487,23.537666666
31.609666667,26.036333333,23.791
31.879,26.420333333,23.927
32.137666667,26.521666666,24.207
32.495,26.641666666,24.329666666
32.735,26.764333333,24.743
33.100333333,27.575,24.884333333
33.372333333,27.927,25.116333333
33.633666667,28.049666666,25.353666666
34.015,28.167,25.500333333
34.244333333,28.300333333,25.753666666
34.609666667,29.100333333,25.876333333
34.871,29.324333333,26.137666666
35.135,29.473666666,26.271
35.503,29.681666666,26.465666666
35.748333333,29.823,26.660333333
36.103,30.604333333,27.031
