Dun,J1,J2
7.465666666,5.783,7.817666666
8.039,5.889666666,8.060333333
8.279,6.007,8.393666666000001
8.591000000000001,6.164333333,8.617666666
8.833666666000001,6.335,8.932333333
9.145666666,6.574999999999999,9.159
9.369666666,6.895,9.481666666
9.692333333,7.124333333,9.729666666
10.044333333,7.449666666,10.039
10.263,7.854999999999999,10.276333333
10.599,8.039,10.599
10.961666666,8.249666666000001,10.849666666
11.519,8.415000000000001,11.153666666
11.892333333,8.604333333000001,11.383
12.204333333,8.783000000000001,11.684333333
12.431,8.959000000000001,11.956333333
12.785666666,9.135,12.249666666
13.148333333,9.321666666,12.463
13.708333333,9.497666666,12.777666666
14.076333333,9.695,12.996333333
14.399,9.879,13.337666666
14.615,10.057666666,13.543
14.969666666,10.244333333,13.865666666
15.324333333,10.449666666,14.095
15.857666666,10.615,14.401666666
16.207,10.815,14.625666666
16.537666666,10.999,14.956333333
16.756333333,11.335,15.185666666
17.081666666,11.535,15.500333333
17.468333333,11.876333333,15.713666666
18.004333333,12.071,16.017666666
18.369666666,12.436333333,16.220333333
18.697666666,12.641666666,16.553666666
18.908333333,12.796333333,16.761666666
19.255,12.999,17.079
19.615,13.191,17.303
20.113666666,13.516333333,17.623
20.463,13.719,17.841666666000002
20.783,14.063,18.161666666
20.983,14.252333333,18.377666666
21.351,14.604333333,18.695
21.697666666,14.799,18.913666666
22.233666666,14.951,19.239
22.916333333,15.151,19.460333333
23.132333333,15.329666666,19.764333333
23.471,15.481666666,19.969666666
23.836333333,15.671,20.271
24.335,15.857666666,20.460333333
24.692333333,16.204333333,20.767
25.017666666,16.399,20.993666666
25.223,16.740333333,21.305666666
25.572333333,16.948333333,21.529666666
25.916333333,17.100333333000002,21.841666666
26.393666666,17.300333333,22.057666666
26.735,17.489666666,22.375
27.081666666,17.823,22.591
27.279,18.015,22.908333333
27.631,18.351,23.119
27.972333333,18.540333333,23.447
28.503,18.868333333,23.668333333
28.860333333,19.063,23.972333333
29.188333333,19.209666666,24.188333333
29.393666666,19.305666666,24.500333333
29.748333333,19.415,24.713666666
30.081666666,19.567,25.015
30.575,19.663,25.241666666
30.916333333,19.767,25.545666666
31.241666666,19.908333333,25.756333333
31.444333333,20.105666666,26.081666666
31.801666666,20.265666666,26.284333333
32.137666666,20.447,26.575
32.655,20.631,26.785666666
33.007,20.964333333,27.089666666
33.337666666000004,21.159,27.292333333
33.537666666,21.321666666,27.599
33.887,21.521666666,27.809666666
34.228333333,21.703,28.108333333
34.740333333,22.028333333,28.332333333
35.095,22.236333333,28.641666666
35.417666666,22.561666666,28.863
35.607,22.751,29.164333333
35.948333333,23.084333333,29.393666666
36.281666666,23.287,29.716333333
36.780333333,23.441666666,29.935
37.135,23.633666666,30.228333333
37.452333333,23.817666666,30.436333333
37.649666666,24.137666666,30.743
37.988333333,24.345666666,30.951
38.324333333,24.676333333,31.255
38.836333333,24.871,31.471
39.185666666,25.191,31.764333333
39.508333333,25.375,31.985666666
39.705666666,25.556333333,32.281666666
40.036333333,25.647,32.495
40.385666666,25.825666666,32.812333333
40.895,25.908333333,33.015
41.252333333,26.092333333,33.316333333
41.569666666,26.180333333,33.527
41.780333333,26.383,33.849666666
42.127,26.460333333,34.071
42.473666666,26.940333333,34.375
42.988333333,27.079,34.577666666
43.343,27.268333333,34.905666666
43.833666666,27.455,35.116333333
44.209666666,27.612333333,35.404333333000004
44.375,27.804333333,35.617666666
44.697666666,27.988333333,35.932333333
45.057666666,28.313666666,36.169666666
45.383,28.511,36.441666666
45.884333333,28.852333333,36.631
46.247,29.033666666,36.945666666
46.585666666,29.351,37.167
47.097666666,29.545666666,37.479
47.428333333,29.684333333,37.689666666
47.940333333,29.785666666,37.977666666
48.297666666,29.873666666,38.191
48.452333333,29.969666666,38.484333333
48.791,30.076333333,38.697666666
49.135,30.233666666,39.039
49.455,30.401666666,39.217666666
49.785666666,30.569666666,39.508333333
49.980333333,30.740333333,39.719
50.303,30.905666666,40.028333333
50.649666666,31.092333333,40.236333333
51.135,31.249666666,40.537666666
51.471,31.439,40.748333333
51.777666666,31.777666666,41.049666666
51.967,31.975,41.260333333
52.263,32.153666666,41.564333333
52.604333333,32.476333333,41.783
53.055,32.820333333,42.105666666
53.375,33.004333333,42.311
53.665666666,33.177666666,42.612333333
53.847,33.505666666,42.828333333
54.452333333,33.836333333,43.137666666
54.868333333,34.036333333,43.345666666
55.161666666,34.223,43.671
55.439,34.385666666,43.873666666
55.615,34.548333333,44.185666666
56.164333333,34.732333333,44.391
56.596333333,34.895,44.689666666
56.895,35.084333333000004,44.903
57.167,35.252333333,45.215
57.327,35.425666666,45.404333333
57.884333333,35.591,45.716333333
58.292333333,35.780333333,45.929666666
58.564333333,35.929666666,46.236333333
58.844333333,36.121666666,46.433666666
59.007,36.300333333,46.721666666
59.535,36.463,46.919
59.948333333,36.623,47.228333333
60.231,36.807,47.441666666
60.484333333,36.967,47.751
60.649666666,37.129666666,47.980333333
60.951,37.300333333,48.289666666
61.217666666,37.473666666,48.500333333
61.596333333,37.639,48.788333333
61.868333333,37.828333333,48.980333333
62.124333333,37.983,49.289666666
62.284333333,38.177666666,49.497666666
62.823,38.345666666,49.796333333
63.076333333,38.492333333,49.993666666
63.583,38.668333333,50.303
63.825666666,38.839,50.487
64.324333333,38.999,50.788333333
64.569666666,39.188333333,50.993666666
65.063,39.356333333,51.279
65.30833333300001,39.692333333,51.505666666
65.799,40.017666666,51.807
66.039,40.220333333,52.007
66.551,40.396333333,52.289666666
66.801666666,40.711,52.492333333
67.287,40.903,52.764333333
67.617666666,41.060333333,52.935
68.081666666,41.231,53.201666666
68.241666666,41.425666666,53.388333333
68.473666666,41.761666666,53.660333333
68.839,41.964333333,53.860333333
69.119,42.103,54.119
69.367,42.297666666,54.313666666
69.609666666,42.484333333,54.572333333
69.753666666,42.796333333,54.756333333
70.247,43.004333333,55.015
70.631,43.319,55.193666666
70.881666666,43.516333333,55.452333333
71.121666666,43.844333333,55.649666666
71.273666666,44.039,55.884333333
71.756333333,44.183,56.063
72.143,44.372333333,56.295
72.396333333,44.540333333,56.473666666
72.649666666,44.684333333,56.727
72.799,44.860333333,56.897666666
73.268333333,45.039,57.151
73.623,45.369666666,57.340333333
73.876333333,45.564333333,57.591
74.135,45.895,57.775
74.279,46.076333333,58.015
74.759,46.217666666,58.185666666
75.135,46.409666666,58.420333333
75.404333333,46.585666666,58.593666666
75.633666666,46.908333333,58.828333333
75.788333333,47.089666666,59.012333333
76.249666666,47.415,59.247
76.647,47.607,59.436333333
76.905666666,47.935,59.679
77.143,48.111,59.839
77.284333333,48.268333333,60.076333333
77.764333333,48.460333333,60.271
78.121666666,48.628333333,60.495
78.375,48.775,60.663
78.623,48.951,60.905666666
78.769666666,49.121666666,61.089666666
79.236333333,49.455,61.343
79.607,49.628333333,61.513666666
79.868333333,49.961666666,61.743
80.111,50.135,61.908333333
80.255,50.281666666,62.132333333
80.705666666,50.473666666,62.303
81.071,50.644333333,62.529666666
81.327,50.953666666,62.697666666
81.561666666,51.137666666,62.913666666
81.713666666,51.257666666,63.073666666
82.172333333,51.444333333,63.305666666
82.535,51.929666666,63.468333333
82.783,52.119,63.679
83.023,52.263,63.833666666
83.159,52.431,64.063
83.628333333,52.588333333,64.217666666
83.983,52.737666666,64.431
84.228333333,52.897666666,64.588333333
84.457666666,53.068333333,64.812333333
84.599,53.207,64.972333333
85.044333333,53.372333333,65.17766666600001
85.399,53.521666666,65.343
85.652333333,53.668333333,65.559
85.873666666,53.820333333,65.719
86.009666666,53.980333333,65.92166666600001
86.457666666,54.121666666,66.073666666
86.817666666,54.279,66.295
87.068333333,54.423,66.444333333
87.276333333,54.567,66.644333333
87.415,54.711,66.79366666600001
87.873666666,54.865666666,67.012333333
88.236333333,54.996333333,67.167
88.481666666,55.159,67.369666666
88.711,55.433666666,67.529666666
88.849666666,55.577666666,67.751
89.281666666,55.727,67.903
89.625666666,55.868333333,68.105666666
89.871,56.177666666,68.263
90.095,56.319,68.473666666
90.241666666,56.463,68.623
90.673666666,56.601666666,68.847
91.020333333,56.724333333,69.001666666
91.260333333,56.887,69.233666666
91.476333333,57.017666666,69.391
91.617666666,57.148333333,69.607
92.060333333,57.295,69.751
92.377666666,57.449666666,69.977666666
92.623,57.585666666,70.129666666
92.972333333,57.868333333,70.359
93.391,58.017666666,70.503
93.655,58.145666666,70.732333333
94.076333333,58.287,70.889666666
94.308333333,58.423,71.105666666
94.737666666,58.569666666,71.263
94.953666666,58.697666666,71.495
95.361666666,58.841666666,71.636333333
95.583,58.980333333,71.860333333
96.009666666,59.127,72.007
96.220333333,59.263,72.241666666
96.628333333,59.663,72.380333333
96.849666666,59.807,72.612333333
97.260333333,59.940333333,72.756333333
97.468333333,60.068333333,73.007
97.863,60.215,73.151
98.079,61.167,73.375
98.505666666,61.316333333,73.529666666
98.836333333,61.455,73.745666666
99.063,61.588333333,73.897666666
99.271,61.713666666,74.127
99.399,61.860333333,74.281666666
99.820333333,62.260333333,74.495
100.148333333,62.404333333,74.636333333
100.375,62.527,74.855
100.577666666,62.681666666,75.007
100.708333333,62.796333333,75.225666666
