Dun,J1,J2
13.132333333,12.121666666,13.135
14.137666667,12.292333333,13.756333333
14.823,12.417666666,13.964333333
15.679,12.636333333,14.449666666
15.815,13.095,15.116333333
15.996333333,13.761666666,15.311
16.201666667,14.807,15.791
16.457666667,14.996333333,15.996333333
16.649666667,15.129666666,16.156333333
16.961666667,15.343,16.668333333
17.279,15.796333333,16.820333333
17.439,16.009666666,17.113666666
17.729666667,16.468333333,17.313666666
18.071,16.583000000000002,17.452333333000002
18.391,16.660333333,17.916333333
18.596333333,16.969666666000002,18.068333333
19.239,17.439,18.385666666
19.388333333,17.615000000000002,18.604333333
19.673666667,17.735,18.737666666
20.033666667,17.943,19.231
20.529666667,18.380333333,19.356333333
20.663,19.025666666,19.676333333
20.967,19.223,19.881666666
21.319,20.015,20.023
21.831,20.183,20.511
21.964333333,20.313666666,20.652333333
22.428333333,20.503,20.959
22.585666667,20.953666666,21.161666666
23.113666667,21.601666666,21.311
23.551,21.791,21.793666666
24.505666667,22.241666666,21.932333333
25.017666667,22.604333333,22.244333333
25.188333333,22.759,22.463
25.673666667,22.889666666,22.591
26.116333333,23.089666666,23.081666666
27.041666667,23.529666666,23.217666666
27.559,24.177666666,23.548333333
27.721666667,24.375,23.751
28.188333333,25.145666666,23.879
28.636333333,25.316333333,24.385666666
29.615,25.449666666,24.508333333
30.140333333,25.636333333,24.817666666
30.292333333,26.095,25.020333333
30.748333333,26.705666666,25.180333333
31.089666667,26.775,25.636333333
31.231,26.868333333,25.777666666
31.409666667,26.951,26.105666666
31.609666667,27.068333333,26.303
31.868333333,27.231,26.436333333
32.063,27.367,26.929666666
32.369666667,27.527,27.055
32.671,27.687,27.359
32.828333333,27.844333333,27.540333333
33.119,27.972333333,27.695
33.465666667,28.167,28.180333333
33.783,28.623,28.319
33.983000000000004,29.265666666,28.655
34.977666667,29.476333333,28.857666666
35.161666667,30.265666666,28.988333333
36.380333333,30.436333333,29.476333333
37.012333333,30.561666666,29.612333333
37.217666667,30.756333333,29.921666666
37.516333333,31.204333333,30.113666666
37.809666667,31.863,30.276333333
38.092333333,32.065666666,30.769666666
38.945666667,32.511,30.911
39.908333333,32.839,31.233666666
40.377666667,33.001666666,31.433666666
40.540333333,33.135,31.564333333
41.049666667,33.332333333,32.060333333
41.519,33.785666666,32.199
42.463,34.447,32.508333333
42.953666667,34.639,32.692333333
43.119,35.076333333,32.841666666
43.623,35.425666666,33.135
44.084333333,35.599000000000004,33.324333333
44.265666667,35.735,33.463
44.436333333,35.929666666,33.788333333
44.537666667,36.359,33.999
44.684333333,37.023,34.151
44.892333333,37.215,34.468333333000004
45.196333333,37.647,34.665666666
45.519,37.991,34.793666666
45.807,38.153666666,35.108333333
46.623,38.279,35.313666666
47.591,38.473666666,35.452333333
48.084333333,38.916333333,35.924333333
48.247,39.553666666,36.060333333
