Dun,J1,J2
0.105666667,0.143,0.665666666
0.428333333,0.665666666,0.956333333
0.649666667,0.996333333,1.324333333
0.961666667,1.735,1.497666666
1.311,2.284333333,2.017666666
1.724333333,2.772333333,2.257666666
2.268333333,3.092333333,2.551
2.569666667,4.849666666,2.780333333
2.799,5.153666666,3.0736666660000003
3.092333333,5.900333333,3.4123333330000003
3.4123333330000003,6.903,3.583
3.841666667,8.543000000000001,3.793666666
4.340333332999999,9.097666666,4.089666665999999
4.625666667,10.169666666,4.308333332999999
4.839,10.716333333,4.598999999999999
5.145666667,11.209666666,4.825666666
5.471,12.527,5.111
5.873666666999999,12.604333333,5.441666666
6.399,12.740333333,5.622999999999999
6.959,12.823,5.844333333
8.007,13.924333333,6.116333333
8.559000000000001,14.276333333,6.348333332999999
9.092333333,14.825666666,8.561666666
9.420333333,15.327,9.095
9.780333333,15.929666666,9.425666666
10.164333333,16.116333333,9.764333333
10.684333333,16.324333333000002,9.937666666
11.207,16.860333333,10.161666666
11.535,16.948333333,10.465666666
11.844333333,17.135,10.687
12.233666667,17.335,10.985666666
12.775,17.959,11.201666666
13.041666667,18.137666666,11.508333333
13.268333333,18.353666666,11.847
13.564333333,18.855,12.025666666
13.884333333,18.940333333,12.249666666
14.292333333,19.127,12.535
14.831,19.337666666,12.751
15.319,19.956333333,13.047
15.617666667,20.124333333,13.260333333
15.943,20.340333333,13.559
16.327,20.833666666,13.903
16.836333333,20.919,14.079
17.161666667000002,21.095,14.311
17.356333333000002,21.319,14.588333333
17.644333333000002,21.940333333,14.809666666
17.937666667000002,22.119,15.103
18.337666667,22.329666666,15.311
18.857666667,22.833666666,15.623
19.148333333,22.916333333,15.937666666
19.351,23.089666666,16.121666666
19.631,23.308333333,16.335
19.945666667,23.919,16.628333333
20.327,24.089666666,17.121666666
20.855,24.308333333,17.335
21.332333333,24.809666666,17.631
21.609666667,24.892333333,17.964333333
21.927,25.073666666,18.137666666
22.313666667,25.281666666,18.356333333
22.825666667,25.889666666,18.625666666
23.327,26.063,18.857666666
23.905666667,26.271,19.129666666
24.295,26.759,19.335
24.809666667,26.855,19.625666666
25.300333333,27.033666666,19.953666666
25.879,27.249666666,20.127
26.263,27.769666666,20.329666666
26.777666667,27.857666666,20.612333333
27.260333333,28.028333333,20.833666666
27.836333333,28.508333333,21.129666666
28.236333333,28.580333333,21.327
28.724333333,28.724333333,21.615
29.199,28.804333333,21.937666666
29.788333333,30.444333333,22.113666666
30.183,30.527,22.324333333
30.684333333,30.657666666,22.604333333
31.156333333,30.764333333,22.812333333
31.729666667,30.913666666,23.103
32.084333333000004,31.132333333,23.303
32.548333333,31.388333333,23.599
33.023,31.471,23.911
33.577666667,31.604333333,24.095
33.948333333,31.705666666,24.297666666
34.401666667,31.863,24.588333333
34.865666667,32.087,24.799
35.436333333,32.324333333,25.076333333
35.809666667,32.404333333000004,25.281666666
36.303,32.545666666,25.575
36.796333333,32.636333333,25.905666666
37.353666667,32.804333333,26.076333333
37.753666667,33.015,26.284333333
38.215,33.265666666,26.567
38.695,33.337666666000004,26.775
39.271,33.479,27.060333333
39.636333333,33.564333333,27.255
40.135,33.727000000000004,27.537666666
40.628333333,33.943,27.849666666
41.191,34.161666666,28.015
41.588333333,34.233666666,28.231
42.055,34.396333333,28.500333333
42.532333333,34.881666666,28.724333333
43.097666667,35.468333333000004,28.993666666
43.479,36.335,29.209666666
43.967,36.788333333,29.500333333
44.455,37.284333333,29.823
45.025666667,37.393666666,30.004333333
45.399,37.545666666,30.212333333
45.884333333,37.729666666,30.505666666
46.369666667,37.823,30.716333333
46.937666667,38.007,30.969666666
47.305666667,38.201666666,31.153666666
47.788333333,39.276333333,31.428333333
48.241666667,39.644333333,31.729666666
48.812333333,40.612333333,31.887
49.169666667,41.116333333,32.092333333
49.652333333,41.217666666,32.351
50.105666667,41.369666666,32.575
50.665666667,41.561666666,32.820333333
51.020333333,41.665666666,33.012333333
51.487,41.841666666,33.295
51.951,42.041666666,33.601666666
52.508333333,42.535,33.753666666
52.876333333,43.047,33.959
53.351,43.111,34.199
53.812333333,43.479,34.420333333
54.364333333,43.996333333,34.655
54.713666667,44.447,34.857666666
55.177666667,44.937666666,35.143
55.641666667,45.049666666,35.455
56.212333333,45.207,35.628333333
56.580333333,45.407,35.836333333
57.033666667,45.505666666,36.105666666
57.503,45.676333333,36.308333333
58.055,45.879,36.583
58.415,46.364333333,36.777666666
58.879,46.945666666,37.052333333
59.329666667,47.297666666,37.375
59.879,47.868333333,37.545666666
60.249666667,48.241666666,37.756333333
60.727,48.809666666,38.020333333
61.172333333,48.948333333,38.220333333
61.719,49.177666666,38.489666666
62.079,49.751,38.684333333
62.567,50.121666666,38.967
63.039,50.356333333,39.292333333
63.593666667,50.439,39.455
63.969666667,50.564333333,39.668333333
64.425666667,50.665666666,39.940333333
64.887,50.812333333,40.153666666
65.457666667,51.015,40.423
65.801666667,51.585666666,40.623
66.292333333,51.940333333,40.903
66.748333333,52.537666666,41.212333333
67.313666667,52.705666666,41.380333333
67.679,52.892333333,41.596333333
68.140333333,53.447,41.852333333
68.620333333,53.809666666,42.049666666
69.159,54.055,42.324333333
69.513666667,54.135,42.519
69.993666667,54.257666666,42.807
70.463,54.356333333,43.116333333
71.028333333,54.508333333,43.279
71.399,54.713666666,43.503
71.860333333,55.273666666,43.764333333
72.327,55.652333333,43.985666666
72.873666667,56.236333333,44.247
73.212333333,56.391,44.447
73.700333333,56.561666666,44.727
74.188333333,56.633666666,45.047
74.745666667,57.039,45.217666666
75.100333333,57.143,45.425666666
75.56433333300001,57.295,45.673666666
76.031,57.476333333,45.876333333
76.572333333,57.545666666,46.145666666
76.932333333,58.063,46.345666666
77.399,58.209666666,46.639
77.873666667,58.393666666,46.937666666
78.409666667,58.876333333,47.113666666
78.780333333,58.969666666,47.313666666
79.244333333,59.127,47.580333333
79.711,59.329666666,47.783
80.249666667,59.815,48.049666666
80.617666667,59.900333333,48.244333333
81.08166666700001,60.063,48.516333333
81.56433333300001,60.255,48.823
82.095,60.508333333,48.996333333
82.463,60.583,49.199
82.929666667,60.719,49.436333333
83.404333333,60.791,49.647
83.956333333,61.644333333,49.916333333
84.297666667,61.745666666,50.095
84.759,62.591,50.380333333
85.207,63.047,50.687
85.745666667,63.529666666,50.849666666
86.113666667,63.620333333,51.052333333
86.572333333,63.785666666,51.300333333
87.033666667,63.956333333,51.511
87.575,64.052333333,51.767
87.913666667,64.215,51.953666666
88.399,64.417666666,52.225666666
88.852333333,64.903,52.527
89.385666667,65.452333333,52.689666666
89.719,66.30833333300001,52.892333333
90.177666667,66.761666666,53.148333333
90.612333333,67.239,53.353666666
91.127,67.343,53.628333333
91.495,67.503,53.815
91.927,67.684333333,54.100333333
92.385666667,67.780333333,54.412333333
92.913666667,67.940333333,54.551
93.263,68.145666666,54.753666666
93.732333333,68.612333333,55.023
94.196333333,69.089666666,55.233666666
94.721666667,69.172333333,55.481666666
95.076333333,69.537666666,55.663
95.519,70.001666666,55.943
95.631,70.479,56.252333333
95.788333333,70.956333333,56.401666666
96.036333333,71.055,56.604333333
96.201666667,71.209666666,56.849666666
96.484333333,71.388333333,57.305666666
96.655,71.484333333,57.487
96.948333333,71.639,57.761666666
97.260333333,71.849666666,58.057666666
97.721666667,72.337666666,58.217666666
98.252333333,72.852333333,58.417666666
98.617666667,73.217666666,58.671
99.055,73.713666666,59.135
99.508333333,74.175,59.321666666
100.041666667,74.743,59.591
100.372333333,74.908333333,59.889666666
100.820333333,75.113666666,60.055
101.279,76.039,60.260333333
101.825666667,76.591,60.519
102.183,76.740333333,60.721666666
102.628333333,76.953666666,60.975
103.076333333,77.43633333300001,61.164333333
103.599,77.876333333,61.444333333
103.967,78.43900000000001,61.748333333
104.417666667,78.593666666,61.913666666
104.849666667,78.804333333,62.121666666
105.388333333,79.297666666,62.383
105.748333333,79.740333333,62.849666666
106.225666667,80.284333333,63.036333333
106.681666667,80.444333333,63.316333333
107.209666667,80.647,63.625666666
107.559,81.119,63.788333333
108.009666667,81.572333333,63.993666666
108.468333333,82.127,64.252333333
108.975,82.279,64.431
109.332333333,82.503,64.703
109.793666667,83.399,64.895
110.244333333,83.841666666,65.161666666
110.788333333,83.948333333,65.457666666
111.132333333,84.092333333,65.623
111.588333333,84.559,65.82300000000001
112.047,84.628333333,66.087
112.577666667,84.767,66.292333333
112.913666667,84.841666666,66.559
113.359,86.375,66.767
113.825666667,86.449666666,67.033666666
114.332333333,86.585666666,67.332333333
114.679,86.657666666,67.495
115.129666667,87.279,67.69500000000001
115.569666667,87.345666666,67.948333333
116.081666667,87.481666666,68.156333333
116.428333333,87.553666666,68.401666666
116.881666667,88.18033333300001,68.607
117.332333333,88.244333333,68.876333333
117.828333333,88.388333333,69.183
118.177666667,88.452333333,69.351
118.636333333,89.081666666,69.553666666
119.063,89.148333333,69.815
119.580333333,89.295,70.007
119.943,89.356333333,70.284333333
120.391,89.975,70.473666666
120.828333333,90.047,70.745666666
121.348333333,90.167,71.033666666
121.708333333,90.239,71.207
122.159,90.679,71.409666666
122.607,90.855,71.660333333
123.137666667,91.049666666,71.857666666
123.468333333,91.292333333,72.116333333
123.937666667,91.481666666,72.30833333300001
124.372333333,91.729666666,72.577666666
124.900333333,91.921666666,72.881666666
125.244333333,92.372333333,73.04966666600001
125.652333333,92.865666666,73.508333333
126.052333333,92.935,73.708333333
126.612333333,93.767,73.975
126.945666667,94.199,74.167
127.417666667,94.647,74.444333333
127.863,94.740333333,74.735
128.39899999999997,94.884333333,74.903
128.756333333,95.060333333,75.103
129.18833333299995,95.145666666,75.369666666
129.644333333,95.308333333,75.831
130.16433333299997,95.492333333,76.023
130.500333333,95.953666666,76.297666666
130.93766666699997,96.433666666,76.593666666
131.041666667,96.495,76.759
131.204333333,96.828333333,76.956333333
131.49233333299998,97.300333333,77.207
131.647,97.716333333,77.409666666
131.927,98.185666666,77.673666666
132.095,98.292333333,77.868333333
132.38299999999998,98.428333333,78.140333333
132.70299999999995,98.607,78.441666666
133.15366666699998,98.705666666,78.607
133.673666667,98.860333333,78.796333333
134.023,99.049666666,79.071
134.49499999999998,99.511,79.281666666
134.575,100.020333333,79.524333333
134.92166666699998,100.396333333,79.724333333
135.465666667,100.857666666,79.993666666
135.815,101.276333333,80.295
136.24166666699998,101.759,80.449666666
136.348333333,101.860333333,80.652333333
136.68966666699998,102.004333333,80.905666666
137.233666667,102.177666666,81.119
137.572333333,102.263,81.367
137.98299999999998,102.420333333,81.551
138.08166666699998,102.625666666,81.817666666
138.415,103.073666666,82.116333333
138.924333333,103.623,82.281666666
139.273666667,103.777666666,82.479
139.67899999999997,103.969666666,82.737666666
140.10033333299998,104.785666666,82.943
140.623,104.884333333,83.201666666
140.96699999999998,105.420333333,83.396333333
141.367,105.577666666,83.665666666
141.761666667,105.772333333,83.961666666
142.273666667,106.671,84.124333333
142.609666667,107.220333333,84.324333333
143.001666667,107.361666666,84.56433333300001
143.38566666699998,107.575,84.767
143.87099999999998,108.481666666,85.009666666
144.18833333299995,109.015,85.209666666
144.56433333299998,109.159,85.479
144.96433333299998,109.367,85.783
145.439,110.263,85.943
145.761666667,110.809666666,86.137666666
146.156333333,110.959,86.401666666
146.551,111.156333333,86.839
147.00966666699998,111.623,87.036333333
147.340333333,112.047,87.303
147.72966666699998,112.580333333,87.591
148.12699999999998,112.729666666,87.737666666
148.56699999999998,112.937666666,87.937666666
148.89233333299998,113.369666666,88.183
149.268333333,113.460333333,88.385666666
149.66033333299998,113.607,88.633666666
150.108333333,113.804333333,88.825666666
150.42299999999997,114.239,89.100333333
150.817666667,114.337666666,89.391
151.20166666699998,114.487,89.543
151.668333333,114.679,89.745666666
151.977666667,115.119,89.993666666
152.348333333,115.215,90.191
152.72966666699998,115.375,90.428333333
153.180333333,115.580333333,90.620333333
153.476333333,116.009666666,90.881666666
153.84699999999998,116.124333333,91.167
154.220333333,116.257666666,91.321666666
154.66033333299998,116.436333333,91.516333333
154.972333333,116.508333333,91.751
155.343,116.884333333,91.948333333
155.721666667,116.967,92.193666666
156.14833333299998,117.121666666,92.380333333
156.441666667,117.300333333,92.647
156.815,117.775,92.943
157.19366666699997,117.855,93.097666666
157.633666667,118.004333333,93.292333333
157.94299999999998,118.417666666,93.540333333
158.30833333299998,118.489666666,93.740333333
158.70833333299998,118.604333333,93.991
159.137666667,118.679,94.185666666
159.45499999999998,120.207,94.444333333
159.82566666699998,120.409666666,94.737666666
160.209666667,120.492333333,94.900333333
160.65233333299997,121.097666666,95.095
160.96433333299998,121.308333333,95.332333333
161.340333333,121.383,95.761666666
161.72433333299998,121.967,95.953666666
162.159,122.031,96.212333333
162.465666667,122.191,96.516333333
162.817666667,122.263,96.665666666
163.18833333299995,122.839,96.868333333
163.631,122.905666666,97.089666666
163.93766666699997,123.071,97.543
164.292333333,123.137666666,97.719
164.66299999999998,123.775,97.988333333
165.097666667,123.943,98.276333333
165.40433333299998,124.937666666,98.436333333
165.77233333299998,125.212333333,98.631
166.14833333299998,125.431,98.863
166.577666667,125.665666666,99.057666666
166.89233333299998,126.532333333,99.303
167.257666667,126.596333333,99.505666666
167.644333333,126.948333333,99.767
168.073666667,127.425666666,100.063
168.391,127.871,100.215
168.740333333,128.32966666599998,100.412333333
169.12699999999998,128.41766666599997,100.655
169.553666667,128.575,100.860333333
169.865666667,128.735,101.105666666
170.207,128.815,101.289666666
170.577666667,128.975,101.551
171.039,129.18566666599995,101.831
171.33233333299998,129.65499999999997,101.993666666
171.68433333299998,130.095,102.185666666
172.05766666699998,130.16699999999997,102.431
172.503,130.51899999999998,102.633666666
172.804333333,130.999,102.879
173.183,131.41766666599997,103.068333333
173.556333333,131.876333333,103.329666666
173.991,131.96433333299998,103.628333333
174.28699999999998,132.12166666599998,103.783
174.66299999999998,132.279,103.983
175.047,132.369666666,104.228333333
175.47366666699995,132.51633333299998,104.436333333
175.77499999999998,132.713666666,104.676333333
176.14299999999997,133.14299999999997,104.863
176.551,133.70033333299995,105.124333333
176.972333333,134.057666666,105.412333333
177.271,134.93766666599998,105.572333333
177.63633333299998,135.46833333299998,105.764333333
178.025666667,135.804333333,106.025666666
178.463,136.249666666,106.220333333
178.761666667,136.67633333299997,106.473666666
179.121666667,137.132333333,106.657666666
179.231,137.23899999999998,106.927
179.375,137.38299999999998,107.228333333
179.59099999999998,137.551,107.385666666
179.732333333,137.63899999999998,107.585666666
179.96433333299998,137.785666666,107.828333333
180.089666667,137.975,108.020333333
180.335,138.39899999999997,108.279
180.604333333,138.94299999999998,108.468333333
180.999,139.087,108.732333333
181.428333333,139.244333333,109.015
181.735,139.324333333,109.180333333
182.089666667,139.47099999999998,109.380333333
182.455,139.668333333,109.623
182.889666667,140.087,109.823
183.183,140.641666666,110.079
183.521666667,140.785666666,110.255
183.900333333,140.92966666599995,110.524333333
184.327,141.00699999999998,110.807
184.625666667,141.14566666599998,110.967
184.969666667,141.33233333299998,111.167
185.340333333,141.761666666,111.412333333
185.769666667,142.28166666599998,111.599
186.068333333,142.42833333299998,111.852333333
186.415,142.56166666599998,112.052333333
186.793666667,142.64966666599997,112.311
187.231,142.785666666,112.588333333
187.527,142.95633333299998,112.756333333
187.884333333,143.375,112.948333333
188.257666667,143.47099999999998,113.180333333
188.679,143.604333333,113.385666666
188.964333333,143.855,113.623
189.316333333,143.991,113.812333333
189.673666667,144.14299999999997,114.060333333
190.095,144.228333333,114.348333333
190.383,144.367,114.505666666
190.737666667,144.548333333,114.692333333
191.079,144.95899999999995,114.937666666
191.479,145.44699999999995,115.137666666
191.767,145.716333333,115.372333333
192.135,146.135,115.553666666
192.492333333,146.54033333299998,115.815
192.884333333,147.041666666,116.111
193.177666667,147.303,116.271
193.527,147.72433333299998,116.465666666
193.884333333,148.111,116.711
194.273666667,148.604333333,116.889666666
194.564333333,148.873666666,117.145666666
194.911,149.26299999999998,117.324333333
195.268333333,150.12699999999998,117.577666666
195.668333333,150.412333333,117.860333333
195.937666667,150.81766666599998,118.012333333
196.292333333,151.19099999999997,118.449666666
196.639,151.59099999999998,118.649666666
197.041666667,151.68699999999998,118.863
197.319,151.812333333,119.063
197.673666667,151.94299999999998,119.321666666
198.012333333,152.02833333299998,119.609666666
198.420333333,152.14833333299998,119.767
198.687,152.31099999999998,120.209666666
199.052333333,153.180333333,120.423
199.391,153.460333333,120.649666666
199.780333333,153.855,120.839
200.057666667,154.225666666,121.087
200.417666667,154.689666666,121.377666666
200.772333333,154.81766666599998,121.527
201.169666667,154.961666666,121.961666666
201.439,155.72433333299998,122.151
201.785666667,156.16166666599997,122.407
202.140333333,156.44166666599995,122.593666666
202.529666667,156.863,122.852333333
202.807,157.19633333299998,123.143
203.140333333,157.67633333299997,123.295
203.492333333,157.95366666599998,123.489666666
203.871,158.369666666,123.735
204.151,158.70566666599998,123.929666666
204.489666667,159.19099999999997,124.172333333
204.844333333,159.463,124.361666666
205.255,159.887,124.628333333
205.508333333,160.220333333,124.913666666
205.860333333,160.68166666599998,125.076333333
206.212333333,160.951,125.271
206.617666667,161.364333333,125.508333333
206.905666667,161.72699999999998,125.924333333
207.241666667,162.19899999999998,126.103
207.591,162.321666666,126.353666666
207.988333333,162.45233333299998,126.639
208.265666667,162.65233333299997,126.793666666
208.623,162.82033333299998,126.985666666
208.967,163.647,127.215
209.369666667,163.785666666,127.420333333
209.649666667,163.91633333299998,127.655
209.972333333,163.991,127.839
210.324333333,164.12433333299998,128.10299999999998
210.719,164.28699999999998,128.391
211.007,165.12166666599998,128.553666666
211.332333333,165.252333333,128.74566666599998
211.665666667,165.412333333,128.985666666
212.068333333,165.852333333,129.18566666599995
212.348333333,165.969666666,129.42566666599998
212.673666667,166.14566666599998,129.620333333
213.012333333,166.593666666,129.879
213.399,166.86566666599998,130.16966666599998
213.657666667,167.247,130.327
213.983,167.620333333,130.532333333
214.321666667,167.999,130.76966666599998
214.705666667,168.10033333299998,130.96699999999998
214.959,168.21233333299998,131.22299999999998
215.279,168.35899999999998,131.39899999999997
215.591,168.44166666599995,131.65499999999997
215.951,168.56699999999998,131.951
216.212333333,168.740333333,132.10299999999998
