Dun,J1,J2
11.833666666,9.825666666,11.041666666
12.271,10.033666666,11.247
12.615,10.177666666,11.409666666
13.244333333,10.441666666,11.644333333
13.831,10.617666666,11.865666666
14.305666666,11.020333333,12.257666666
14.745666666,11.225666666,12.481666666
15.063,11.372333333,12.633666666
15.676333333,11.631,12.887
16.289666666000002,11.836333333,13.111
16.745666666,11.988333333,13.487
17.172333333,12.255,13.711
17.492333333,12.473666666,13.876333333
18.124333333,12.617666666,14.140333333
18.732333333,12.887,14.359
19.191,13.079,14.695
19.615,13.228333333,14.924333333
19.951,13.372333333,15.076333333
20.567,13.503,15.329666666
21.161666666,13.679,15.559
21.617666666,13.839,15.945666666
22.031,14.092333333,16.161666666000002
22.361666666,14.289666666,16.324333333000002
22.972333333,14.721666666,16.561666666
23.551,14.929666666,16.764333333
24.001666666,15.068333333,17.129666666000002
24.425666666,15.327,17.377666666
24.780333333,15.508333333,17.537666666
25.375,15.924333333,17.791
25.969666666,16.140333333,17.996333333
26.396333333,16.284333333,18.353666666
26.809666666,16.545666666,18.580333333
27.143,16.737666666,18.745666666
27.577666666,17.137666666,18.977666666
27.740333333,17.353666666000002,19.177666666
28.356333333,17.505666666,19.567
28.767,17.761666666,19.801666666
29.177666666,17.943,19.967
29.527,18.372333333,20.220333333
29.972333333,18.583,20.433666666
30.137666666,18.727,20.804333333
30.719,18.985666666,21.017666666
31.151,19.175,21.188333333
31.564333333,19.583,21.423
31.908333333,19.788333333,21.639
32.361666666,19.937666666,21.993666666
32.537666666,20.196333333,22.201666666
33.132333333,20.380333333,22.361666666
33.577666666,20.673666666,22.615
33.980333333,20.809666666,22.825666666
34.351,20.991,23.204333333
34.793666666,21.145666666,23.415
34.967,21.391,23.585666666
35.559,21.591,23.823
35.999,21.871,24.039
36.404333333,22.009666666,24.412333333
36.785666666,22.209666666,24.631
37.236333333,22.356333333,24.796333333
37.401666666,22.476333333,25.028333333
38.399,22.612333333,25.231
38.807,22.796333333,25.599
39.161666666,22.940333333,25.804333333
39.601666666,23.073666666,25.977666666
39.772333333,23.199,26.207
40.353666666,23.393666666,26.425666666
40.788333333,23.561666666,26.788333333
41.204333333,24.004333333,27.007
41.540333333,24.601666666,27.172333333
41.972333333,24.764333333,27.409666666
42.145666666,25.196333333,27.596333333
42.743,25.351,27.977666666
43.161666666,25.780333333,28.183
43.580333333,25.969666666,28.361666666
43.908333333,26.409666666,28.596333333
44.327,26.983,28.796333333
44.487,27.132333333,29.172333333
45.044333333,27.569666666,29.404333333
45.452333333,27.740333333,29.572333333
45.855,28.164333333,29.801666666
46.183,28.340333333,29.993666666
46.572333333,28.764333333,30.361666666
46.751,29.385666666,30.564333333
47.327,29.668333333,30.735
47.897666666,29.961666666,30.948333333
48.311,30.105666666,31.169666666
48.700333333,30.247,31.556333333
49.572333333,30.367,31.785666666
49.996333333,30.545666666,31.935
50.399,30.716333333,32.164333333
50.727,31.129666666,32.383
51.127,32.361666666,32.772333333
51.289666666,32.759,32.991
51.855,32.969666666,33.156333333
52.281666666,33.121666666,33.372333333
52.665666666,33.385666666,33.612333333
52.977666666,33.559,33.988333333
53.391,34.924333333,34.204333333
53.561666666,35.023,34.361666666
54.143,35.124333333,34.604333333
54.559,35.249666666,34.812333333
54.948333333,35.428333333,35.201666666
55.268333333,35.631,35.393666666
55.671,35.801666666,35.561666666
55.828333333,35.999,35.793666666
56.375,37.212333333,36.023
56.772333333,37.351,36.423
57.167,37.516333333,36.625666666
57.521666666,37.799,36.783
57.881666666,37.964333333,37.025666666
58.049666666,38.217666666,37.233666666
58.609666666,38.433666666,37.593666666
59.012333333,38.561666666,37.812333333
59.412333333,38.857666666,37.983
59.716333333,39.132333333,38.215
60.113666666,39.433666666,38.423
60.284333333,39.732333333,38.793666666
60.799,40.017666666,39.015
61.204333333,40.329666666,39.172333333
61.588333333,40.777666666,39.407
61.895,41.780333333,39.628333333
62.289666666,41.975,40.004333333
62.447,42.380333333,40.193666666
62.991,42.580333333,40.361666666
63.383,42.721666666,40.601666666
63.788333333,42.967,40.812333333
64.092333333,43.137666666,41.185666666
64.473666666,43.281666666,41.404333333
64.625666666,43.537666666,41.545666666
65.137666666,43.740333333,41.793666666
65.548333333,43.884333333,42.015
65.92166666600001,44.127,42.396333333
66.236333333,44.303,42.593666666
66.617666666,44.436333333,42.759
66.777666666,44.697666666,42.972333333
67.319,44.895,43.185666666
67.713666666,45.036333333,43.535
68.100333333,45.271,43.740333333
68.380333333,45.441666666,43.884333333
68.761666666,45.572333333,44.121666666
68.92166666600001,45.823,44.332333333
69.452333333,46.023,44.679
69.849666666,46.161666666,44.879
70.220333333,46.401666666,45.039
70.532333333,46.572333333,45.257666666
70.908333333,46.713666666,45.460333333
71.065666666,46.847,45.809666666
71.583,46.991,46.017666666
71.959,47.164333333,46.175
72.348333333,47.305666666,46.399
72.647,47.548333333,46.599
73.012333333,47.719,46.956333333
73.175,47.855,47.156333333
73.681666666,48.113666666,47.319
74.055,48.300333333,47.540333333
74.43633333300001,48.436333333,47.743
74.745666666,48.687,48.100333333
75.108333333,48.871,48.308333333
75.279,49.015,48.471
75.801666666,49.153666666,48.703
76.161666666,49.287,48.897666666
76.519,49.460333333,49.241666666
76.825666666,49.601666666,49.447
77.30833333300001,49.833666666,49.601666666
77.673666666,50.009666666,49.836333333
77.82300000000001,50.159,50.028333333
78.028333333,50.401666666,50.375
78.540333333,50.591,50.577666666
78.833666666,50.721666666,50.727
79.300333333,50.961666666,50.959
