Dun,J1,J2
6.071,2.740333333,4.113666665999999
6.383,3.393666666,4.431
6.716333333,3.631,4.751
7.025666665999999,3.716333333,4.948333333
7.223,3.804333333,5.417666666
7.548333332999999,4.073666665999999,5.745666666
7.961666665999999,4.396333332999999,6.044333333
8.601666666,4.710999999999999,6.265666666
8.929666666000001,4.943,6.590999999999999
9.257666666,5.028333333,6.705666666
9.559,5.716333333,7.023
9.820333333,6.044333333,7.319
10.529666666,6.257666666,7.532333332999999
11.095,6.361666666,7.870999999999999
11.425666666,6.702999999999999,7.980333333
11.777666666,7.020333333,8.295
12.084333333,7.244333332999999,8.585666666
12.287,7.324333332999999,8.801666666000001
12.583,7.532333332999999,9.127
13.001666666,7.782999999999999,9.257666666
13.631,8.055,9.564333333
13.959,8.284333333000001,9.855
14.239,8.500333333,10.065666666
14.524333333,8.596333333,10.500333333
14.727,8.801666666000001,10.809666666
15.023,9.081666666,11.103
15.487,9.393666666,11.324333333
16.095,9.716333333,11.641666666
16.425666666,10.031,11.759
16.780333333,10.356333333,12.068333333
17.009666666,10.679,12.356333333
17.255,10.996333333,12.564333333
17.564333333,11.316333333,12.879
18.023,11.612333333,13.009666666
18.641666666,11.932333333,13.308333333
18.956333333,12.236333333,13.604333333
19.305666666,12.564333333,13.809666666
19.628333333,12.860333333,14.124333333
19.828333333,13.183,14.247
20.148333333,13.599,14.543
20.593666666,13.799,14.828333333
21.249666666,13.975,15.028333333
21.583,14.223,15.351
21.927,14.415,15.473666666
22.204333333,14.636333333,15.783
22.455,14.836333333,16.081666666
22.740333333,15.039,16.292333333000002
23.177666666,15.809666666,16.623
23.855,15.905666666,16.732333333
24.127,15.999,17.057666666
24.476333333,16.113666666,17.351
24.759,16.191,17.564333333
24.964333333,23.817666666,18.009666666
25.252333333,23.919,18.324333333
25.681666666,24.009666666,18.625666666
26.257666666,24.127,18.847
26.567,24.324333333,19.175
26.897666666,24.441666666,19.303
27.209666666,24.636333333,19.620333333
27.412333333,24.740333333,19.913666666
27.703,24.967,20.135
28.156333333,25.047,20.596333333
28.775,25.260333333,20.916333333
29.092333333,25.369666666,21.217666666
29.401666666,25.441666666,21.441666666
29.689666666,25.652333333,21.772333333
29.889666666,25.863,21.895
30.185666666,25.948333333,22.223
30.623,26.148333333,22.524333333
31.260333333,26.249666666,22.745666666
31.551,26.460333333,23.201666666
31.865666666,27.079,23.524333333
32.169666666,27.399,23.836333333
32.385666666,27.697666666,24.065666666
32.676333333,27.983,24.479
33.124333333,28.769666666,24.777666666
33.713666666,28.967,25.055
34.028333333,29.177666666,25.255
34.348333333,29.377666666,25.583
34.644333333,29.903,25.687
34.841666666,29.993666666,25.983
35.127,30.196333333,26.265666666
35.545666666,30.415,26.476333333
36.135,30.628333333,26.775
36.447,31.233666666,26.897666666
36.772333333,31.431,27.204333333
37.073666666,31.655,27.500333333
37.268333333,31.873666666,27.711
37.575,32.372333333,28.148333333
38.036333333,32.463,28.444333333
38.663,32.665666666,28.756333333
38.959,32.887,28.961666666
39.268333333,33.100333333,29.287
39.559,33.705666666,29.399
39.751,33.921666666,29.700333333
40.047,34.004333333,29.993666666
40.497666666,34.212333333000004,30.201666666
41.116333333,34.335,30.532333333
41.409666666,34.404333333000004,30.633666666
41.732333333,34.620333333,30.945666666
42.020333333,34.823,31.244333333
42.209666666,34.911,31.449666666
42.524333333,35.119,31.769666666
42.961666666,35.228333333,31.884333333
43.569666666,35.316333333,32.180333333
43.865666666,35.521666666,32.479
44.177666666,35.721666666,32.673666666
44.473666666,35.817666666,32.991
44.639,36.020333333,33.105666666
44.956333333,36.119,33.415
45.388333333,36.220333333,33.719
46.009666666,36.316333333,33.935
46.316333333,36.428333333,34.241666666
46.633666666,36.508333333,34.361666666
46.940333333,38.031,34.655
47.137666666,38.617666666,34.937666666
47.417666666,38.836333333,35.135
47.847,38.927,35.449666666
48.457666666,38.999,35.559
48.756333333,39.553666666,36.132333333
49.071,40.055,36.345666666
49.367,40.164333333,36.647
49.545666666,40.479,36.767
49.849666666,40.783,37.076333333
50.297666666,40.863,37.377666666
50.863,41.087,37.588333333
51.164333333,41.316333333,37.897666666
51.487,41.399,38.015
51.764333333,42.015,38.329666666
51.967,42.519,38.625666666
52.247,42.617666666,38.844333333
52.687,43.247,39.143
53.268333333,43.545666666,39.249666666
53.561666666,43.764333333,39.556333333
53.884333333,43.849666666,39.860333333
54.167,44.159,40.057666666
54.367,44.455,40.364333333
54.652333333,44.745666666,40.481666666
55.047,44.964333333,40.807
55.607,45.063,41.084333333
55.911,45.380333333,41.295
56.236333333,45.687,41.588333333
56.532333333,45.996333333,41.719
56.737666666,46.201666666,42.020333333
57.001666666,46.441666666,42.319
57.439,46.753666666,42.513666666
58.033666666,47.092333333,42.812333333
58.225666666,47.409666666,42.940333333
58.465666666,47.716333333,43.249666666
58.617666666,48.028333333,43.548333333
58.916333333,48.332333333,43.759
59.095,48.636333333,44.052333333
59.380333333,48.932333333,44.177666666
59.841666666,49.239,44.500333333
60.444333333,49.543,44.780333333
60.745666666,49.847,44.959
61.076333333,50.143,45.276333333
61.399,50.452333333,45.393666666
61.569666666,50.745666666,45.713666666
61.871,51.047,45.983
62.300333333,51.345666666,46.185666666
62.913666666,51.649666666,46.505666666
63.212333333,51.961666666,46.636333333
63.553666666,52.047,46.929666666
63.847,52.236333333,47.220333333
64.023,52.441666666,47.420333333
64.316333333,52.647,47.729666666
64.764333333,52.847,47.849666666
65.356333333,53.039,48.159
65.671,53.255,48.449666666
65.985666666,53.452333333,48.655
66.281666666,53.649666666,48.951
66.468333333,53.863,49.065666666
66.775,54.063,49.361666666
67.212333333,54.348333333,49.633666666
67.828333333,54.441666666,49.836333333
68.127,54.529666666,50.263
68.43900000000001,54.639,50.569666666
68.716333333,54.737666666,50.857666666
68.908333333,54.828333333,51.060333333
69.199,54.919,51.484333333
69.657666666,55.023,51.801666666
70.241666666,55.212333333,52.076333333
70.532333333,55.311,52.287
70.833666666,55.500333333,52.676333333
71.129666666,55.599,52.956333333
71.319,55.799,53.249666666
71.596333333,56.399,53.463
72.012333333,56.700333333,53.881666666
72.599,56.996333333,54.185666666
72.903,57.425666666,54.463
73.220333333,58.015,54.657666666
73.527,58.103,54.959
73.705666666,58.207,55.060333333
73.999,58.319,55.348333333
74.441666666,58.383,55.620333333
75.060333333,59.831,55.817666666
75.359,60.457666666,56.100333333
75.684333333,60.548333333,56.225666666
75.988333333,60.639,56.521666666
76.167,60.748333333,56.804333333
76.473666666,60.815,57.007
76.92166666600001,61.567,57.308333333
77.535,61.649666666,57.425666666
77.836333333,61.865666666,57.721666666
78.169666666,62.297666666,58.015
78.457666666,62.900333333,58.223
78.633666666,63.116333333,58.529666666
78.929666666,64.023,58.631
79.359,64.097666666,58.929666666
79.977666666,64.303,59.201666666
80.279,64.745666666,59.407
80.588333333,65.353666666,59.833666666
80.879,65.561666666,60.137666666
81.071,65.761666666,60.425666666
81.375,65.983,60.636333333
81.799,66.481666666,61.076333333
82.404333333,66.556333333,61.393666666
82.700333333,66.753666666,61.681666666
83.020333333,67.69233333300001,61.876333333
83.30833333300001,67.801666666,62.177666666
83.487,67.996333333,62.289666666
83.772333333,68.201666666,62.596333333
84.212333333,68.409666666,62.884333333
84.807,68.601666666,63.103
85.103,68.905666666,63.412333333
85.409666666,68.967,63.527
85.705666666,69.199,63.839
85.871,70.212333333,64.116333333
86.169666666,70.420333333,64.324333333
86.620333333,70.511,64.628333333
87.220333333,70.735,64.729666666
87.511,70.847,65.047
87.831,70.92166666600001,65.337666666
88.095,71.121666666,65.551
88.289666666,71.316333333,65.863
88.588333333,71.399,65.972333333
89.009666666,71.615,66.284333333
89.612333333,71.708333333,66.56433333300001
89.796333333,71.801666666,66.775
90.065666666,72.004333333,67.073666666
90.239,72.199,67.199
90.505666666,72.295,67.508333333
90.695,72.497666666,67.796333333
90.972333333,72.593666666,68.004333333
91.431,72.799,68.30833333300001
92.033666666,73.417666666,68.420333333
92.345666666,73.711,68.721666666
92.641666666,73.999,69.001666666
92.953666666,75.044333333,69.204333333
93.140333333,75.252333333,69.503
93.420333333,75.657666666,69.609666666
93.860333333,76.284333333,69.924333333
94.455,76.481666666,70.217666666
94.769666666,76.900333333,70.428333333
95.084333333,77.215,70.729666666
95.364333333,77.516333333,70.833666666
95.561666666,77.724333333,71.140333333
95.841666666,77.825666666,71.412333333
96.276333333,78.137666666,71.612333333
96.871,78.43633333300001,71.929666666
97.175,78.932333333,72.023
97.508333333,79.036333333,72.319
97.804333333,79.657666666,72.593666666
98.015,79.953666666,72.79366666600001
98.284333333,80.169666666,73.108333333
98.721666666,80.260333333,73.220333333
99.321666666,80.863,73.532333333
99.644333333,81.367,73.817666666
99.964333333,81.463,74.028333333
100.271,82.076333333,74.43633333300001
100.457666666,82.383,74.759
100.767,82.596333333,75.055
101.231,82.681666666,75.265666666
101.828333333,83.276333333,75.681666666
102.135,83.769666666,75.996333333
102.444333333,83.871,76.276333333
102.740333333,84.487,76.497666666
102.927,84.788333333,76.905666666
103.223,85.004333333,77.236333333
103.679,85.087,77.519
104.263,85.388333333,77.729666666
104.569666666,85.687,78.036333333
104.895,86.196333333,78.143
105.183,86.279,78.455
105.372333333,86.585666666,78.729666666
105.665666666,87.204333333,78.945666666
106.100333333,87.393666666,79.359
106.713666666,87.580333333,79.671
107.015,87.657666666,79.956333333
107.329666666,87.801666666,80.167
107.609666666,87.988333333,80.585666666
107.796333333,88.204333333,80.892333333
108.095,88.407,81.164333333
108.540333333,88.609666666,81.364333333
109.148333333,88.799,81.671
109.444333333,89.009666666,81.783
109.759,89.201666666,82.103
110.041666666,89.399,82.377666666
110.327,89.601666666,82.577666666
110.572333333,89.801666666,83.001666666
110.961666666,89.985666666,83.311
111.513666666,90.215,83.585666666
112.108333333,90.396333333,83.79366666600001
112.420333333,90.604333333,84.095
112.639,90.823,84.196333333
112.919,91.017666666,84.503
113.311,91.204333333,84.791
113.937666666,91.284333333,84.991
114.249666666,91.431,85.289666666
114.569666666,91.620333333,85.412333333
114.855,91.841666666,85.713666666
115.036333333,92.033666666,85.980333333
115.335,92.212333333,86.183
115.772333333,92.311,86.588333333
116.396333333,93.127,86.905666666
116.705666666,93.217666666,87.191
117.023,93.711,87.404333333
117.313666666,93.833666666,87.708333333
117.505666666,94.337666666,87.801666666
117.788333333,94.449666666,88.127
118.233666666,94.927,88.401666666
118.831,95.060333333,88.601666666
119.121666666,95.657666666,88.897666666
119.431,95.844333333,89.009666666
119.695,96.055,89.316333333
119.892333333,96.247,89.604333333
120.164333333,96.439,89.815
120.588333333,96.596333333,90.105666666
121.180333333,96.849666666,90.228333333
121.460333333,97.687,90.529666666
121.780333333,97.959,90.801666666
122.044333333,98.263,91.007
122.233666666,98.689666666,91.313666666
122.511,99.321666666,91.420333333
122.927,99.524333333,91.735
123.495,100.460333333,92.023
123.761666666,100.769666666,92.228333333
124.063,101.185666666,92.545666666
124.340333333,101.809666666,92.647
124.521666666,102.012333333,92.964333333
124.796333333,102.217666666,93.249666666
125.223,102.425666666,93.455
125.780333333,102.617666666,93.748333333
126.055,102.924333333,93.849666666
126.345666666,102.999,94.145666666
126.609666666,103.223,94.428333333
126.788333333,103.655,94.639
127.044333333,104.135,94.945666666
127.447,104.247,95.055
127.988333333,104.455,95.369666666
128.268333333,104.655,95.649666666
128.553666666,104.871,95.863
128.807,105.073666666,96.164333333
128.988333333,105.369666666,96.271
129.23366666599998,105.439,96.572333333
129.623,105.657666666,96.855
130.15099999999998,106.591,97.068333333
130.313666666,106.692333333,97.375
130.575,106.895,97.476333333
130.72699999999998,107.100333333,97.799
130.98033333299998,107.311,98.092333333
131.16433333299997,107.505666666,98.300333333
131.415,107.817666666,98.596333333
131.84166666599998,107.881666666,98.708333333
132.40166666599998,108.100333333,99.020333333
132.692333333,108.524333333,99.321666666
132.985666666,109.127,99.529666666
