Dun,J1,J2
30.833666666,0.484333333,17.961666666
31.916333333,0.804333333,18.207
32.247,0.865666666,18.465666666
32.929666666,1.060333333,18.575
33.279,1.249666666,18.932333333
33.625666666,1.4469999999999998,19.156333333
34.692333333,1.639,19.391
35.031,41.916333333,19.471
35.719,42.924333333,36.761666666
36.084333333,43.580333333,37.001666666
36.428333333,43.796333333,37.372333333
37.412333333,44.521666666,37.468333333
37.804333333,44.625666666,38.124333333
38.481666666,44.772333333,38.345666666
39.185666666,44.911,38.831
40.212333333,45.124333333,39.175
40.569666666,45.841666666,39.753666666
41.231,45.935,39.863
41.567,46.055,40.220333333
41.911,46.239,40.460333333
42.943,46.449666666,40.561666666
43.284333333,47.255,40.879
43.924333333,47.351,41.111
44.625666666,47.551,41.217666666
45.604333333,47.796333333,41.575
45.948333333,48.903,41.804333333
46.591,48.969666666,41.924333333
47.263,49.073666666,42.476333333
48.257666666,49.204333333,42.580333333
48.609666666,49.409666666,42.940333333
49.252333333,49.519,43.175
49.564333333,49.593666666,43.279
49.887,50.884333333,43.839
50.903,51.532333333,43.940333333
51.220333333,51.767,44.279
51.868333333,52.548333333,44.508333333
52.556333333,52.860333333,44.628333333
53.543,53.087,45.172333333
53.881666666,53.873666666,45.255
54.537666666,54.204333333,45.604333333
54.855,54.420333333,45.839
55.207,54.873666666,45.943
56.204333333,55.209666666,46.479
56.537666666,56.217666666,46.580333333
57.183,56.847,46.911
57.503,57.055,47.135
57.852333333,57.508333333,47.260333333
58.844333333,57.857666666,47.561666666
59.177666666,58.849666666,47.807
59.812333333,59.164333333,47.908333333
60.028333333,59.487,48.255
60.308333333,59.708333333,48.497666666
60.615,60.151,48.601666666
60.964333333,60.481666666,48.921666666
61.289666666,61.455,49.145666666
61.577666666,61.769666666,49.241666666
61.756333333,62.071,49.569666666
62.380333333,62.292333333,49.777666666
63.057666666,62.711,49.892333333
64.068333333,63.047,50.207
64.399,64.047,50.444333333
65.033666666,64.711,50.545666666
65.369666666,64.788333333,50.900333333
65.673666666,64.919,51.132333333
66.668333333,65.036333333,51.231
67.023,65.225666666,51.548333333
67.652333333,65.327,51.772333333
68.316333333,65.407,51.873666666
69.295,65.681666666,52.220333333
69.639,66.697666666,52.447
70.284333333,66.780333333,52.559
70.956333333,66.903,53.100333333
71.905666666,67.025666666,53.185666666
72.252333333,67.228333333,53.551
72.852333333,67.529666666,53.777666666
73.183,67.649666666,53.884333333
73.503,67.959,54.425666666
74.476333333,68.313666666,54.527
74.796333333,69.321666666,54.879
75.433666666,69.639,55.097666666
75.748333333,69.804333333,55.215
76.084333333,70.625666666,55.740333333
77.055,70.932333333,55.844333333
77.393666666,71.111,56.196333333
78.007,71.937666666,56.412333333
78.319,72.225666666,56.527
78.660333333,72.415,56.836333333
79.612333333,72.751,57.071
79.945666666,72.857666666,57.172333333
80.56433333300001,73.044333333,57.519
81.249666666,73.153666666,57.743
82.215,73.487,57.857666666
82.527,74.476333333,58.388333333
83.172333333,75.108333333,58.484333333
83.479,75.321666666,58.833666666
83.836333333,75.751,59.060333333
84.809666666,76.065666666,59.175
85.140333333,77.063,59.721666666
85.756333333,77.377666666,59.820333333
86.095,77.687,60.169666666
86.423,77.900333333,60.375
87.383,78.332333333,60.500333333
87.719,78.652333333,61.017666666
88.361666666,79.633666666,61.113666666
88.652333333,79.945666666,61.471
89.007,80.244333333,61.649666666
89.975,80.457666666,61.761666666
90.311,80.897666666,62.281666666
90.956333333,81.231,62.375
91.607,82.228333333,62.735
92.559,82.543,62.943
93.079,82.860333333,63.071
93.516333333,83.076333333,63.367
93.705666666,83.519,63.604333333
93.977666666,83.836333333,63.692333333
94.292333333,84.801666666,64.063
94.609666666,85.129666666,64.287
94.903,85.43900000000001,64.401666666
95.191,85.652333333,64.689666666
95.364333333,86.079,64.927
96.007,86.407,65.033666666
96.671,87.385666666,65.367
97.612333333,87.697666666,65.556333333
97.945666666,88.007,65.684333333
98.575,88.228333333,65.980333333
99.252333333,88.631,66.231
100.177666666,88.983,66.332333333
100.567,89.996333333,66.681666666
101.167,90.295,66.908333333
101.471,90.604333333,67.015
101.791,90.812333333,67.321666666
102.764333333,91.244333333,67.543
103.108333333,91.569666666,67.649666666
103.719,92.569666666,67.985666666
104.041666666,92.887,68.188333333
104.367,93.188333333,68.311
105.268333333,93.396333333,68.604333333
105.588333333,93.815,68.857666666
106.156333333,94.124333333,68.959
106.489666666,95.097666666,69.300333333
106.807,95.393666666,69.521666666
107.743,95.700333333,69.628333333
108.087,95.889666666,70.153666666
108.665666666,96.356333333,70.255
108.967,96.668333333,70.593666666
109.295,97.628333333,70.807
110.239,97.937666666,70.929666666
110.559,98.257666666,71.465666666
111.169666666,98.471,71.551
111.508333333,98.905666666,71.908333333
111.823,99.228333333,72.124333333
112.783,100.209666666,72.233666666
113.100333333,100.833666666,72.743
113.745666666,100.895,72.836333333
114.036333333,101.036333333,73.169666666
114.372333333,101.153666666,73.372333333
115.343,101.351,73.484333333
115.665666666,101.444333333,74.025666666
116.292333333,101.535,74.119
116.601666666,104.268333333,74.465666666
116.940333333,104.372333333,74.687
117.889666666,104.548333333,74.785666666
118.209666666,104.641666666,75.319
118.844333333,104.967,75.417666666
119.505666666,105.161666666,75.761666666
120.441666666,105.252333333,75.972333333
120.767,105.473666666,76.084333333
121.369666666,105.577666666,76.615
121.703,105.745666666,76.703
122.028333333,105.865666666,77.052333333
122.985666666,106.185666666,77.271
123.297666666,106.255,77.372333333
123.929666666,106.388333333,77.687
124.268333333,106.481666666,77.900333333
124.580333333,106.804333333,78.001666666
125.535,107.796333333,78.335
126.028333333,108.057666666,78.543
126.481666666,108.236333333,78.665666666
126.791,108.551,78.953666666
