Dun,J1,J2
10.281666666,8.033666666,10.623
10.657666666,8.441666666,10.844333333
10.847,8.612333333,11.220333333
11.063,8.700333333000001,11.625666666
11.388333333,8.825666666,11.823
11.511,8.967,12.009666666
11.807,9.028333333,12.375
11.969666666,9.183,12.711
12.172333333,9.375,12.905666666
12.476333333,9.535,13.108333333
12.596333333,9.681666666,13.473666666
12.887,9.783,13.820333333
13.065666666,9.905666666,14.028333333
13.479,10.081666666,14.196333333
13.847,10.231,14.583
14.036333333,10.332333333,14.951
14.404333333,10.495,15.156333333
14.751,10.820333333,15.348333333
15.145666666,11.039,15.700333333
15.337666666,11.231,16.065666666000002
15.743,11.361666666,16.271
16.108333333,11.505666666,16.444333333
16.297666666,11.913666666,16.839000000000002
16.673666666,12.148333333,17.223
17.015,12.353666666,17.417666666
17.415,12.511,17.617666666
17.599,12.743,18.001666666000002
18.015,13.055,18.369666666
18.393666666,13.268333333,18.572333333
18.593666666,13.484333333,18.753666666
18.967,14.169666666,19.124333333
19.313666666,14.407,19.503
19.689666666,14.593666666,19.711
19.865666666,14.743,19.889666666
20.279,14.985666666,20.271
20.647,15.311,20.631
20.844333333,15.417666666,20.852333333
21.225666666,15.553666666,21.025666666
21.585666666,15.737666666,21.420333333
21.964333333,16.425666666,21.780333333
22.145666666,16.657666666,21.993666666
22.353666666,16.839000000000002,22.172333333
22.724333333,16.988333333,22.551
22.951,17.087,22.900333333
23.284333333,17.233666666,23.108333333
23.505666666,17.401666666,23.295
23.857666666,17.561666666,23.679
24.233666666,17.647000000000002,24.041666666
24.428333333,17.801666666,24.252333333
24.839,17.988333333,24.433666666
25.209666666,18.121666666,24.809666666
25.404333333,18.705666666,25.180333333
25.780333333,18.953666666,25.388333333
26.127,19.137666666,25.561666666
26.503,19.289666666,25.956333333
26.687,19.503,26.329666666
26.905666666,19.873666666,26.529666666
27.247,20.081666666,26.711
27.337666666,20.279,27.097666666
27.647,20.412333333,27.455
27.828333333,20.999,27.665666666
28.039,21.236333333,27.823
28.380333333,21.420333333,28.223
28.468333333,21.575,28.583
28.759,21.671,28.780333333
28.948333333,21.815,28.975
29.351,21.985666666,29.337666666
29.897666666,22.140333333,29.705666666
30.276333333,22.228333333,29.913666666
30.641666666,22.367,30.087
31.012333333,22.556333333,30.463
31.188333333,23.263,30.828333333
31.591,23.500333333,31.039
32.148333333000004,23.687,31.223
32.313666666,23.836333333,31.585666666
32.524333333,24.073666666,31.951
32.887,24.247,32.161666666
33.260333333,24.401666666,32.332333333
33.455,24.500333333,32.724333333
33.857666666,24.620333333,33.084333333000004
34.385666666,24.817666666,33.289666666
34.761666666,24.943,33.473666666
35.127,25.524333333,33.831
35.505666666,25.761666666,34.185666666
35.700333333,25.945666666,34.396333333
36.103,26.105666666,34.561666666
36.625666666,26.356333333,34.964333333
36.807,26.535,35.332333333
