Dun,J1,J2
23.919,21.337666666,23.897666666
24.428333333,21.644333333,24.191
24.743,21.852333333,24.431
25.215,22.167,24.743
25.513666666,22.473666666,24.879
26.183,22.644333333,25.180333333
26.489666666,22.948333333,25.489666666
26.985666666,23.257666666,25.703
27.292333333,23.561666666,26.012333333
27.748333333,26.465666666,26.143
28.057666666,26.655,26.460333333
28.687,27.097666666,26.756333333
29.015,27.737666666,26.967
29.519,28.377666666,27.284333333
29.820333333,28.556333333,27.431
30.268333333,28.703,27.740333333
30.575,28.879,28.041666666
31.212333333,29.023,28.247
31.545666666,29.217666666,28.543
32.020333333,29.668333333,28.687
32.313666666,30.284333333,28.999
32.788333333,30.604333333,29.284333333
33.393666666,30.785666666,29.508333333
33.580333333,30.911,29.812333333
33.868333333,31.217666666,29.951
34.031,31.519,30.255
34.289666666,31.711,30.567
34.505666666,32.783,30.769666666
34.780333333,33.095,31.079
35.223,33.375,31.215
35.508333333,33.689666666,31.529666666
36.140333333,33.999,31.804333333
36.460333333,34.169666666,32.015
36.951,34.489666666,32.327
37.231,34.631,32.463
37.673666666,34.799,32.759
37.969666666,34.935,33.063
38.599,35.092333333,33.271
38.916333333,35.401666666000004,33.561666666
39.380333333,35.543,33.703
39.681666666,35.825666666000004,34.009666666
40.124333333,35.999,34.287
40.425666666,36.460333333,34.500333333
41.020333333,36.636333333,34.785666666
41.364333333,37.071,34.921666666
41.860333333,37.681666666,35.225666666
42.159,37.975,35.516333333
42.593666666,38.039,35.721666666
42.897666666,38.127,36.012333333
43.516333333,38.212333333,36.145666666
43.964333333,38.308333333,36.455
44.319,38.465666666,36.727
44.623,38.599,36.927
45.065666666,38.767,37.241666666
45.353666666,38.900333333,37.367
45.980333333,39.081666666,37.687
46.305666666,39.484333333,37.964333333
46.793666666,40.119,38.177666666
47.100333333,40.417666666,38.460333333
47.543,40.607,38.588333333
47.836333333,40.727,38.905666666
48.452333333,41.020333333,39.196333333
48.777666666,41.353666666,39.396333333
49.247,41.631,39.697666666
49.535,41.847,39.825666666
49.980333333,41.961666666,40.137666666
50.284333333,42.583,40.423
50.921666666,42.895,40.625666666
51.239,43.092333333,40.911
51.713666666,43.215,41.047
51.983,43.828333333,41.337666666
52.444333333,44.119,41.636333333
52.737666666,44.329666666,41.857666666
53.329666666,44.433666666,42.135
53.663,45.047,42.292333333
54.119,45.364333333,42.588333333
54.409666666,45.545666666,42.873666666
54.897666666,45.671,43.103
