Dun,J1,J2
6.156333333,0.2309999999999999,0.063
6.799,0.921666666,0.204333333
7.244333332999999,1.5963333329999998,0.732333333
7.428333332999999,2.031,0.863
8.041666666000001,2.249666666,1.153666666
8.689666666,2.964333333,1.3989999999999998
9.327,3.385666666,1.559
9.743,3.599,2.100333333
9.927,4.087,2.220333333
10.553666666,4.236333332999999,2.532333333
11.199,4.652333333,2.9163333330000003
11.841666666,4.860333333,3.551
12.265666666,5.532333333,4.201666666
12.449666666,6.143,4.660333333
13.092333333,11.879,4.847
13.663,12.116333333,5.489666666
14.263,12.287,5.953666665999999
14.697666666,12.481666666,6.145666666
14.863,12.711,6.785666666
15.457666666,12.927,7.255
16.049666666,13.079,7.428333332999999
16.633666666,13.297666666,7.846999999999999
17.097666666000002,13.495,8.063
17.265666666,13.684333333,8.476333333000001
17.489666666,13.887,8.692333333
17.860333333,14.276333333,9.335
18.452333333,14.503,9.759
19.031,14.681666666,9.943
19.465666666,15.089666666,10.567
19.631,15.191,11.036333333
19.873666666,15.297666666,11.220333333
20.204333333,15.455,11.871
20.812333333,15.687,12.311
21.415,15.876333333,12.479
21.855,16.044333333,13.071
22.023,16.268333333,13.463
22.620333333,16.436333333,13.689666666
23.212333333,16.657666666,14.292333333
23.809666666,17.529666666,14.745666666
24.252333333,17.876333333,14.905666666
24.407,18.116333333,15.465666666
24.999,18.444333333,15.879
25.569666666,18.692333333,16.087
26.217666666,19.060333333,16.692333333
26.644333333,19.863,17.103
26.820333333,20.223,17.287
27.431,20.473666666,17.892333333
28.017666666,20.695,18.321666666
28.652333333,21.076333333,18.489666666
29.100333333,21.665666666,19.073666666
29.239,21.879,19.503
29.847,22.281666666,19.687
30.212333333,22.857666666,20.239
30.481666666,23.079,20.671
31.095,23.463,20.844333333
31.508333333,24.023,21.439
31.668333333,24.239,21.865666666
32.300333333,24.641666666,22.039
32.908333333,25.233666666,22.625666666
33.503,25.473666666,23.017666666
33.940333333,25.844333333,23.220333333
34.103,26.441666666,23.820333333
34.713666666,26.660333333,24.239
35.303,27.073666666,24.425666666
35.903,27.668333333,25.023
36.321666666,27.900333333,25.433666666
36.484333333,28.289666666,25.631
37.116333333,28.884333333,26.225666666
37.737666666,29.103,26.647
38.348333333,29.500333333,26.825666666
38.745666666,30.084333333,27.436333333
38.919,30.300333333,27.871
39.535,30.727,28.049666666
40.148333333,31.492333333,28.663
40.740333333,32.119,29.079
41.175,32.540333333,29.260333333
41.340333333,32.929666666,29.857666666
41.956333333,33.321666666,30.271
42.524333333,33.740333333,30.479
43.137666666,34.140333333,31.116333333
43.543,34.537666666,31.535
43.727,34.913666666,31.705666666
44.332333333,35.300333333,32.324333333
44.940333333,35.540333333,32.740333333
45.516333333,39.383,32.921666666
45.945666666,39.572333333,33.559
46.116333333,39.959,33.980333333
46.697666666,40.169666666,34.151
47.319,40.769666666,34.737666666
47.892333333,41.177666666,35.145666666000004
48.316333333,41.367,35.327
48.481666666,41.977666666,35.916333333
49.057666666,42.372333333,36.356333333
49.673666666,42.553666666,36.535
50.255,43.153666666,37.137666666
50.681666666,43.567,37.545666666
50.847,43.772333333,37.735
51.393666666,43.983,38.340333333
51.980333333,44.188333333,38.767
52.569666666,45.135,38.945666666
52.993666666,45.356333333,39.551
53.143,46.345666666,39.964333333
53.689666666,46.575,40.159
54.276333333,47.329666666,40.767
54.841666666,47.521666666,41.169666666
55.260333333,47.737666666,41.359
55.407,48.692333333,41.743
56.009666666,48.921666666,41.940333333
56.577666666,49.529666666,42.353666666
57.177666666,49.681666666,42.537666666
57.601666666,49.879,42.937666666
57.761666666,50.076333333,43.145666666
58.351,51.055,43.545666666
58.924333333,51.156333333,43.737666666
59.529666666,51.252333333,44.145666666
59.929666666,51.423,44.327
60.097666666,51.639,44.719
60.697666666,52.001666666,44.927
61.300333333,52.231,45.529666666
61.903,52.580333333,45.953666666
62.287,52.673666666,46.132333333
62.455,52.985666666,46.527
63.033666666,53.105666666,46.721666666
63.615,53.233666666,47.113666666
64.236333333,53.345666666,47.311
64.641666666,53.537666666,47.908333333
64.804333333,53.705666666,48.316333333
65.425666666,53.945666666,48.508333333
66.001666666,54.257666666,49.081666666
66.599,54.500333333,49.471
66.985666666,54.855,49.665666666
67.148333333,55.057666666,50.247
67.721666666,55.287,50.657666666
68.316333333,55.663,50.855
68.919,56.228333333,51.433666666
69.335,56.452333333,51.799
69.505666666,56.831,52.015
70.116333333,57.156333333,52.385666666
70.684333333,57.388333333,52.593666666
71.295,57.607,52.975
71.687,57.980333333,53.172333333
71.863,58.543,53.556333333
72.423,58.777666666,53.729666666
72.996333333,59.159,54.119
73.577666666,59.740333333,54.295
73.980333333,59.959,54.865666666
74.140333333,60.348333333,55.255
