Section_Name,Start_Timestamp,End_Timestamp,Mode,Start_sec,End_sec,Duration,Cycle_Onsets,Cycle_Periods,Total_Cycles,total_feet_onsets
Section_1,"00:01:40,500","00:02:02,380",in,100.5,122.38,21.88,"[100.708 102.042 103.34  104.652 105.954 107.26  108.516 109.794 111.068
 112.327 113.623 114.89  116.148 117.356 118.5   119.628 120.836 122.068]","[1.334 1.298 1.312 1.302 1.306 1.256 1.278 1.274 1.259 1.296 1.267 1.258
 1.208 1.144 1.128 1.208 1.232]",17,64
Section_2,"00:02:32,000","00:02:58,460",in,152.0,178.46,26.46,"[152.092 153.298 154.522 155.754 156.996 158.234 159.471 160.703 161.935
 163.108 164.25  165.378 166.5   167.626 168.764 169.898 171.042 172.151
 173.258 174.346 175.431 176.498 177.69 ]","[1.206 1.224 1.232 1.242 1.238 1.237 1.232 1.232 1.173 1.142 1.128 1.122
 1.126 1.138 1.134 1.144 1.109 1.107 1.088 1.085 1.067 1.192]",22,124
